N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	X1	X2	Class
0.868	310.33	2.10	74	30.3	3.333232254	5.0425	0.661	30	3.528	2.235319672	35.05	29.0	64.05
0.632	440.84	2.53	62	101.0	0.591284213	1.5023	0.535	8	3.241	2.235516493	11.14	162.0	173.14
0.230	667.75	0.03	55	60.8	2.608444192	4.6063	2.288	46	0.029	1.592897821	24.27	119.0	143.27
0.848	208.18	1.54	70	181.4	2.242999412	8.1093	4.334	23	4.687	0.053161572	60.25	139.0	199.25
0.008	267.91	3.94	63	53.5	2.235404813	5.7495	4.232	28	0.266	4.415817473	54.91	166.0	220.91
0.264	608.60	1.76	5	33.4	0.058576801	8.8984	2.915	6	3.242	4.87730595	82.73	190.0	272.73
0.513	718.12	1.54	64	181.8	4.491386517	3.1932	4.544	21	0.263	1.148466845	90.57	401.0	491.57
0.444	186.27	0.02	96	40.1	0.997593653	3.9548	4.140	48	2.812	1.980907231	56.40	144.0	200.40
0.963	437.39	1.09	52	194.2	2.533629016	3.7014	1.626	40	0.177	4.412704848	25.71	62.0	87.71
0.029	117.62	4.50	8	132.2	3.442970937	7.8780	0.788	49	0.372	0.079006499	45.48	477.0	522.48
0.007	140.85	2.01	96	194.1	1.478523124	2.7885	2.506	21	2.306	3.115127206	75.48	217.0	292.48
0.276	90.98	2.52	58	92.5	3.034581699	7.3044	0.768	35	2.208	0.3169851	59.50	114.0	173.50
0.515	612.33	2.63	28	13.7	0.293490934	5.7702	4.145	29	4.928	4.616191278	54.53	471.0	525.53
0.775	409.76	1.00	48	39.6	4.422615885	4.7537	2.380	18	2.028	2.11967993	58.64	285.0	343.64
0.400	160.29	0.16	19	146.8	3.559817675	2.5318	0.421	24	4.401	2.692957952	51.63	480.0	531.63
0.954	328.34	0.15	39	100.7	3.97886399	9.6708	0.572	36	1.103	1.694592174	70.56	50.0	120.56
0.658	394.65	2.37	18	119.3	2.912971921	4.5152	2.820	16	3.937	2.385103834	1.30	326.0	327.30
0.216	363.85	2.90	17	67.6	1.52039733	6.9402	0.890	9	3.433	0.447076554	73.89	391.0	464.89
0.556	397.56	0.25	75	97.5	4.060636867	6.9614	0.844	25	3.000	4.294093587	25.68	319.0	344.68
0.250	332.46	4.03	34	110.7	2.496569853	8.7392	1.702	26	2.309	3.534346455	90.52	367.0	457.52
0.854	456.19	3.60	33	78.4	1.008970236	1.7358	1.078	45	3.134	4.04014133	72.53	139.0	211.53
0.778	166.69	4.00	7	74.9	1.606787022	2.1717	4.210	50	1.004	4.587494127	89.68	211.0	300.68
0.357	661.79	1.13	9	83.7	4.473730516	1.7416	1.270	44	0.530	0.049842386	20.24	0.0	20.24
0.369	350.07	4.55	95	112.1	4.202480822	5.9816	4.984	5	1.602	0.252824916	10.65	48.0	58.65
0.021	782.70	1.95	81	139.9	4.60181331	4.5098	4.395	6	1.001	3.266001226	54.83	309.0	363.83
0.869	799.45	2.67	74	94.3	1.08148991	6.8865	2.097	43	2.157	3.425182301	47.13	33.0	80.13
0.007	9.19	3.41	42	85.4	1.339659506	3.9026	4.897	31	1.774	0.144468959	5.61	431.0	436.61
0.662	354.07	2.20	22	87.9	0.687738011	9.2293	4.405	50	0.396	4.503368513	35.05	134.0	169.05
0.831	739.42	1.13	37	17.6	4.223396915	2.5581	4.867	9	1.952	4.9606673	14.41	104.0	118.41
0.430	309.84	3.20	86	94.7	3.642167864	1.4117	4.994	32	0.809	0.223743265	99.54	279.0	378.54
0.605	263.11	2.33	89	129.3	3.594051439	8.6120	3.056	23	2.262	0.501803525	45.45	158.0	203.45
0.713	66.69	4.22	10	99.0	2.765802107	4.6818	2.259	22	0.138	3.726021179	15.79	164.0	179.79
0.864	184.18	4.25	26	164.1	0.240546068	2.0182	1.208	47	0.615	0.137169615	61.11	352.0	413.11
0.430	549.45	3.65	83	9.6	2.544113702	1.0725	2.837	50	0.316	2.356438859	19.94	406.0	425.94
0.088	346.14	3.03	63	6.0	3.770821821	0.9564	3.239	13	4.717	2.936117536	9.86	128.0	137.86
0.833	288.64	1.92	69	177.1	4.967666347	9.8829	3.662	18	4.759	2.703765763	80.01	317.0	397.01
0.730	39.58	4.10	65	164.4	2.690266129	1.6498	4.226	43	3.039	2.116660829	35.14	401.0	436.14
0.666	413.18	3.55	60	146.5	2.390830893	8.4806	1.480	28	3.924	3.560107328	59.07	367.0	426.07
0.774	543.05	0.41	26	193.4	3.785827218	8.8091	0.311	34	1.550	1.258133392	31.24	377.0	408.24
0.207	485.78	3.15	93	102.3	0.423466456	7.2155	3.838	24	0.324	3.110752183	44.80	10.0	54.80
0.585	446.14	2.86	62	185.9	3.827659084	9.8526	2.344	14	2.890	3.315624013	42.34	483.0	525.34
0.701	486.85	2.52	92	5.4	1.052284298	1.8429	4.374	6	0.457	2.558897193	32.30	390.0	422.30
0.835	66.36	3.49	16	0.2	0.678923313	6.5288	4.904	25	4.627	0.810677848	36.13	453.0	489.13
0.717	368.25	4.91	9	156.4	4.202671444	6.0769	4.703	18	1.623	0.113269698	15.96	203.0	218.96
0.478	659.17	1.90	44	98.8	4.995011513	0.8172	4.001	11	4.417	1.169579276	24.39	33.0	57.39
0.083	359.13	0.07	93	37.4	4.331963461	0.8560	3.542	31	0.578	4.909232137	89.62	444.0	533.62
0.180	785.82	0.15	3	108.4	4.471575114	6.1551	4.568	17	0.295	3.188632787	67.95	384.0	451.95
0.886	531.68	4.32	9	162.2	1.725974772	1.6069	2.730	30	4.372	0.712458088	18.05	224.0	242.05
0.502	5.02	0.82	74	12.2	1.661208927	9.2105	0.465	14	0.637	4.53501062	97.15	385.0	482.15
0.168	479.10	1.91	0	172.4	0.341960312	5.5866	1.580	9	2.099	3.29925478	96.95	285.0	381.95
0.442	449.95	4.57	84	149.6	3.70036212	1.7064	1.352	6	0.934	4.551331679	98.58	479.0	577.58
0.886	328.22	4.60	75	110.9	3.51412567	3.8032	3.420	35	3.621	3.937854758	2.04	369.0	371.04
0.588	686.78	1.40	81	162.1	1.257698363	3.3128	3.584	28	4.192	1.2746845	44.98	376.0	420.98
0.973	667.81	1.87	68	100.6	0.270095585	5.7275	3.383	31	0.630	4.513535366	22.71	490.0	512.71
0.750	661.55	2.30	26	91.0	1.251334766	2.9135	4.831	29	0.440	0.037895057	52.85	384.0	436.85
0.320	308.56	4.87	39	129.9	1.489428918	9.8392	4.447	5	3.632	2.746132766	38.65	254.0	292.65
0.870	677.79	3.22	85	17.1	2.591750772	7.3327	0.760	43	1.235	0.032020633	94.72	164.0	258.72
0.387	117.14	1.42	1	4.2	1.142944119	8.5894	0.043	31	1.342	2.629681341	87.86	39.0	126.86
0.006	309.77	0.80	86	27.9	4.01014485	6.7407	2.976	21	2.676	2.026416725	39.71	404.0	443.71
0.986	175.63	0.27	39	181.3	1.158082224	2.6475	4.386	44	3.205	0.518026444	12.30	78.0	90.30
0.812	413.32	0.80	29	199.6	4.698671547	1.9925	3.908	36	0.605	0.936544993	2.19	418.0	420.19
0.114	211.91	2.87	59	52.6	2.59576012	0.9299	3.693	48	2.077	2.033726929	94.37	368.0	462.37
0.251	770.42	1.53	5	128.5	0.672968454	9.0211	1.553	23	0.044	3.78891055	73.94	110.0	183.94
0.464	392.32	1.54	35	118.9	4.288719577	0.4180	1.643	40	0.452	1.747707705	84.84	411.0	495.84
0.960	561.58	1.23	0	155.3	0.748061827	7.6606	0.283	11	2.853	0.212687893	82.79	266.0	348.79
0.823	246.19	1.10	41	113.1	3.123224682	1.5885	0.980	48	4.219	1.909650038	72.00	468.0	540.00
0.046	209.45	4.10	42	53.8	0.144595472	2.1158	1.743	47	2.785	4.954928671	47.07	92.0	139.07
0.675	110.60	2.80	23	67.5	4.375541588	4.1709	0.799	33	4.854	3.157981151	19.08	134.0	153.08
0.010	481.48	4.98	66	167.1	3.785790099	1.7311	3.370	33	4.783	2.99814666	93.13	423.0	516.13
0.594	508.60	1.67	61	151.0	4.207635021	0.5888	3.893	19	1.776	3.088169135	85.60	179.0	264.60
0.014	80.38	3.16	80	28.8	1.371291063	1.9054	0.431	24	0.308	2.67202347	59.02	118.0	177.02
0.383	69.06	4.19	10	136.6	4.040507042	0.0104	0.086	28	4.292	1.902417444	13.97	163.0	176.97
0.954	650.15	0.63	65	17.9	2.34951627	3.8312	2.843	23	2.873	2.145530333	10.61	188.0	198.61
0.392	295.72	4.52	34	107.9	0.01862891	7.7885	0.486	35	2.725	1.146132213	79.12	61.0	140.12
0.423	319.66	2.26	39	72.6	0.135720937	8.6721	3.700	18	4.513	0.530785007	48.70	224.0	272.70
0.549	87.74	0.45	80	40.1	4.287071927	0.3514	2.307	22	1.114	1.217391253	13.16	247.0	260.16
0.294	329.65	0.13	31	1.2	1.843236184	3.2548	4.984	22	3.770	2.314106581	7.86	232.0	239.86
0.474	117.49	3.97	41	56.4	1.93022617	2.9329	0.366	22	4.103	1.52564833	83.67	109.0	192.67
0.618	218.27	0.39	36	56.6	4.008286999	7.6903	4.297	50	0.537	0.568204574	0.85	133.0	133.85
0.534	267.77	1.91	62	82.4	1.37283706	4.9733	2.719	37	1.711	3.510397698	84.92	198.0	282.92
0.856	7.80	0.61	73	73.1	2.206754364	6.9213	0.998	40	2.618	0.280247393	93.03	456.0	549.03
0.525	639.20	0.10	75	79.3	3.490930223	8.8819	4.497	9	1.837	4.900949875	60.52	104.0	164.52
0.766	70.38	2.48	80	178.0	0.43087719	6.4403	4.540	24	3.123	1.679385115	51.43	47.0	98.43
0.485	659.55	4.70	87	92.0	4.775130913	2.7325	4.746	45	1.386	0.487871377	84.33	387.0	471.33
0.638	477.19	2.37	39	138.0	3.975232974	0.1306	4.302	19	1.867	3.084336326	58.01	440.0	498.01
0.114	741.74	4.59	80	185.6	2.893827165	3.4938	2.988	31	3.023	4.21535462	64.60	325.0	389.60
0.399	392.58	0.31	5	168.4	1.849784866	7.4683	1.851	39	0.689	4.310414063	19.94	347.0	366.94
0.851	83.84	3.51	96	156.8	4.945073827	4.7603	0.138	34	2.839	1.155868196	71.33	263.0	334.33
0.817	734.35	0.79	22	169.9	0.282877354	7.1629	1.907	22	1.753	1.626498039	97.46	235.0	332.46
0.197	691.88	2.01	27	71.0	1.805501906	5.8742	0.036	43	1.580	2.368342813	33.11	330.0	363.11
0.943	96.06	1.82	80	118.2	4.699831565	2.6839	1.534	8	4.847	4.56922778	49.09	238.0	287.09
0.648	687.73	4.05	97	18.6	1.088066036	1.2956	4.932	29	0.612	3.788371637	55.00	141.0	196.00
0.668	629.67	0.33	53	149.0	0.606847908	0.4770	0.200	44	0.057	4.842296808	3.80	183.0	186.80
0.876	331.82	0.85	89	109.6	4.152362865	3.6052	2.897	15	2.102	3.764648258	88.67	251.0	339.67
0.319	560.21	4.82	18	55.2	3.878068582	5.1355	2.591	11	3.644	2.595289426	91.58	411.0	502.58
0.018	383.92	0.32	71	178.2	1.129976504	4.2896	0.839	19	4.584	4.6208865	8.78	166.0	174.78
0.637	637.08	0.85	59	10.5	4.592577426	2.6092	3.390	19	3.801	3.145904411	59.16	201.0	260.16
0.739	110.66	1.07	90	158.2	4.457421077	1.6067	1.528	18	0.292	0.264507224	96.31	277.0	373.31
0.062	195.72	4.04	36	136.0	0.849191559	4.3756	1.188	17	4.883	0.670677194	10.29	180.0	190.29
0.919	483.32	0.87	65	31.9	2.193524259	5.8287	4.311	34	3.729	3.037814769	82.61	369.0	451.61
0.241	655.64	4.59	27	61.0	2.195784182	7.5373	1.411	43	1.726	0.35553882	48.33	144.0	192.33
0.126	127.23	0.35	31	142.5	2.754418695	2.8773	2.803	32	4.513	0.177079351	54.12	296.0	350.12
0.671	609.02	0.78	97	144.4	3.427847728	1.5603	1.122	22	1.234	0.432004647	39.76	247.0	286.76
0.742	62.88	4.83	60	0.6	2.279283895	2.8244	4.333	41	0.103	0.010708042	56.04	39.0	95.04
0.659	790.40	4.21	74	169.5	3.861675545	5.7439	0.098	32	3.201	3.744289009	87.93	357.0	444.93
0.900	392.13	1.73	13	54.5	2.928193793	1.9324	3.968	22	2.905	1.518710725	23.00	262.0	285.00
0.400	599.83	3.89	82	27.5	3.184247984	1.7715	1.084	37	1.840	2.430124553	95.93	336.0	431.93
0.643	644.97	4.36	27	116.0	0.46184151	6.8889	2.490	11	2.136	1.145325694	73.00	170.0	243.00
0.671	157.71	0.17	55	158.5	1.895922296	3.0611	4.154	27	0.618	4.755412618	36.46	125.0	161.46
0.283	123.26	4.74	4	151.2	2.795850375	1.7175	2.184	14	2.152	2.126535489	78.96	196.0	274.96
0.076	233.55	3.68	80	53.4	3.65703831	7.9394	3.627	46	1.721	1.13943575	79.06	207.0	286.06
0.528	603.67	1.51	25	58.2	0.939042609	0.9552	2.400	25	3.093	0.547795334	75.40	401.0	476.40
0.688	440.77	4.55	38	174.8	3.340614295	3.0738	1.647	9	4.222	1.869611615	66.21	2.0	68.21
0.231	774.47	2.49	91	102.6	4.887178678	0.3823	1.497	32	0.705	4.578512227	8.25	412.0	420.25
0.384	752.01	4.77	47	44.4	3.924086281	5.7281	4.578	13	2.841	4.114026638	6.23	119.0	125.23
0.949	579.79	4.81	0	10.2	1.034072535	3.2200	4.423	37	0.832	1.943436814	26.94	189.0	215.94
0.793	360.27	3.51	65	19.9	4.625983319	1.8649	3.433	29	0.843	4.250845338	55.51	281.0	336.51
0.756	515.83	4.96	70	99.3	3.810208348	9.3973	1.002	32	4.402	4.618439425	43.81	452.0	495.81
0.179	38.42	1.04	22	165.4	1.212004673	8.8054	1.693	21	3.633	4.460238984	28.84	326.0	354.84
0.694	679.20	4.53	29	33.1	1.190092454	1.8040	3.306	28	1.468	1.615548062	97.79	175.0	272.79
0.439	455.70	0.07	49	116.5	4.221143854	9.3150	4.592	10	4.640	0.313868056	18.07	456.0	474.07
0.911	357.65	1.91	79	16.8	4.675207411	6.2213	0.200	13	2.662	4.271712842	47.90	232.0	279.90
0.969	761.16	4.09	96	49.2	3.540811851	2.1459	3.033	48	2.495	3.956670309	45.67	482.0	527.67
0.592	191.97	3.40	18	61.0	4.870164343	2.7067	3.219	28	0.703	0.641487053	10.27	322.0	332.27
0.834	736.15	4.52	36	83.0	2.31964312	3.9682	3.613	11	1.845	2.065398212	73.51	110.0	183.51
0.274	10.05	4.66	94	137.5	4.939217383	7.3241	2.619	10	3.926	4.462706914	25.11	423.0	448.11
0.983	655.49	3.84	97	53.9	1.935705171	0.8425	3.535	29	1.996	4.566261831	77.10	472.0	549.10
0.651	139.19	1.91	13	23.6	1.830625016	2.9934	1.824	5	0.324	0.748197768	47.16	379.0	426.16
0.073	131.93	4.15	62	20.7	1.266718368	4.4566	0.930	41	0.055	4.525482128	75.91	446.0	521.91
0.063	687.45	2.28	3	131.5	2.754425655	9.7362	2.091	12	0.904	3.546610365	92.69	355.0	447.69
0.128	148.38	4.58	67	170.1	4.762851568	8.0258	3.405	14	2.258	1.882243061	13.27	197.0	210.27
0.546	35.33	1.02	36	163.7	3.490907666	0.2111	4.865	34	4.751	0.224662723	84.00	52.0	136.00
0.238	175.16	3.25	50	12.4	3.415672557	8.9980	0.091	9	1.234	3.097531996	73.07	139.0	212.07
0.101	743.83	1.15	93	90.6	0.325419694	6.6704	1.261	47	0.487	1.83211135	1.47	177.0	178.47
0.603	757.60	1.57	33	37.2	1.603915752	8.8816	3.565	34	0.639	1.040592188	52.37	53.0	105.37
0.043	99.26	1.79	5	0.3	3.637268984	1.4575	0.939	45	0.203	2.635530446	83.23	302.0	385.23
0.742	3.39	4.60	24	70.3	3.81509973	7.4977	2.973	50	1.941	4.955441121	17.13	379.0	396.13
0.046	125.39	2.29	92	121.7	1.232062471	1.3035	1.188	28	4.873	1.880038211	13.86	260.0	273.86
0.897	449.64	1.07	99	26.2	3.731914447	5.8785	3.163	10	4.425	4.208197912	8.29	355.0	363.29
0.176	599.44	1.91	14	18.0	3.397850783	9.7222	4.627	47	0.592	3.758250369	52.04	461.0	513.04
0.119	92.77	2.72	31	27.2	3.712639046	4.6247	0.173	7	2.202	4.627408513	61.86	106.0	167.86
0.018	107.52	4.85	0	8.9	4.212815265	8.0448	2.780	30	2.610	3.959977515	42.23	275.0	317.23
0.295	455.43	2.49	29	144.6	0.247561263	2.5583	3.969	14	1.610	2.362827539	75.94	245.0	320.94
0.518	603.07	4.78	27	98.6	3.775321082	1.3850	0.189	40	3.784	4.601217141	20.96	106.0	126.96
0.025	195.46	2.62	6	18.6	1.225989547	1.0860	1.808	30	1.056	2.239560182	59.29	107.0	166.29
0.535	37.28	4.82	33	4.2	3.810746564	5.4680	3.116	30	4.453	0.873738012	80.81	365.0	445.81
0.286	438.72	4.81	35	151.9	1.491562239	2.5388	4.592	22	1.317	3.019811347	75.29	375.0	450.29
0.854	460.30	2.14	80	168.5	4.507087009	3.0662	1.029	28	2.821	4.286930283	31.36	405.0	436.36
0.819	647.44	3.67	15	163.0	1.848491933	9.7776	1.529	45	3.567	3.377262557	47.20	288.0	335.20
0.192	631.95	4.66	47	75.1	3.497301005	8.8473	2.029	42	4.825	0.4695801	99.93	393.0	492.93
0.021	717.65	2.82	7	7.9	1.827716674	4.3956	4.867	25	1.459	3.41953299	73.55	363.0	436.55
0.618	498.43	3.77	75	40.7	2.3269838	9.9370	3.690	22	1.660	1.699498858	87.97	246.0	333.97
0.681	3.02	4.09	40	11.0	4.869039189	1.3245	0.912	10	3.923	2.377350049	90.94	112.0	202.94
0.117	572.12	2.49	2	15.9	1.634237355	1.1558	3.165	28	0.009	0.034081935	34.41	320.0	354.41
0.765	128.35	3.52	20	44.8	1.191825728	6.1473	0.532	37	0.099	4.651855028	20.58	422.0	442.58
0.433	381.05	0.73	42	48.7	1.020286471	5.3132	2.069	50	3.932	4.368549856	26.96	91.0	117.96
0.936	455.20	3.06	92	77.5	0.440235242	1.8362	2.521	5	3.499	0.464452224	33.25	264.0	297.25
0.441	512.04	3.13	30	85.0	3.532390425	9.4481	2.785	30	2.518	3.58301177	58.35	393.0	451.35
0.297	565.29	0.46	12	54.6	3.525191805	3.5141	1.764	10	1.955	3.520250847	7.36	205.0	212.36
0.017	24.92	4.81	20	50.7	4.655770569	7.5921	1.872	42	1.557	1.844469189	64.44	211.0	275.44
0.929	203.32	2.97	78	111.2	0.42095536	4.5736	3.336	6	4.853	4.098295731	49.97	215.0	264.97
0.656	753.91	1.51	46	135.4	0.396233713	7.3342	4.514	8	0.413	2.705562819	57.93	426.0	483.93
0.810	523.93	2.88	93	31.4	0.048702761	6.7714	0.818	25	0.492	1.368650336	71.45	205.0	276.45
0.107	477.45	1.41	39	138.0	0.865867687	1.5046	1.850	41	1.708	4.376778238	42.71	196.0	238.71
0.908	59.28	1.43	81	156.3	3.758011227	7.9474	0.073	16	1.408	4.439269777	40.03	6.0	46.03
0.529	138.11	0.74	65	179.5	4.869433314	4.7448	2.848	41	0.346	0.68298104	48.02	362.0	410.02
0.901	26.33	4.33	28	196.7	3.294275266	7.1489	3.614	40	0.162	0.514482022	98.51	85.0	183.51
0.935	553.21	2.07	31	111.9	3.286530349	1.8529	0.644	8	4.647	2.042125397	69.55	148.0	217.55
0.169	391.17	1.68	50	78.1	1.83883793	2.8453	4.407	28	0.492	1.353900672	51.43	263.0	314.43
0.854	675.91	1.20	80	3.4	2.181038252	1.7877	3.900	28	4.449	2.036893558	82.71	333.0	415.71
0.609	643.36	2.03	92	68.0	3.058170432	3.4557	1.423	22	3.293	2.458653748	50.27	167.0	217.27
0.402	526.27	0.69	36	50.3	0.564594612	0.2605	0.446	50	2.859	1.371085702	36.53	6.0	42.53
0.178	463.92	0.08	32	164.2	1.563701234	0.1384	3.064	27	1.181	0.08816816	25.41	203.0	228.41
0.195	280.35	4.18	49	13.1	1.294241888	6.7585	2.558	29	2.585	3.680670932	19.97	331.0	350.97
0.925	21.62	0.55	68	163.2	2.950227749	1.2995	4.228	32	2.421	1.223564763	37.43	427.0	464.43
0.832	728.36	3.05	30	89.5	0.548299571	1.0304	4.734	6	2.530	2.894587303	36.54	13.0	49.54
0.572	507.89	3.55	40	63.8	4.271889314	7.1083	0.224	27	2.514	3.345806084	90.41	217.0	307.41
0.045	62.80	0.90	3	6.6	2.668134176	0.7481	0.898	8	3.170	2.366456441	48.98	490.0	538.98
0.957	528.29	2.52	49	139.0	0.215685385	2.3110	3.330	23	0.957	2.986066599	64.57	232.0	296.57
0.309	657.63	0.15	46	2.0	3.514250481	0.6773	2.179	20	1.314	3.721698903	71.39	84.0	155.39
0.567	792.16	3.41	31	159.1	4.352138303	8.2918	0.994	24	2.635	4.665886122	7.67	66.0	73.67
0.722	19.36	1.35	94	193.4	3.944272204	6.4165	4.814	16	1.743	4.016160869	76.83	25.0	101.83
0.973	457.51	0.24	53	16.5	2.853218603	2.1081	0.052	30	4.720	2.236224491	75.00	44.0	119.00
0.977	695.64	2.89	86	123.3	3.920837276	0.3885	3.092	10	3.442	3.737623701	91.27	433.0	524.27
0.408	67.77	4.35	30	134.6	4.329229667	4.9903	4.353	20	4.307	3.090079602	1.54	162.0	163.54
0.562	200.24	2.11	53	160.6	3.141364627	0.0406	0.088	32	1.769	3.234252452	74.03	198.0	272.03
0.587	166.11	4.79	38	143.2	3.550258119	5.2695	4.786	27	2.771	3.018835125	79.22	16.0	95.22
0.699	429.63	1.81	67	52.9	2.962756826	4.6766	4.151	8	0.163	4.478250981	69.67	69.0	138.67
0.097	13.35	2.37	80	0.3	1.586247311	1.3755	0.569	33	0.929	2.031209137	14.35	288.0	302.35
0.504	163.73	0.44	66	20.1	0.207051292	4.7245	1.786	39	1.219	4.884715221	37.68	305.0	342.68
0.706	644.04	2.49	74	27.3	0.556634122	0.3533	0.202	8	2.528	1.008570109	56.85	112.0	168.85
0.881	294.71	3.72	68	167.7	4.361616569	0.9655	0.063	29	0.062	2.165611535	36.70	265.0	301.70
0.731	56.16	0.21	92	196.6	0.687761975	7.7252	0.426	43	3.843	3.396596221	46.42	249.0	295.42
0.760	593.84	4.38	63	117.5	1.388330913	7.7540	4.046	29	3.774	4.433387719	62.35	360.0	422.35
0.914	702.25	0.40	86	110.8	3.46109313	9.1727	0.476	31	3.495	2.478054475	36.64	175.0	211.64
0.533	161.71	1.06	74	31.7	3.888089098	0.2107	2.342	9	3.217	1.591605448	97.03	262.0	359.03
0.777	51.69	2.51	96	198.4	2.138741405	7.8838	0.048	36	1.466	1.315782157	97.49	471.0	568.49
0.360	665.42	1.97	85	187.5	4.825721966	3.8787	3.038	43	0.160	2.113307332	23.61	317.0	340.61
0.546	619.00	3.13	79	156.8	0.027629123	8.6682	1.700	36	3.560	2.055581038	68.98	111.0	179.98
0.838	429.44	0.55	59	104.1	1.036435832	7.2723	1.569	20	3.508	0.270960798	12.73	317.0	329.73
0.936	507.20	4.60	55	188.1	3.78865868	6.3675	1.270	5	1.028	3.779519758	53.28	250.0	303.28
0.650	151.41	2.58	77	50.0	0.385690281	8.8264	2.746	20	1.704	1.363927405	70.74	381.0	451.74
0.268	249.94	4.97	95	129.3	1.348082053	9.0784	2.969	23	1.194	2.889941059	32.82	423.0	455.82
0.415	611.76	4.74	12	59.7	4.739369441	6.6226	2.578	28	3.673	4.520249943	68.27	305.0	373.27
0.118	235.07	4.94	37	15.0	0.532509136	5.8253	0.854	47	3.274	1.872981821	59.56	263.0	322.56
0.348	454.94	1.40	66	38.6	3.543253132	7.3714	4.978	14	2.706	1.02831903	5.81	297.0	302.81
0.823	64.70	1.03	45	100.4	3.659658961	2.9161	3.810	24	1.941	2.720827278	16.04	39.0	55.04
0.657	199.26	1.68	19	53.7	3.684155389	6.2162	1.367	22	4.177	0.234994082	9.64	169.0	178.64
0.522	233.21	3.03	23	11.5	4.7728772	7.3475	2.880	26	2.972	1.245601346	89.81	63.0	152.81
0.293	19.29	1.48	58	58.9	0.246959134	0.6412	4.100	38	1.029	3.557400988	14.92	181.0	195.92
0.671	359.11	3.28	20	2.4	3.384261155	2.6174	1.354	50	0.337	2.97943872	79.31	491.0	570.31
0.167	315.26	0.54	24	19.1	2.572059253	3.7659	1.872	21	4.073	4.789508611	51.67	371.0	422.67
0.930	539.35	1.57	62	41.4	0.758504358	3.2520	0.963	31	3.583	4.283688687	79.65	158.0	237.65
0.903	260.41	1.21	35	92.3	2.329420601	3.8984	1.631	7	4.148	0.253725019	70.41	81.0	151.41
0.034	328.42	4.30	92	160.2	0.940110624	5.4835	4.062	9	4.804	2.243099292	33.75	72.0	105.75
0.527	113.64	3.31	85	108.1	1.727156687	6.1272	2.486	49	3.464	1.023377993	56.20	268.0	324.20
0.365	76.05	3.96	65	51.5	4.301227014	1.7639	2.859	9	2.137	0.737467931	56.31	470.0	526.31
0.577	396.97	3.72	59	136.8	1.289439577	7.2003	4.415	14	0.955	2.819674977	76.55	263.0	339.55
0.481	668.92	1.70	55	13.7	4.925590718	9.7561	3.309	23	0.087	2.199047737	32.41	500.0	532.41
0.136	712.70	2.71	15	186.2	0.063747299	5.3284	4.431	27	3.867	3.782775999	92.51	99.0	191.51
0.231	476.15	0.44	79	11.0	1.407973315	5.4773	0.717	28	0.427	1.252471088	59.11	152.0	211.11
0.450	589.19	0.43	62	198.0	3.895299732	6.6439	3.266	25	1.785	2.097485615	79.15	33.0	112.15
0.863	97.00	0.22	26	144.1	2.287859263	7.8710	3.364	17	0.369	4.048975311	60.88	387.0	447.88
0.948	20.82	0.73	24	158.5	0.963645201	3.4020	4.653	11	3.775	4.642731377	37.04	296.0	333.04
0.895	173.33	0.96	68	95.2	1.478291122	5.9120	1.665	50	3.539	3.324398604	51.30	55.0	106.30
0.166	329.33	1.63	88	59.1	0.763682257	1.4863	3.033	40	3.019	1.620760863	18.38	170.0	188.38
0.092	335.32	1.10	37	15.5	3.299159342	9.1584	1.188	12	3.351	2.853672279	46.79	496.0	542.79
0.613	761.26	3.86	46	60.2	3.994179809	8.5260	3.657	46	1.313	4.077411982	11.47	357.0	368.47
0.726	26.44	1.45	14	121.7	3.641970052	0.4827	4.562	8	4.560	4.599562998	38.75	172.0	210.75
0.504	350.66	3.82	15	158.9	1.448438347	2.5815	4.230	32	1.855	3.291057633	47.43	166.0	213.43
0.798	465.04	1.93	89	82.2	0.836415065	3.9257	3.863	12	2.313	0.332702426	28.34	73.0	101.34
0.348	636.06	5.00	65	105.5	3.471414213	2.2068	0.934	11	1.411	3.478076634	66.07	197.0	263.07
0.562	148.72	1.51	45	48.7	2.227681973	2.6386	3.823	35	3.438	4.095173965	45.07	245.0	290.07
0.190	504.22	4.95	23	131.2	4.081574928	7.2703	0.914	9	0.710	4.152210995	77.01	392.0	469.01
0.358	103.72	1.42	22	136.4	4.359138302	0.7875	2.224	18	3.703	0.05316056	65.59	385.0	450.59
0.085	125.12	4.71	29	185.4	0.378246312	5.1786	0.576	33	2.228	0.640645302	32.90	345.0	377.90
0.543	77.14	3.49	69	188.6	2.327950277	9.9813	0.329	15	0.442	2.589615135	39.35	454.0	493.35
0.905	102.31	4.95	52	63.6	4.446876216	1.5410	1.306	9	1.896	3.694696545	9.78	275.0	284.78
0.848	32.62	4.90	60	74.7	0.345341151	8.2146	2.926	35	2.429	0.71242322	20.93	237.0	257.93
0.152	358.70	0.73	92	174.0	3.975029469	3.2225	3.402	20	3.439	0.746798876	83.20	315.0	398.20
0.734	216.08	4.27	72	128.6	3.420752663	1.3885	2.805	11	4.831	4.705781779	31.39	237.0	268.39
0.482	626.39	4.38	92	107.2	3.236716535	0.2941	2.579	10	0.853	4.060733235	53.27	420.0	473.27
0.630	167.46	4.81	90	155.0	1.409266971	9.5506	0.127	33	3.237	2.881772841	11.09	247.0	258.09
0.150	565.47	4.20	24	34.9	1.82292536	0.2971	1.712	34	3.772	2.228989199	34.27	108.0	142.27
