N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
0.682	688.05	2.22	67	6.3	124.0162619	0.1582	4.174	18	2.160	2.222285496	3.75	30.0	248.0325239
0.745	206.05	3.01	51	104.2	181.790392	3.3091	4.489	19	1.364	3.33168008	3.49	77.0	363.5807841
0.488	240.11	2.29	48	6.6	317.9862419	3.9490	4.573	10	0.255	1.254568652	2.67	57.0	635.9724839
0.858	41.22	0.81	16	143.5	274.7550543	4.8001	0.431	45	0.486	1.142063451	0.57	87.0	549.5101086
0.034	593.01	4.40	73	6.3	298.7108647	0.1458	1.100	48	3.000	2.922663142	3.64	56.0	597.4217293
0.123	698.34	0.25	24	7.4	171.5138472	4.2632	3.343	24	2.137	2.878727317	4.26	127.0	343.0276944
0.422	299.59	2.13	81	43.0	487.5781731	4.1628	2.519	30	0.990	2.703924007	4.51	59.0	975.1563463
0.220	760.78	0.04	70	183.0	44.86611346	3.7307	1.238	32	2.851	2.067019502	2.71	1.0	89.73222692
0.641	464.07	2.05	64	23.5	191.8542153	4.2865	2.405	20	0.499	2.925252911	0.76	98.0	383.7084307
0.007	310.15	3.50	46	83.8	183.0850138	5.1580	4.001	50	0.289	1.35903714	1.90	100.0	366.1700276
0.458	439.67	0.94	74	80.7	3.32732019	8.7312	3.756	7	1.394	4.773829625	4.41	158.0	6.65464038
0.284	551.11	2.35	40	41.8	483.8928188	8.7424	4.600	6	0.420	3.504782555	4.80	56.0	967.7856377
0.437	13.48	4.64	61	82.4	210.9434567	8.5846	2.029	32	4.227	4.36417305	1.85	170.0	421.8869135
0.190	484.70	2.60	69	36.7	470.9186591	3.5228	3.027	24	0.410	3.039614348	0.82	99.0	941.8373181
0.697	226.33	1.41	88	91.6	374.9593076	9.4907	4.788	21	4.799	2.129560153	3.78	134.0	749.9186151
0.390	693.78	0.63	38	37.5	129.6502447	1.3682	4.505	37	0.783	0.223282058	2.03	165.0	259.3004894
0.855	503.36	2.89	23	31.6	491.3484172	4.7350	3.224	42	2.470	2.919279931	2.11	150.0	982.6968344
0.218	492.47	0.37	86	139.0	355.5516336	6.0462	3.371	12	1.823	0.172574747	1.03	89.0	711.1032672
0.445	422.21	3.05	52	52.0	33.66773457	4.8855	0.774	34	0.125	2.922451479	2.41	171.0	67.33546914
0.784	790.98	4.78	44	38.4	302.6965988	2.7120	4.466	21	3.766	1.160398093	4.91	188.0	605.3931975
0.840	659.00	4.58	49	159.9	218.2451917	8.0590	3.266	15	3.458	3.199554555	0.92	22.0	436.4903835
0.397	605.24	3.81	38	18.6	60.1884352	6.2832	0.708	45	0.700	2.93259161	1.56	96.0	120.3768704
0.457	504.16	1.42	2	75.4	332.5251817	4.2883	3.728	48	2.861	2.439663874	4.59	11.0	665.0503635
0.988	532.70	0.30	66	28.4	253.1788997	1.6632	4.033	50	3.287	2.192792356	1.55	66.0	506.3577993
0.200	539.30	1.33	27	90.0	373.2949001	1.7820	4.448	6	4.893	3.846898343	1.40	108.0	746.5898002
0.734	110.82	3.08	48	42.7	368.0785149	4.4185	1.038	17	1.189	1.333934654	4.66	146.0	736.1570298
0.145	213.46	4.22	67	12.1	102.4985775	7.1685	4.291	6	4.217	3.695910495	1.35	175.0	204.9971549
0.923	182.66	0.99	42	162.7	420.6064722	1.5123	4.491	24	2.135	1.33899637	0.68	26.0	841.2129445
0.051	748.96	4.71	26	69.6	165.1570549	6.5450	1.996	31	0.147	1.784499708	4.07	114.0	330.3141097
0.001	460.12	3.14	65	71.7	158.6555981	7.7474	1.652	43	0.737	3.019707293	1.53	87.0	317.3111962
0.197	134.69	4.35	72	199.9	52.03261049	8.6093	1.735	49	1.965	1.429689435	1.29	17.0	104.065221
0.615	261.52	4.46	54	176.2	199.4227685	6.2193	3.420	43	2.025	0.053910801	2.31	77.0	398.8455371
0.303	430.69	2.95	74	53.3	33.38172584	7.5437	3.452	7	4.224	1.590585383	1.88	86.0	66.76345168
0.379	368.27	3.37	9	37.8	205.0013806	5.7438	0.709	38	0.609	0.32171297	4.28	170.0	410.0027612
0.919	407.60	2.92	3	59.4	143.2204958	0.2989	2.728	22	3.170	2.253971824	4.79	192.0	286.4409916
0.534	1.12	3.59	93	97.7	51.08506407	1.2168	3.777	28	2.070	2.129356919	3.11	188.0	102.1701281
0.709	680.93	0.94	12	145.9	281.4400987	9.8261	3.285	28	2.704	3.973437537	2.27	13.0	562.8801973
0.538	741.08	2.18	42	42.4	8.7821426	1.7592	0.529	21	4.712	0.917998295	2.83	161.0	17.5642852
0.826	112.67	1.85	64	64.3	312.364983	2.8791	3.584	28	0.492	1.674616571	2.44	147.0	624.7299661
0.329	564.26	3.73	83	18.3	21.98852446	4.8855	4.943	26	3.104	3.398686299	1.08	198.0	43.97704891
0.113	86.09	3.73	36	56.3	9.845839998	8.6614	4.239	10	0.751	2.446978919	0.01	95.0	19.69168
0.088	206.07	1.12	96	160.0	405.6823553	6.8114	1.473	42	0.731	1.183378047	1.26	138.0	811.3647106
0.871	709.03	0.87	74	125.9	145.6543038	9.4258	1.947	13	4.785	0.447925647	3.22	134.0	291.3086076
0.309	671.36	3.29	71	176.2	370.8939231	7.4529	3.367	30	4.715	1.078460016	1.32	199.0	741.7878462
0.420	29.96	1.45	99	36.1	460.2766284	8.7153	4.689	44	4.975	2.479093906	3.98	68.0	920.5532567
0.623	441.18	4.26	64	169.3	114.3291461	6.3072	4.453	39	3.305	0.745739565	3.38	181.0	228.6582922
0.112	180.50	3.54	43	95.5	92.7921581	0.6669	1.343	45	0.882	1.500778846	2.71	101.0	185.5843162
0.862	534.12	3.06	30	97.0	66.75272718	1.5086	0.602	50	1.136	0.939461757	0.78	113.0	133.5054544
0.801	779.83	4.97	75	118.9	36.75481382	1.1560	2.050	22	0.693	2.026831896	2.26	163.0	73.50962763
0.260	224.58	1.87	96	63.0	407.0506718	0.0365	2.422	39	4.388	2.644478695	0.62	61.0	814.1013435
0.641	358.45	3.34	72	70.5	362.1592933	3.5859	0.170	44	1.484	4.959960109	2.31	183.0	724.3185866
0.491	457.71	4.59	10	101.2	11.4330041	1.0855	4.947	19	0.403	2.702345922	0.75	168.0	22.8660082
0.132	159.98	4.61	92	188.6	320.5080689	5.2699	4.606	42	3.222	4.713608303	0.53	112.0	641.0161379
0.785	570.27	0.17	30	138.8	51.52722954	3.2631	4.019	15	3.153	3.991938912	3.66	166.0	103.0544591
0.811	734.47	1.19	27	18.5	284.0803341	8.2514	0.897	32	3.155	4.333536544	3.53	131.0	568.1606682
0.632	781.54	2.04	66	78.4	376.2978745	5.6786	4.283	7	4.415	4.683594363	2.62	190.0	752.595749
0.651	227.09	0.33	77	100.2	475.8871442	4.7299	2.386	41	0.005	3.376351572	0.69	195.0	951.7742884
0.320	54.81	0.01	60	125.5	323.128465	9.0783	2.280	30	0.723	0.385794422	0.03	97.0	646.25693
0.464	157.69	1.12	45	158.0	493.8209593	0.8719	2.421	12	4.196	0.249799814	1.22	129.0	987.6419186
0.709	21.90	4.73	39	124.8	56.74294128	1.7849	0.142	16	2.087	4.628172979	4.74	139.0	113.4858826
0.124	788.66	4.52	79	54.8	4.588766797	9.1622	2.113	19	1.038	2.336986599	2.75	171.0	9.177533595
0.920	709.31	2.22	64	40.6	230.8135011	1.9153	0.667	29	1.865	0.847587264	1.71	169.0	461.6270023
0.611	445.56	3.82	65	148.3	293.5589794	3.3885	1.422	45	4.586	0.955279272	0.18	75.0	587.1179588
0.208	118.28	3.07	6	27.1	311.5921056	7.5361	1.995	47	4.284	2.767264276	4.77	75.0	623.1842111
0.566	758.05	2.72	31	76.0	422.6953216	9.6613	4.100	42	2.420	3.734250383	0.07	140.0	845.3906432
0.239	558.37	0.90	55	156.8	277.1879236	6.1249	0.644	23	1.902	1.646602176	2.90	6.0	554.3758472
0.136	623.24	3.87	26	183.0	132.4108104	4.3230	2.528	39	0.220	1.644029581	3.45	188.0	264.8216208
0.965	632.68	3.89	96	115.9	402.8814221	6.1138	1.823	39	4.733	1.149523002	3.58	192.0	805.7628442
0.962	268.73	1.33	26	139.1	83.22038749	2.3045	0.043	15	4.370	4.952517155	0.68	0.0	166.440775
0.111	559.75	0.99	57	52.2	468.2987159	2.5605	3.927	17	3.922	4.787430007	0.66	186.0	936.5974319
0.120	566.33	3.53	70	22.6	246.746807	0.0512	0.252	28	4.124	4.487941713	1.76	83.0	493.493614
0.804	691.87	3.85	54	48.9	59.95030182	1.2829	1.719	13	1.580	2.599855818	4.06	78.0	119.9006036
0.468	685.90	2.58	86	165.7	357.4979134	0.5119	3.004	5	1.109	3.663327512	1.23	149.0	714.9958269
0.613	484.85	1.16	82	76.8	123.9899463	7.6576	4.809	20	4.963	1.49805721	3.55	95.0	247.9798925
0.467	14.37	4.56	21	134.7	31.04381196	6.4986	4.216	31	0.937	2.077881071	4.29	159.0	62.08762391
0.908	617.84	1.41	40	113.5	466.733628	9.4485	1.355	41	4.009	0.618446261	0.11	62.0	933.467256
0.923	243.94	0.51	58	150.9	278.1405057	1.9534	2.696	11	1.413	2.810262438	4.31	101.0	556.2810114
0.846	582.13	4.18	30	124.8	88.43904147	3.6080	3.503	22	3.484	3.667482476	2.61	142.0	176.8780829
0.670	594.53	4.37	38	3.1	475.7342814	6.8302	4.754	45	1.586	0.876017847	2.24	29.0	951.4685627
0.132	88.80	4.94	36	41.1	283.0783501	4.8055	0.456	34	0.981	4.496306378	1.83	63.0	566.1567002
0.927	658.23	4.48	43	126.0	440.8366447	8.9228	1.103	12	2.116	2.035380187	3.62	112.0	881.6732894
0.698	147.79	0.74	99	184.0	405.3510249	7.0995	0.287	34	3.167	0.627536669	1.27	164.0	810.7020498
0.852	527.36	2.70	25	47.5	426.3804285	7.3248	3.641	28	4.180	2.126083361	1.84	18.0	852.7608569
0.253	430.89	3.55	93	176.6	404.7773801	4.7442	2.587	33	4.307	4.84847698	1.44	188.0	809.5547601
0.742	791.71	4.37	29	137.8	77.86440243	8.2164	1.131	30	4.316	1.37211333	0.44	77.0	155.7288049
0.019	667.71	4.33	75	85.1	499.1912389	3.0738	4.115	8	1.698	0.965757995	1.62	125.0	998.3824778
0.182	657.74	2.51	33	108.1	231.5608391	7.9127	0.549	45	3.924	0.431003415	3.63	142.0	463.1216781
0.662	515.22	4.31	57	77.2	305.6199065	4.7483	1.969	31	4.695	4.136748945	1.94	135.0	611.239813
0.551	684.74	3.43	42	52.7	480.3972433	5.1243	3.787	43	0.763	1.881710815	3.78	177.0	960.7944866
0.934	618.63	0.41	47	62.6	303.8711854	6.7001	0.745	25	4.618	0.798963615	3.28	56.0	607.7423708
0.920	563.77	4.61	82	98.2	406.2643233	6.5220	3.541	32	0.647	3.864188749	4.58	170.0	812.5286467
0.630	193.34	3.66	49	91.9	234.5350399	7.5476	3.504	33	2.063	0.691238761	3.90	165.0	469.0700799
0.967	608.27	3.36	46	174.5	435.0162854	2.6334	3.071	30	0.069	0.037153472	0.59	35.0	870.0325708
0.410	698.24	4.73	11	28.2	120.9968221	6.5326	3.764	15	1.922	3.546105236	4.79	174.0	241.9936442
0.197	677.05	2.05	31	144.6	18.79383515	2.1834	0.370	31	0.697	2.673900402	2.69	23.0	37.5876703
0.477	541.04	2.64	31	186.5	119.1447936	4.1581	1.936	10	1.592	4.069532174	4.75	154.0	238.2895871
0.257	285.55	2.97	68	20.0	274.6452423	5.9755	4.020	23	2.416	1.938434789	4.31	48.0	549.2904845
0.078	299.66	1.02	69	106.5	224.2744276	9.4412	3.349	35	1.641	3.345720355	2.84	138.0	448.5488553
0.049	548.83	0.06	43	111.8	317.0144389	2.8834	4.597	28	0.244	2.064536384	0.52	36.0	634.0288778
0.775	379.02	1.31	29	157.1	170.8487392	6.5129	2.544	48	4.865	3.585317658	2.60	49.0	341.6974784
0.398	688.15	2.27	83	75.1	18.21765455	2.7379	1.552	26	2.419	0.451314254	0.64	195.0	36.43530911
0.203	99.77	2.97	85	134.6	168.5789853	5.4062	1.374	32	3.485	2.20988406	2.36	178.0	337.1579705
0.041	692.78	4.68	63	116.3	302.6205321	2.4871	0.482	36	2.643	0.766556361	4.12	107.0	605.2410641
0.019	286.64	4.67	55	4.6	472.1982273	7.7979	3.709	17	4.899	0.295911207	0.37	167.0	944.3964546
0.363	52.91	4.62	63	187.4	61.98161081	1.8042	1.840	7	0.040	0.09288752	0.60	116.0	123.9632216
0.722	208.02	1.63	31	154.0	138.4465358	7.4025	2.514	33	3.916	1.179334032	2.99	32.0	276.8930716
0.385	421.01	4.25	71	161.3	407.1272719	0.2746	1.045	48	2.866	4.59393306	0.58	146.0	814.2545438
0.284	355.96	1.38	50	97.2	260.6645221	7.7991	2.502	22	3.187	3.999818906	2.16	0.0	521.3290442
0.427	228.28	2.51	33	98.0	278.7804829	6.4523	1.017	13	4.167	1.521515045	4.31	48.0	557.5609657
0.296	491.83	4.31	39	196.8	490.792679	4.6616	4.481	30	0.713	1.786865115	3.81	169.0	981.585358
0.589	220.40	4.29	86	137.6	205.9052342	0.2013	0.794	18	3.440	1.315513207	1.63	53.0	411.8104684
0.697	184.91	4.35	63	170.3	446.5998497	6.8115	3.716	50	4.149	1.69672828	0.74	81.0	893.1996993
0.838	523.79	3.13	56	59.5	307.3104818	8.1521	3.051	17	0.742	3.047986706	2.65	0.0	614.6209637
0.020	238.69	2.26	52	79.7	79.16861995	1.2176	3.947	12	3.307	4.267772373	3.50	3.0	158.3372399
0.816	532.43	0.15	25	189.8	491.8407477	6.9411	1.004	42	3.285	3.891871897	3.08	165.0	983.6814954
0.118	618.05	4.97	52	135.1	315.000697	2.8809	4.497	6	2.392	0.654668841	1.61	97.0	630.0013939
0.549	616.67	4.42	13	18.3	417.2456637	4.9618	3.231	39	4.926	2.626329918	2.46	0.0	834.4913274
0.383	697.69	3.22	28	155.3	318.6464609	0.0254	0.480	34	4.309	1.471672349	3.54	15.0	637.2929218
0.430	254.08	1.50	68	85.4	37.00836899	9.9193	1.900	9	2.052	0.630404165	4.38	189.0	74.01673799
0.737	576.20	2.70	77	178.2	361.1215545	2.7875	3.887	50	2.147	4.575697162	2.95	67.0	722.243109
0.624	744.67	0.05	14	48.8	99.53087758	0.5453	4.385	16	1.457	4.275972542	3.02	83.0	199.0617552
0.890	358.77	2.21	45	81.1	40.25086562	1.9164	1.441	35	1.575	1.648740834	2.07	4.0	80.50173123
0.131	755.64	0.89	42	96.0	119.6986823	2.6279	1.194	13	2.833	1.707053749	2.72	164.0	239.3973645
0.790	674.44	0.84	31	22.6	417.0645281	0.5343	4.465	23	1.162	0.878259128	1.37	118.0	834.1290562
0.781	738.24	1.76	35	196.6	115.5350493	8.6336	1.723	31	0.408	2.32128357	0.43	181.0	231.0700986
0.562	58.49	2.08	29	61.7	473.2235246	3.2151	2.267	48	4.809	1.838687038	1.43	154.0	946.4470492
0.403	692.34	0.23	76	33.2	162.8444746	0.5645	4.238	23	4.017	0.516954881	1.36	78.0	325.6889491
0.432	158.73	2.86	67	43.8	239.1563769	5.5757	0.629	21	2.880	2.008852999	4.86	1.0	478.3127537
0.299	424.69	2.66	2	165.6	306.4118729	3.4169	4.817	12	0.490	1.991614116	0.98	94.0	612.8237459
0.890	759.01	0.50	9	186.4	490.6373718	6.6479	4.891	6	1.627	4.708640867	3.33	100.0	981.2747435
0.081	129.81	0.85	96	7.9	119.809268	8.1212	4.968	28	3.875	4.622038039	2.63	11.0	239.6185361
0.540	3.56	1.31	65	47.9	218.3822685	1.1453	0.825	14	3.746	4.92802165	1.36	90.0	436.764537
0.072	93.71	3.57	44	19.6	239.9762447	6.1859	0.148	24	3.017	0.684065148	2.46	79.0	479.9524894
0.424	12.44	2.01	72	10.4	332.5583738	6.7008	4.964	36	1.264	2.877421746	0.13	44.0	665.1167477
0.794	732.52	1.16	38	52.6	293.2514021	7.3119	4.313	18	4.639	0.602245546	2.09	48.0	586.5028042
0.486	20.61	2.69	50	122.7	377.1369948	3.6817	1.283	18	4.368	2.904862539	3.77	59.0	754.2739896
0.299	394.64	0.08	23	15.8	283.0001404	8.0152	1.234	48	4.160	0.964359764	3.87	140.0	566.0002807
0.635	318.57	0.44	28	60.2	255.7286708	0.6022	2.097	44	2.781	1.472080109	4.76	32.0	511.4573416
0.092	201.80	1.94	72	174.3	491.5092376	9.6688	1.924	28	1.320	0.188667048	3.66	171.0	983.0184752
0.745	762.08	2.59	62	3.6	180.8682957	8.9428	1.131	39	2.283	0.267867522	0.41	135.0	361.7365914
0.081	737.87	4.65	76	7.7	252.1392451	5.2563	3.138	45	1.939	1.12132491	3.52	110.0	504.2784903
0.208	473.56	1.96	3	99.6	200.4366338	7.3156	0.217	46	0.756	3.36809442	3.37	6.0	400.8732676
0.376	231.55	4.03	68	144.0	179.6863954	7.7513	4.228	44	0.622	1.340420581	2.39	2.0	359.3727907
0.111	646.67	1.52	41	145.2	455.686576	6.2626	3.344	46	1.549	3.574133265	3.18	180.0	911.373152
0.430	357.17	3.02	43	70.9	422.1072124	6.0544	1.702	20	4.234	2.446965531	4.22	70.0	844.2144249
0.261	579.68	3.65	52	63.8	343.6025464	5.0427	1.920	7	4.301	4.474547238	1.77	73.0	687.2050928
0.037	7.38	0.10	0	119.5	41.51063512	2.1383	0.787	14	3.606	2.796483432	4.92	3.0	83.02127024
0.230	128.11	1.56	85	80.0	403.3963841	3.9516	4.581	5	3.741	4.71445321	2.96	86.0	806.7927682
0.567	168.56	3.01	77	54.2	79.87137717	4.5421	3.162	42	0.974	0.368815933	3.47	13.0	159.7427543
0.950	767.16	0.71	39	137.5	396.5860112	8.7115	1.822	27	3.297	1.853547362	2.26	190.0	793.1720223
0.640	615.68	3.72	53	58.2	445.9484734	9.6130	2.474	14	0.851	1.291973334	0.04	171.0	891.8969468
0.940	784.89	4.83	52	179.9	250.2921962	2.2527	4.931	13	1.010	2.193001693	4.51	31.0	500.5843924
0.103	90.38	0.74	54	26.5	289.3494761	1.4669	0.906	5	2.847	1.199682256	4.93	12.0	578.6989521
0.135	299.90	1.82	68	160.2	141.6672416	9.0791	1.589	21	4.377	0.053832574	0.22	102.0	283.3344832
0.100	222.55	2.96	53	65.9	23.30380334	7.4532	4.189	25	1.796	4.076693171	3.71	138.0	46.60760667
0.925	12.90	1.07	75	56.7	366.4722743	7.1338	1.798	38	4.207	0.740399687	3.73	60.0	732.9445487
0.349	404.72	0.08	16	82.8	375.2463649	5.1513	0.956	26	4.821	1.097892919	3.70	23.0	750.4927299
0.589	723.47	0.37	34	63.0	352.4859813	7.7933	1.110	44	0.107	1.922756047	3.48	132.0	704.9719625
0.875	388.50	2.08	32	171.5	26.24241821	7.9535	3.793	41	2.288	2.898208739	0.92	143.0	52.48483642
0.369	50.17	2.96	96	138.6	368.2731363	2.9164	1.781	13	3.471	0.244650851	2.72	191.0	736.5462726
0.119	334.91	2.87	98	111.3	59.62905569	6.6499	0.897	6	1.237	0.167434116	2.77	34.0	119.2581114
0.547	362.37	0.68	98	182.2	439.7393281	5.6554	4.249	22	3.151	4.674594315	0.47	164.0	879.4786563
0.659	637.91	2.70	17	69.3	398.6785442	1.8344	4.499	43	4.515	3.351501301	0.91	191.0	797.3570884
0.624	74.26	0.24	31	91.8	313.9565483	2.3184	1.442	20	2.198	2.017850061	0.26	68.0	627.9130965
0.002	479.87	2.45	99	30.4	492.1257384	9.2139	4.619	30	3.664	3.141864742	1.53	166.0	984.2514767
0.557	674.25	0.99	6	153.5	453.5469181	4.6230	3.893	34	3.163	1.626866959	0.49	193.0	907.0938361
0.048	37.89	3.39	63	183.8	435.7039077	1.7728	1.338	48	3.559	0.743227006	4.83	12.0	871.4078154
0.947	684.04	1.86	38	77.7	104.6757927	0.2307	4.885	42	4.792	2.748287399	3.16	43.0	209.3515854
0.834	391.27	4.89	13	103.1	339.31115	5.8276	1.278	33	4.239	2.85856332	1.72	24.0	678.6223
0.290	217.05	3.83	84	84.6	317.6004566	0.7139	2.399	10	4.788	2.071004606	1.95	55.0	635.2009132
0.114	414.69	3.59	29	8.6	139.1109184	5.2990	2.839	12	4.596	0.86264751	2.18	139.0	278.2218367
0.979	689.53	3.10	61	152.9	132.164209	6.0317	4.120	11	3.572	4.107962539	1.95	169.0	264.3284179
0.488	228.61	3.27	19	77.7	156.340741	0.1430	2.316	49	1.200	1.314640204	4.75	182.0	312.6814819
0.306	35.41	1.81	10	10.6	285.4688325	0.7723	3.936	36	3.983	0.449528469	1.10	70.0	570.937665
0.988	371.24	0.45	42	174.1	325.0902224	2.8238	1.368	39	0.935	0.485681658	2.30	20.0	650.1804447
0.450	84.67	1.60	9	172.2	448.8724409	9.1937	3.713	41	1.042	2.364394585	2.27	166.0	897.7448817
0.956	669.68	2.76	98	152.0	112.1654587	0.6628	1.129	23	3.773	1.463498436	4.90	154.0	224.3309173
0.087	53.77	2.12	85	94.6	77.60240701	5.2914	1.106	22	2.820	0.323751806	1.22	90.0	155.204814
0.197	102.90	4.47	92	116.2	212.3030449	3.3675	0.188	8	1.996	0.792923305	4.91	133.0	424.6060897
0.050	360.71	2.27	49	161.7	340.9879121	5.6346	4.604	10	4.918	0.866603408	2.01	55.0	681.9758242
0.907	119.54	3.71	79	14.1	132.7497771	6.5374	0.556	13	0.448	3.896917681	3.60	184.0	265.4995543
0.482	300.03	2.52	11	185.1	134.2378759	3.2708	0.721	7	3.235	0.889212373	0.90	56.0	268.4757518
0.877	494.41	0.48	73	187.4	491.4271138	1.1191	3.906	35	4.149	0.257882352	2.59	168.0	982.8542277
0.788	590.39	1.01	75	164.7	209.4339627	1.5104	4.265	19	1.328	2.395989351	0.13	31.0	418.8679253
0.865	290.97	0.14	10	25.4	200.1263042	5.1006	2.380	31	1.400	2.599995961	2.60	136.0	400.2526084
0.076	16.23	3.56	70	33.0	489.292785	4.0180	1.207	6	2.749	2.478768199	2.35	176.0	978.58557
0.602	52.97	1.06	4	114.1	385.1771428	8.9148	1.792	31	4.225	0.185685252	0.12	162.0	770.3542856
0.111	458.96	4.69	48	167.0	345.2518672	3.2684	0.886	7	0.098	2.241205654	4.35	15.0	690.5037343
0.550	639.31	1.00	83	196.9	475.0895513	5.9611	3.311	11	4.005	1.881059106	4.71	110.0	950.1791026
0.452	346.97	4.53	6	113.5	126.0185291	4.9031	0.339	20	3.765	2.705073605	1.11	164.0	252.0370581
0.305	544.56	2.15	34	25.2	264.6298833	9.1594	4.862	50	2.828	3.099868983	3.98	174.0	529.2597666
0.669	659.97	2.15	34	116.2	10.74287783	6.6608	3.066	38	2.907	3.103111862	4.00	8.0	21.48575567
0.616	229.58	4.42	71	31.3	68.12692038	1.1817	0.529	21	4.109	2.858992007	3.75	111.0	136.2538408
0.508	388.26	4.34	21	65.3	406.8926201	6.0267	3.632	46	2.125	3.379401799	0.06	13.0	813.7852402
0.847	731.79	0.41	99	30.4	350.4679442	5.6978	2.908	9	0.558	2.204754445	4.21	74.0	700.9358885
0.881	75.93	4.44	73	28.7	108.6050606	3.1068	3.168	8	4.550	3.067574559	2.87	14.0	217.2101213
0.072	797.24	1.28	60	58.0	158.3766902	5.6898	0.415	32	3.101	0.961064283	2.08	119.0	316.7533803
0.271	412.66	2.07	21	49.3	91.20776536	0.3847	4.585	38	3.161	0.052962756	2.37	44.0	182.4155307
0.375	44.48	2.11	73	95.4	4.216099496	5.9026	2.646	21	4.250	3.329997704	3.78	191.0	8.432198992
0.249	450.07	3.35	49	58.8	179.1577595	5.9603	1.586	13	0.164	1.948918588	3.01	47.0	358.315519
0.164	731.65	1.31	80	12.2	78.24034214	2.5364	2.547	29	0.888	0.424464338	0.74	47.0	156.4806843
0.298	527.98	4.03	95	160.1	263.3728743	3.2799	1.755	48	2.557	2.732135595	1.27	8.0	526.7457485
0.540	174.68	3.36	25	129.3	66.17605248	3.7582	4.120	45	2.754	4.122387433	1.66	119.0	132.352105
0.962	434.35	4.00	59	11.2	232.4187857	7.3360	0.478	49	3.853	4.664592498	1.44	134.0	464.8375714
0.522	177.23	3.35	16	55.1	180.9184184	7.6429	3.536	21	0.634	3.654711318	4.03	156.0	361.8368368
0.522	62.19	3.32	19	195.5	416.3336798	4.5678	2.157	40	1.005	2.503229371	1.12	179.0	832.6673595
0.389	745.14	4.63	7	20.0	29.11706022	2.0426	2.546	26	2.454	0.707111037	4.96	164.0	58.23412044
0.663	243.84	4.42	9	170.4	116.7796889	4.2870	2.513	10	2.756	4.16918437	2.25	99.0	233.5593777
0.126	496.72	1.20	13	7.8	254.4328095	3.0601	0.640	9	3.840	3.752003504	3.56	195.0	508.865619
0.176	215.90	1.26	53	141.1	242.8446893	1.2438	1.098	26	0.871	1.19398581	2.84	51.0	485.6893787
0.182	352.09	2.67	91	36.2	313.3037118	9.9421	2.774	6	1.656	0.057824939	4.71	168.0	626.6074236
0.762	474.24	4.03	45	24.1	4.49335626	2.4783	3.223	41	2.163	1.849020434	0.12	166.0	8.986712521
0.783	56.16	3.42	24	72.2	338.9301854	8.6011	1.548	20	3.270	2.736328967	2.73	197.0	677.8603708
0.114	136.00	4.50	35	184.5	395.6207019	8.7027	2.913	38	0.897	4.867285554	2.56	155.0	791.2414037
0.888	774.05	0.64	14	162.5	17.52091091	8.2227	4.647	10	1.742	1.867017647	1.82	41.0	35.04182183
0.129	444.84	1.71	57	57.2	324.8663721	8.6479	0.955	6	1.351	1.114340979	1.96	51.0	649.7327443
0.406	97.71	0.21	59	160.4	495.0015057	2.2306	0.231	23	3.058	2.201122363	1.18	99.0	990.0030114
0.683	580.76	2.96	91	39.4	238.5567582	1.8961	0.499	11	0.314	2.496124962	1.13	171.0	477.1135165
0.380	798.88	2.92	11	112.8	146.3774935	7.6570	1.303	5	3.726	0.020100792	2.23	96.0	292.754987
0.508	788.95	0.54	91	27.6	245.4927016	8.7408	0.576	20	3.247	1.279876193	1.18	156.0	490.9854033
0.577	123.62	4.31	53	71.5	366.0344509	0.4081	0.923	43	0.076	1.581084616	0.85	38.0	732.0689018
0.438	442.12	4.50	21	150.0	383.5217884	7.3506	2.643	31	1.660	0.604655381	2.58	33.0	767.0435768
0.740	683.85	4.58	86	134.3	219.3841925	3.0464	4.986	13	0.099	2.878834503	4.59	51.0	438.7683851
0.356	729.72	4.83	59	119.4	92.92516414	2.1857	3.833	43	1.546	3.037254001	0.61	174.0	185.8503283
0.971	480.52	1.36	53	152.0	173.6942629	1.5304	4.939	12	1.174	3.318455637	2.22	34.0	347.3885259
0.555	675.28	0.69	36	54.3	137.3781319	4.2410	3.541	18	2.004	0.761501796	1.17	136.0	274.7562638
0.469	88.54	2.55	38	41.7	122.4361	8.1414	3.993	43	3.921	4.928981695	4.78	91.0	244.8722
0.487	749.47	1.68	64	148.9	396.1096653	9.4862	4.017	46	2.808	3.042605765	2.39	157.0	792.2193306
0.258	203.77	1.69	17	28.4	466.5717909	0.8303	2.868	33	2.633	0.93223796	2.60	191.0	933.1435818
0.607	715.99	3.07	9	106.3	63.73762795	2.6135	0.961	50	2.096	3.161767649	0.37	8.0	127.4752559
0.755	488.16	0.43	19	30.7	335.279013	4.6462	2.396	49	3.399	2.358106249	1.48	127.0	670.558026
0.250	635.17	4.61	3	81.7	445.4851182	9.9757	0.792	46	0.107	2.016556943	2.96	51.0	890.9702363
0.361	582.49	2.71	19	135.3	125.8218086	1.1182	3.167	8	0.916	4.09037009	0.98	64.0	251.6436173
0.486	174.64	1.26	44	147.3	2.372032437	5.1711	4.937	18	4.333	4.165624149	3.44	109.0	4.744064874
0.295	719.33	1.00	40	16.3	130.0005634	5.1644	4.013	45	4.311	4.236281658	3.34	87.0	260.0011267
0.795	568.77	2.77	84	19.7	296.6948405	6.2642	2.248	31	0.570	1.918033139	0.23	184.0	593.3896809
0.228	468.60	4.48	57	55.4	280.3164503	6.9902	1.982	47	3.203	3.098737994	3.64	178.0	560.6329006
