FSC.H	SSC.H	FL1.H	FL2.H	FL3.H	FL4.H	Y
159	227	176.7857208	142.6071472	114.349762	253.3347321	2
149	59	0	15.3214283	134.0228424	312.3746033	3
107	194	99	0	70.08533478	0	5
164	83	309.9642944	119.0357132	564.3713989	252.2612762	5
151	189	166.1785736	293.4642944	227.4699554	309.1542358	4
183	85	513.8571167	0	552.0757446	156.7240295	5
85	47	38.8928566	384.2142944	389.7728271	528.1384888	2
120	101	0	0	656.5889282	305.9338989	3
208	86	0	0	118.0384598	217.9108124	3
298	105	585.75	93.10713959	414.3641968	210.396637	5
161	67	36.5357132	199.1785736	223.78125	376.7817383	3
101	56	0	15.3214283	61.47836685	195.3683167	3
403	670	383.0357056	463.1785583	395.9206848	493.7880249	4
286	141	180.3214264	288.75	165.9915924	399.3242493	1
280	165	148.5	193.2857208	164.7620239	349.9454346	2
177	90	56.57143021	143.7857208	184.4350891	247.9674683	3
158	84	134.3571472	269.8928528	92.21754456	380.0021057	2
65	14	73.07142639	199.1785736	0	285.5382996	3
398	131	619.9285889	227.4642792	547.1574707	145.989502	5
154	86	40.07143021	41.25	218.8629761	284.4648438	3
392	83	219.2142792	193.2857208	131.5637054	223.2780762	2
290	126	38.8928566	120.2142868	90.9879837	238.3063965	3
78	226	0	0	0	0	3
122	304	141.4285736	103.7142868	120.4975967	221.1311646	5
419	192	176.7857208	308.7857056	539.7800293	589.3253174	1
71	44	0	120.2142868	82.38101196	257.62854	3
232	101	81.32142639	252.2142792	0	197.515213	3
226	367	245.1428528	216.8571472	129.1045685	244.7471161	5
453	99	623.4642944	0	620.9315186	0	5
71	85	0	0	0	142.7691498	3
274	315	255.75	357.1071472	201.6490326	362.8268738	4
408	114	73.07142639	104.8928604	145.0889435	317.7418823	2
96	58	0	180.3214264	20.90264511	0	3
308	129	0	50.67856979	218.8629761	305.9338989	3
62	67	0	0	0	294.1259155	3
156	96	221.5714264	14.14285755	99.59495544	274.803772	3
80	187	0	20.0357151	93.44711304	298.4197388	3
68	78	0	166.1785736	17.21394157	303.7869873	3
72	61	87.2142868	187.3928528	142.6298065	258.7019958	3
415	70	565.7142944	0	692.2463989	258.7019958	5
85	36	0	0	0	214.6904449	3
260	151	71.89286041	214.5	0	307.0073547	2
185	413	207.4285736	347.6785583	282.8004761	328.4763794	4
203	102	208.6071472	28.2857151	137.7115326	307.0073547	3
199	91	106.0714264	157.9285736	157.384613	261.9223633	3
150	71	535.0714111	247.5	630.7680054	108.4186783	5
352	86	609.3214111	275.7857056	683.6394043	0	5
348	80	0	220.3928528	36.88702011	325.2560425	3
79	46	0	83.67857361	43.03485489	223.2780762	3
187	107	579.8571167	261.6428528	702.0829468	282.3179321	4
159	39	1.178571463	119.0357132	193.0420685	245.8205719	3
76	67	58.92856979	0	0	0	3
83	173	142.6071472	160.2857208	184.4350891	79.43547058	5
286	85	526.8214111	186.2142792	571.7487793	0	5
297	91	157.9285736	238.0714264	223.78125	332.7702026	2
223	125	15.3214283	262.8214417	694.7055054	688.0828857	1
261	209	152.0357208	484.3928528	536.0913696	601.1332397	1
65	117	0	0	11.06610584	0	3
185	100	186.2142792	0	225.0108185	258.7019958	3
166	90	8.25	584.5714111	631.9976196	650.512085	1
153	97	122.5714264	0	31.96875	301.6400757	3
414	166	127.2857132	500.8928528	705.7716064	622.6022949	1
119	109	235.7142792	321.75	205.337738	158.8709412	5
356	124	156.75	370.0714417	541.0096436	780.3997803	1
116	171	0	183.8571472	200.4194641	161.0178375	5
308	120	86.0357132	598.7142944	565.6009521	660.1731567	1
306	65	582.2142944	214.5	640.6045532	243.6736603	5
348	210	160.2857208	213.3214264	102.0540848	207.1762848	4
80	62	73.07142639	96.64286041	9.836538315	157.7974854	3
124	147	0	153.2142792	234.8473511	260.8489075	3
367	182	324.1071472	354.75	277.8822021	362.8268738	1
168	98	31.8214283	113.1428604	145.0889435	369.2675781	3
200	106	33	160.2857208	180.7463989	245.8205719	3
138	67	77.7857132	82.5	59.01922989	415.4260254	3
124	124	0	246.3214264	173.368988	280.171051	3
123	90	174.4285736	67.17857361	200.4194641	142.7691498	5
185	51	96.64286041	165	164.7620239	317.7418823	3
68	46	0	0	6.147836685	176.0461731	3
166	87	12.96428585	241.6071472	167.2211609	176.0461731	3
142	93	0	70.7142868	115.5793304	229.7187805	3
97	78	0	0	0	117.0062943	3
418	195	240.4285736	239.25	240.9951935	295.1993713	4
137	86	0	192.1071472	0	68.70094299	3
175	90	582.2142944	0	635.6862793	0	5
105	192	161.4642792	269.8928528	178.287262	354.2392578	2
187	171	260.4642944	305.25	196.7307739	0	5
178	102	87.2142868	200.3571472	65.16706848	279.0975952	3
61	33	0	130.8214264	0	0	3
78	129	0	173.25	18.44351006	166.3851013	3
115	22	0	0	0	0	3
67	16	0	0	0	0	3
220	140	96.64286041	0	55.33052826	296.2728271	3
177	96	555.1071167	0	718.0673218	120.2266541	5
82	35	0	100.1785736	75.0036087	0	3
168	71	165	74.25	83.61058044	285.5382996	3
149	73	25.9285717	0	22.13221169	0	3
245	120	535.0714111	0	579.1262207	222.2046204	5
155	111	594	37.7142868	766.0204468	201.809021	5
64	110	21.2142849	0	34.42788315	249.0409241	3
97	52	74.25	150.8571472	143.859375	124.520462	3
161	124	163.8214264	239.25	238.5360565	163.1647491	5
435	125	100.1785736	97.82142639	210.256012	299.4931946	2
391	95	31.8214283	694.1785889	616.0132446	761.0776367	1
367	108	150.8571472	144.9642792	0	426.160553	2
221	109	127.2857132	254.5714264	211.4855804	247.9674683	2
291	314	375.9642944	394.8214417	135.2524109	375.7082825	4
261	84	579.8571167	0	779.5456543	0	5
174	199	286.3928528	367.7142944	227.4699554	275.8772278	4
70	17	0	189.75	131.5637054	268.3630676	3
135	66	462	146.1428528	619.7019043	0	5
139	40	157.9285736	128.4642792	50.41225815	0	3
288	161	0	233.3571472	178.287262	267.2896118	2
92	24	80.14286041	43.6071434	0	111.6390381	3
195	213	126.1071396	181.5	272.9639282	240.4533081	4
108	107	561	9.428571701	677.4915771	156.7240295	5
314	115	162.6428528	0	122.9567337	430.4543457	2
189	100	54.2142868	665.8928833	666.4254761	663.3934937	1
92	40	81.32142639	81.32142639	0	193.221405	3
66	239	0	11.78571415	0	101.9779663	3
170	86	0	0	231.1586609	147.0629578	3
259	121	16.5	709.5	694.7055054	679.4953003	1
162	41	68.35713959	188.5714264	45.49399185	255.4816437	3
332	130	62.4642868	121.3928604	161.0733185	241.5267639	2
224	83	573.9642944	150.8571472	631.9976196	313.4480591	5
153	447	29.4642849	214.5	190.5829315	249.0409241	5
188	68	586.9285889	0	748.8065186	289.8321228	5
207	106	49.5	215.6785736	49.18269348	271.5834351	3
607	191	218.0357208	394.8214417	134.0228424	234.0125885	4
214	82	194.4642792	84.85713959	196.7307739	38.64427948	5
148	91	123.75	232.1785736	145.0889435	309.1542358	2
308	150	193.2857208	294.6428528	223.78125	310.2276917	1
436	129	116.6785736	106.0714264	23.36177826	112.7124863	5
95	45	0	199.1785736	0	225.4249725	3
414	305	259.2857056	350.0357056	252.0612946	356.3861389	4
264	90	93.10713959	199.1785736	247.1430359	201.809021	5
465	210	0	232.1785736	99.59495544	139.5487976	5
296	86	173.25	16.5	41.80529022	235.0860443	3
159	84	57.75	93.10713959	0	281.2444763	3
518	89	107.25	661.1785889	588.9627686	740.6820679	1
458	185	235.7142792	183.8571472	186.8942261	229.7187805	4
260	317	370.0714417	392.4642944	261.8978271	412.205658	1
93	63	0	0	105.7427902	92.31689453	3
143	197	209.7857208	268.7142944	90.9879837	285.5382996	2
111	36	0	0	190.5829315	245.8205719	3
132	124	110.7857132	153.2142792	0	107.3452225	3
298	98	577.5	0	715.6081543	301.6400757	5
356	82	603.4285889	0	639.375	0	5
317	177	194.4642792	0	77.46273804	227.5718842	5
95	41	0	134.3571472	0	0	3
224	100	70.7142868	48.32143021	138.9411011	341.3578186	3
790	532	625.8214111	361.8214417	748.8065186	443.3357849	1
284	55	546.8571167	21.2142849	678.7211304	267.2896118	5
130	77	0	0	39.34615326	178.1930695	3
528	205	564.5357056	601.0714111	695.9351196	753.5634766	1
153	94	0	54.2142868	169.6802826	210.396637	3
380	81	598.7142944	22.3928566	659.0480957	128.81427	5
130	51	493.8214417	0	645.5228271	115.9328461	5
91	92	0	0	0	230.7922363	3
156	65	127.2857132	155.5714264	743.8882446	287.6852112	2
265	131	180.3214264	148.5	45.49399185	229.7187805	2
166	67	77.7857132	0	20.90264511	0	3
206	124	40.07143021	218.0357208	114.349762	313.4480591	2
282	108	44.7857132	302.8928528	127.875	0	5
88	50	30.6428566	23.5714283	184.4350891	38.64427948	3
515	124	222.75	747.2142944	561.9122314	791.1343384	1
221	116	148.5	152.0357208	223.78125	200.7355652	5
349	57	550.3928833	77.7857132	625.8497314	217.9108124	5
259	100	506.7857056	261.6428528	745.1177979	119.1531982	5
316	182	166.1785736	104.8928604	0	85.87618256	5
310	73	70.7142868	160.2857208	132.7932739	228.6453247	3
196	97	0	124.9285736	170.9098511	238.3063965	3
186	104	115.5	140.25	147.5480804	331.6967468	3
539	149	80.14286041	141.4285736	0	310.2276917	2
82	38	77.7857132	0	47.953125	153.5036774	3
84	39	0	0	59.01922989	239.3798523	3
197	95	88.39286041	539.7857056	570.5192261	634.4102783	1
86	61	28.2857151	0	0	0	3
223	118	149.6785736	71.89286041	0	390.7366333	3
100	109	0	0	12.29567337	108.4186783	3
197	125	583.3928833	0	684.8690186	224.3515167	5
429	92	149.6785736	80.14286041	0	259.7754517	3
168	91	97.82142639	511.5	698.3942261	605.427063	1
175	77	503.25	189.75	714.3786011	180.3399811	5
316	193	133.1785736	225.1071472	281.5709229	335.9905701	4
283	140	4.714285851	272.25	140.1706696	478.7597046	2
168	70	544.5	231	623.390625	275.8772278	5
80	143	0	122.5714264	129.1045685	51.52570724	3
204	119	146.1428528	223.9285736	136.4819641	315.5949707	2
249	130	132	195.6428528	201.6490326	227.5718842	2
442	107	622.2857056	21.2142849	691.0168457	154.5771179	5
187	173	282.8571472	267.5357056	253.290863	242.6002045	4
65	85	0	17.6785717	0	179.2665253	3
222	137	68.35713959	188.5714264	183.2055359	393.9569702	2
333	147	0	149.6785736	242.224762	291.9790039	2
70	60	37.7142868	0	92.21754456	169.6054535	3
191	100	167.3571472	96.64286041	92.21754456	310.2276917	3
176	104	89.57142639	167.3571472	0	333.8436584	3
257	52	0	0	164.7620239	290.9055481	3
96	47	0	90.75	0	229.7187805	3
203	85	121.3928604	130.8214264	45.49399185	45.08499527	3
438	213	500.8928528	268.7142944	677.4915771	401.4711304	1
132	313	0	0	19.67307663	271.5834351	5
154	123	0	167.3571472	0	222.2046204	3
161	59	539.7857056	189.75	630.7680054	280.171051	5
196	111	56.57143021	524.4642944	679.9507446	708.4785156	1
182	79	175.6071472	0	193.0420685	320.9622192	3
464	142	621.1071167	162.6428528	672.5733032	283.3913879	4
198	95	17.6785717	199.1785736	0	167.4585571	3
76	16	67.17857361	96.64286041	94.67668152	190.0010529	3
201	101	63.6428566	168.5357208	146.318512	173.8992615	3
342	74	45.9642868	123.75	36.88702011	300.5666199	3
82	47	142.6071472	170.8928528	150.0072174	173.8992615	3
258	98	11.78571415	253.3928528	0	268.3630676	3
120	401	57.75	194.4642792	260.6682739	316.6684265	4
170	92	5.892857075	569.25	691.0168457	622.6022949	1
348	170	38.8928566	223.9285736	7.377403736	293.0524597	2
317	283	265.1785583	366.5357056	189.353363	267.2896118	4
110	95	0	61.2857132	168.4507141	210.396637	3
232	151	49.5	0	291.4074402	348.8719788	2
381	78	594	0	619.7019043	0	5
245	123	451.3928528	175.6071472	663.9663696	315.5949707	4
92	83	0	11.78571415	108.2019196	40.79118729	3
86	396	0	113.1428604	34.42788315	64.40713501	5
245	101	115.5	477.3214417	579.1262207	621.5288696	1
89	49	3.535714388	0	97.13581848	256.5550842	3
203	87	477.3214417	135.5357208	590.1923218	118.0797501	5
90	52	0	30.6428566	0	0	3
257	136	165	63.6428566	14.75480747	185.7072449	5
278	210	146.1428528	0	119.2680283	237.2329559	5
316	65	0	187.3928528	121.7271652	158.8709412	3
290	85	62.4642868	56.57143021	6.147836685	63.33368301	3
321	181	595.1785889	0	687.328125	83.72927856	5
248	119	71.89286041	713.0357056	676.2620239	756.7838135	1
135	63	109.6071396	538.6071167	548.3870239	595.7659912	1
228	117	161.4642792	0	677.4915771	251.1878204	5
159	135	602.25	124.9285736	643.0637207	183.5603333	5
120	60	0	101.3571396	23.36177826	258.7019958	3
81	134	207.4285736	238.0714264	221.322113	57.96642303	5
138	90	33	133.1785736	150.0072174	309.1542358	3
348	114	0	10.60714245	210.256012	258.7019958	3
91	179	0	0	0	314.5215149	3
378	100	631.7142944	103.7142868	683.6394043	68.70094299	5
271	127	93.10713959	182.6785736	135.2524109	301.6400757	2
101	248	154.3928528	234.5357208	158.6141815	213.6170044	5
266	117	221.5714264	240.4285736	146.318512	225.4249725	2
155	94	0	129.6428528	99.59495544	404.6914978	3
101	122	212.1428528	245.1428528	199.1899109	172.8258057	5
464	136	663.5357056	15.3214283	591.421875	256.5550842	5
73	71	0	139.0714264	0	0	3
60	226	0	23.5714283	0	0	3
387	222	391.2857056	330	373.7884521	346.7250671	1
407	129	132	784.9285889	627.0793457	782.5466919	1
301	247	325.2857056	346.5	165.9915924	380.0021057	1
136	90	0	0	0	127.7408218	3
62	18	0	16.5	68.8557663	0	3
292	76	97.82142639	403.0714417	607.40625	520.6243286	1
131	128	0	0	197.9603424	0	3
204	73	292.2857056	419.5714417	393.4615479	206.102829	2
244	146	568.0714111	0	702.0829468	0	5
80	187	0	0	82.38101196	135.2549896	3
221	101	103.7142868	198	108.2019196	201.809021	3
479	121	615.2142944	0	677.4915771	129.8877258	5
201	116	38.8928566	744.8571167	731.5925293	665.5404053	1
95	72	124.9285736	153.2142792	60.24879837	202.8824768	3
242	125	147.3214264	28.2857151	217.6334076	254.4081879	5
272	286	342.9642944	371.25	185.6646576	399.3242493	1
240	637	120.2142868	0	285.259613	158.8709412	5
99	77	486.75	9.428571701	629.5384521	251.1878204	5
189	206	127.2857132	245.1428528	115.5793304	289.8321228	2
181	115	120.2142868	305.25	156.1550446	385.3693542	2
247	111	58.92856979	183.8571472	77.46273804	320.9622192	2
63	64	74.25	213.3214264	0	105.1983185	3
191	87	115.5	259.2857056	242.224762	333.8436584	2
197	124	108.4285736	53.0357132	77.46273804	376.7817383	3
381	100	146.1428528	186.2142792	231.1586609	257.62854	2
60	224	0	0	97.13581848	298.4197388	3
279	147	243.9642792	637.6071167	715.6081543	696.6705322	1
95	65	96.64286041	292.2857056	190.5829315	180.3399811	3
183	85	95.4642868	553.9285889	633.2271729	667.6873169	1
92	178	82.5	123.75	98.36538696	270.5099792	3
218	90	518.5714111	241.6071472	770.9387207	0	5
115	53	0	153.2142792	0	71.9213028	3
258	274	269.8928528	272.25	276.6526489	378.9286499	4
148	68	29.4642849	615.2142944	624.6201782	677.3483887	1
344	84	110.7857132	0	0	488.4207764	3
253	147	0	170.8928528	77.46273804	235.0860443	3
505	177	78.9642868	24.75	350.4266968	283.3913879	4
705	373	644.6785889	355.9285583	720.5264282	278.0241394	1
80	33	0	0	28.28004837	151.3567657	3
89	303	0	87.2142868	0	0	5
166	160	24.75	104.8928604	145.0889435	0	5
159	98	0	182.6785736	70.08533478	186.7806854	3
128	146	473.7857056	288.75	518.8773804	347.7985229	1
295	65	74.25	0	0	287.6852112	3
204	89	57.75	27.1071434	243.4543304	312.3746033	3
371	92	135.5357208	214.5	0	333.8436584	2
139	81	0	48.32143021	100.8245163	268.3630676	3
268	205	203.8928528	307.6071472	212.7151489	65.48059082	5
255	53	132	0	189.353363	241.5267639	3
124	85	0	107.25	86.06970978	322.035675	3
168	84	147.3214264	113.1428604	282.8004761	210.396637	5
205	113	81.32142639	133.1785736	126.6454315	289.8321228	3
167	141	207.4285736	210.9642792	94.67668152	298.4197388	2
127	42	0	214.5	0	221.1311646	3
156	36	63.6428566	135.5357208	0	333.8436584	3
161	76	513.8571167	57.75	640.6045532	253.3347321	5
279	184	169.7142792	210.9642792	145.0889435	290.9055481	2
242	63	124.9285736	242.7857208	309.8509521	217.9108124	2
463	105	147.3214264	201.5357208	71.31490326	308.0808105	2
70	48	0	27.1071434	0	177.1196289	3
272	50	68.35713959	0	151.2367859	136.3284302	3
201	131	115.5	233.3571472	86.06970978	259.7754517	2
455	105	57.75	240.4285736	218.8629761	279.0975952	2
106	157	293.4642944	380.6785583	0	313.4480591	2
222	112	383.0357056	287.5714417	501.6634521	376.7817383	1
92	144	23.5714283	0	67.62620544	224.3515167	3
324	133	193.2857208	259.2857056	122.9567337	377.8551941	2
69	123	0	140.25	0	289.8321228	3
74	80	101.3571396	254.5714264	63.9375	294.1259155	3
242	132	63.6428566	507.9642944	660.2776489	712.7722778	1
213	60	0	88.39286041	132.7932739	162.0912933	3
102	165	253.3928528	289.9285583	178.287262	324.1825867	2
229	140	202.7142792	212.1428528	177.0576935	444.4092407	2
215	113	149.6785736	143.7857208	46.72355652	302.7135315	3
113	97	0	10.60714245	55.33052826	141.695694	3
162	78	96.64286041	429	569.2896729	580.7376709	1
94	24	0	0	0	272.6568604	3
369	203	194.4642792	308.7857056	102.0540848	275.8772278	4
325	136	0	0	150.0072174	346.7250671	3
219	119	119.0357132	0	146.318512	294.1259155	3
65	223	0	0	127.875	0	3
260	147	101.3571396	51.8571434	122.9567337	228.6453247	5
240	158	194.4642792	359.4642944	185.6646576	515.2570801	1
102	156	50.67856979	0	0	230.7922363	3
82	221	80.14286041	66	7.377403736	166.3851013	5
211	194	293.4642944	306.4285583	274.193512	360.6799622	1
258	189	57.75	212.1428528	138.9411011	320.9622192	2
138	224	190.9285736	311.1428528	173.368988	391.8100586	1
63	281	64.82142639	225.1071472	282.8004761	290.9055481	4
251	76	147.3214264	0	163.5324554	249.0409241	3
108	54	102.5357132	156.75	44.26442337	265.1427002	3
300	114	0	528	588.9627686	632.2633667	1
276	123	0	168.5357208	687.328125	45.08499527	5
74	35	0	161.4642792	151.2367859	0	3
277	66	133.1785736	672.9642944	603.7175293	676.2749023	1
309	165	91.92857361	7.071428776	120.4975967	366.0472107	2
97	51	0	234.5357208	61.47836685	172.8258057	3
101	19	40.07143021	3.535714388	0	174.9727173	3
438	121	108.4285736	154.3928528	220.0925446	0	5
154	131	58.92856979	56.57143021	115.5793304	193.221405	3
188	100	0	155.5714264	131.5637054	257.62854	3
263	49	0	185.0357208	70.08533478	242.6002045	3
81	139	15.3214283	0	38.11658478	111.6390381	3
425	106	168.5357208	0	33.19831848	245.8205719	5
138	28	114.3214264	0	152.4663391	187.8541412	3
115	47	0	167.3571472	0	167.4585571	3
69	11	7.071428776	0	0	126.667366	3
135	72	0	87.2142868	0	0	3
357	64	526.8214111	0	640.6045532	271.5834351	5
157	79	0	0	159.84375	314.5215149	3
247	119	3.535714388	185.0357208	162.302887	207.1762848	3
81	48	0	0	0	229.7187805	3
229	101	64.82142639	697.7142944	683.6394043	691.3032227	1
468	150	630.5357056	150.8571472	700.8533936	247.9674683	5
82	61	0	246.3214264	150.0072174	297.346283	3
439	149	586.9285889	90.75	645.5228271	203.9559326	5
224	98	70.7142868	167.3571472	167.2211609	207.1762848	3
348	76	35.3571434	425.4642944	565.6009521	660.1731567	1
155	110	222.75	111.9642868	11.06610584	282.3179321	3
62	37	96.64286041	35.3571434	222.5516815	242.6002045	3
225	117	585.75	179.1428528	731.5925293	225.4249725	5
230	120	126.1071396	95.4642868	23.36177826	324.1825867	3
251	134	23.5714283	218.0357208	218.8629761	235.0860443	2
304	79	8.25	222.75	0	298.4197388	3
99	243	136.7142792	74.25	0	185.7072449	5
487	125	609.3214111	161.4642792	624.6201782	210.396637	5
245	109	47.1428566	558.6428833	601.2584229	646.2182617	1
275	68	124.9285736	157.9285736	0	78.36201477	3
213	83	88.39286041	55.3928566	129.1045685	158.8709412	3
295	51	44.7857132	149.6785736	30.73918343	178.1930695	3
228	121	161.4642792	215.6785736	169.6802826	256.5550842	2
92	42	61.2857132	58.92856979	0	267.2896118	3
239	102	66	460.8214417	584.0444946	679.4953003	1
262	120	137.8928528	248.6785736	138.9411011	268.3630676	2
205	100	528	102.5357132	665.1959229	182.4868774	5
85	101	0	150.8571472	63.9375	142.7691498	3
