N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
0.536	16.41	1.06	49	42.9	470.9263507	6.2984	3.682	30	0.459	1.048592401	3.13	143.0	156.9754502
0.927	499.99	1.94	23	10.5	227.7316273	8.2992	1.199	7	1.670	4.502913841	0.87	52.0	75.91054242
0.267	342.68	4.81	70	84.8	298.7708892	2.8063	0.515	25	0.696	1.143933021	4.75	172.0	99.59029641
0.639	218.29	1.70	3	35.3	289.3447243	0.5523	1.831	27	2.445	4.931658161	2.27	200.0	96.44824143
0.058	578.55	3.48	20	8.9	368.6416675	6.3831	3.786	23	4.283	3.183455069	3.58	146.0	122.8805558
0.604	580.87	3.56	78	43.6	183.4771456	4.3811	2.136	34	4.056	2.978612396	2.49	164.0	61.15904853
0.226	4.41	0.67	85	98.4	288.3655201	8.4027	0.406	12	0.194	2.997928985	1.56	113.0	96.12184004
0.924	308.03	3.16	17	167.3	279.7916061	1.3687	1.572	26	2.425	2.00427592	3.43	195.0	93.26386869
0.309	16.11	3.82	97	92.9	397.8654847	8.7824	4.571	17	0.764	4.127985666	0.81	100.0	132.6218282
0.261	63.89	4.73	78	155.8	297.5353615	9.2596	2.469	30	4.944	2.960565699	4.41	178.0	99.17845383
0.411	399.90	4.02	95	104.8	83.06621939	6.2838	3.810	17	3.235	0.665294455	0.97	31.0	27.6887398
0.964	486.10	2.65	10	8.0	116.4023627	1.1876	4.764	26	4.498	1.489529516	1.81	76.0	38.80078757
0.563	352.82	1.23	97	146.5	160.8603662	9.2776	3.967	46	0.414	3.458826317	1.22	15.0	53.62012207
0.489	617.59	4.23	27	105.3	400.4177489	2.1370	2.262	30	1.164	0.339160723	1.09	88.0	133.472583
0.743	675.87	0.36	84	72.0	271.779475	5.5208	1.540	8	4.149	0.560636275	4.42	98.0	90.59315834
0.989	466.46	2.57	58	193.5	168.1055746	4.9352	0.485	41	4.725	0.908343233	4.18	78.0	56.03519155
0.986	439.15	2.04	30	175.7	333.0307243	8.1341	3.622	29	0.730	2.158756123	1.79	70.0	111.0102414
0.166	202.26	2.86	5	130.8	420.6826484	7.0703	0.626	8	1.136	0.345531868	0.78	118.0	140.2275495
0.701	244.23	0.62	20	68.3	80.50954668	4.8349	1.290	37	1.979	2.045499777	3.87	20.0	26.83651556
0.139	266.07	3.31	71	78.8	129.7501059	3.2170	0.648	40	1.989	0.088515917	3.62	97.0	43.25003529
0.490	115.66	0.33	58	119.7	284.9369191	1.0733	1.632	22	2.921	0.248024719	4.86	84.0	94.97897303
0.957	329.58	1.44	80	25.7	164.6564201	9.8669	2.478	44	2.712	3.38861188	4.85	69.0	54.88547335
0.813	441.91	1.33	14	151.9	77.1918968	4.5381	4.882	39	1.225	2.34914251	2.59	160.0	25.73063227
0.456	68.19	3.08	89	52.4	126.4151822	6.1066	1.326	38	1.577	4.776295979	3.46	26.0	42.13839407
0.302	682.23	2.53	58	91.7	431.1900928	3.0168	4.017	31	1.164	1.345676842	1.82	17.0	143.7300309
0.731	430.04	1.90	77	182.8	296.3692033	6.7267	4.592	10	2.586	1.727197666	4.16	187.0	98.78973445
0.567	172.52	0.09	47	143.1	78.77393559	4.4412	0.358	20	2.245	0.904988379	0.28	17.0	26.25797853
0.948	622.55	2.26	3	82.1	203.0603407	9.9868	1.423	23	3.182	2.343804311	4.05	1.0	67.68678025
0.555	693.73	1.49	4	68.0	108.3133598	5.1207	2.408	10	3.941	0.224906179	3.95	154.0	36.10445326
0.584	576.76	0.25	18	122.5	221.8552039	0.1145	1.462	24	4.160	3.359227798	0.26	90.0	73.95173462
0.544	782.40	3.64	28	38.4	493.5044518	6.0175	1.327	12	4.782	1.874656885	4.10	182.0	164.5014839
0.209	265.31	2.05	44	66.9	185.3805344	8.4788	2.705	28	3.560	0.916864345	2.56	160.0	61.79351148
0.191	28.57	4.11	63	64.6	297.4726474	1.7803	1.159	24	1.752	1.088962433	1.07	35.0	99.15754915
0.977	162.43	1.82	35	18.0	147.9385638	1.7500	0.237	8	3.291	2.564372298	2.26	97.0	49.3128546
0.343	242.53	1.47	66	63.6	306.7738871	1.1235	4.110	24	1.068	2.588190231	1.23	78.0	102.2579624
0.767	193.32	2.92	28	98.6	185.0080186	3.4473	0.501	6	3.004	2.724393595	2.69	129.0	61.66933954
0.927	740.19	3.60	9	92.6	433.9200165	9.4927	0.468	35	0.076	3.827567106	3.16	77.0	144.6400055
0.069	67.30	4.71	69	134.5	487.1690051	0.3418	1.256	15	4.682	1.45791678	0.40	121.0	162.3896684
0.687	199.19	0.17	72	59.0	258.7065118	2.1588	3.349	7	3.733	4.571407287	3.68	177.0	86.23550394
0.103	22.42	4.82	57	102.2	29.79743194	9.9048	4.096	30	2.022	4.161016912	3.43	143.0	9.932477314
0.793	288.18	2.90	74	60.3	280.8862226	5.7528	0.339	29	1.572	0.1407139	3.64	149.0	93.62874087
0.048	701.40	0.87	44	60.2	335.2302744	0.2205	1.221	19	4.782	1.788424784	4.46	35.0	111.7434248
0.291	42.35	4.67	26	156.4	448.4608762	3.5745	2.515	37	2.235	1.470738582	0.82	149.0	149.4869587
0.549	364.30	1.58	83	129.0	221.2014042	2.8241	1.509	48	2.321	2.621194785	4.60	131.0	73.73380141
0.572	47.68	1.23	27	147.1	83.51978499	9.1642	3.949	27	4.474	3.370047339	0.86	3.0	27.83992833
0.347	132.57	3.32	78	29.4	98.90862744	3.4178	2.798	41	2.597	4.777638536	1.14	97.0	32.96954248
0.921	53.87	0.84	33	127.2	13.58546142	0.6365	1.067	46	3.815	4.633301285	1.16	136.0	4.52848714
0.779	238.30	1.40	23	2.8	182.8347108	2.3291	4.938	10	1.540	4.633512805	0.45	28.0	60.9449036
0.143	229.14	0.57	26	119.4	431.4695118	3.0753	2.707	34	1.910	4.38615888	0.01	14.0	143.8231706
0.442	459.16	4.55	57	170.9	447.0520858	8.4144	1.369	10	0.759	4.116796458	1.92	31.0	149.0173619
0.287	24.54	1.98	2	12.6	355.4597207	3.1699	4.067	17	0.346	3.041983465	4.01	187.0	118.4865736
0.908	728.22	4.45	99	35.1	263.5988108	2.9437	2.233	41	3.685	2.369093059	3.87	200.0	87.86627025
0.054	269.85	2.34	29	53.8	63.89753348	4.4258	4.702	20	0.998	3.447742117	3.08	78.0	21.29917783
0.248	317.96	1.98	23	80.0	104.2148904	6.2903	4.632	43	0.424	2.52751742	2.41	0.0	34.7382968
0.565	576.19	4.77	14	199.5	38.99742801	8.0697	3.101	28	4.751	4.09951472	0.82	187.0	12.99914267
0.275	756.13	4.52	25	0.5	326.6480279	1.5599	4.699	39	3.577	3.23612962	3.61	188.0	108.882676
0.171	214.93	3.31	89	146.3	247.993412	0.9369	0.579	40	0.048	2.3567691	2.47	86.0	82.66447065
0.139	249.44	0.52	87	182.5	56.17305269	8.4489	3.574	28	3.554	1.284832047	2.34	197.0	18.7243509
0.970	36.57	2.48	45	158.4	426.0292659	6.5457	3.465	5	0.593	1.51157414	1.06	151.0	142.0097553
0.157	494.34	4.60	22	174.1	379.9735123	6.8835	1.937	37	2.796	3.27226968	0.49	90.0	126.6578374
0.501	674.42	1.39	73	70.6	203.5733898	9.0231	1.195	17	0.208	3.167343941	0.41	119.0	67.85779661
0.548	501.98	1.77	22	161.2	413.6420949	8.4185	1.909	29	3.260	2.061839099	0.84	75.0	137.8806983
0.723	41.54	1.11	80	99.7	278.034016	6.1692	1.807	38	3.841	4.758824144	1.46	64.0	92.67800534
0.305	258.58	4.24	55	23.2	218.7613646	3.4180	2.484	34	3.357	1.887382412	0.46	123.0	72.92045486
0.788	39.43	3.58	58	13.1	285.5075671	2.2566	2.877	23	3.077	1.881083167	3.80	111.0	95.16918904
0.019	529.24	0.09	95	159.4	337.4623424	8.8748	0.680	27	0.740	4.944161888	4.22	191.0	112.4874475
0.539	225.83	0.46	81	16.3	414.2511453	1.6167	4.099	15	0.291	2.75693949	1.21	179.0	138.0837151
0.232	488.19	1.49	1	24.8	315.6190935	4.3578	1.828	26	2.084	0.417347253	3.37	65.0	105.2063645
0.637	710.66	2.66	70	63.1	86.08414786	1.2622	2.293	7	3.844	0.43284392	2.00	200.0	28.69471595
0.169	73.65	0.96	62	63.5	131.9099141	2.1541	0.396	45	3.818	3.641071504	1.59	84.0	43.96997138
0.246	680.01	2.54	34	193.8	56.18717079	4.3932	0.943	47	0.626	3.428649584	2.89	85.0	18.72905693
0.887	52.59	3.36	1	29.6	282.2393778	1.6682	1.364	11	2.550	2.329674242	4.70	149.0	94.07979261
0.662	204.25	3.17	97	190.0	324.232653	9.6482	3.123	43	1.935	1.954343774	2.25	89.0	108.077551
0.873	145.18	1.72	14	165.0	263.0161892	5.3373	3.296	5	0.220	4.559543516	3.61	125.0	87.67206306
0.202	24.72	3.73	76	192.5	67.80532854	4.0039	0.281	43	1.468	4.419283516	1.38	175.0	22.60177618
0.369	441.54	2.33	37	20.0	107.5497401	6.5242	0.300	13	1.111	2.669462838	4.21	148.0	35.84991337
0.042	392.52	0.59	66	97.0	263.0854005	0.2697	0.295	21	0.102	2.811281351	4.14	119.0	87.69513348
0.870	114.34	0.91	51	7.2	317.7656779	4.5934	1.420	28	3.350	0.761067146	2.09	147.0	105.9218926
0.747	240.23	0.26	49	161.4	200.393598	0.5350	0.738	28	0.942	0.491351315	2.88	92.0	66.79786598
0.600	26.85	0.69	93	118.3	450.6219267	5.1368	4.193	28	3.562	3.519539823	3.94	77.0	150.2073089
0.943	463.65	3.04	79	179.9	303.7319327	3.0326	2.392	30	3.674	0.187546517	2.66	52.0	101.2439776
0.929	369.46	1.60	91	50.5	78.76870807	7.0891	3.973	22	3.581	2.613427373	0.99	111.0	26.25623602
0.976	79.95	3.38	91	149.8	295.7591774	0.6202	3.863	39	0.473	0.464206458	3.57	98.0	98.58639246
0.383	734.63	4.70	81	44.8	12.19949939	5.3590	2.931	41	2.626	2.026492935	4.02	118.0	4.066499797
0.933	377.61	1.63	90	103.1	222.9187261	6.3680	0.989	24	0.825	0.30547544	4.03	131.0	74.30624204
0.238	238.68	0.96	8	13.0	173.8638786	5.5538	0.535	47	1.840	1.96580258	1.33	148.0	57.95462621
0.523	327.47	1.80	89	72.8	202.5821944	9.8523	3.326	27	3.110	2.931114424	1.94	103.0	67.52739813
0.612	459.12	4.21	28	1.3	255.7917479	7.3129	0.122	27	1.610	2.390309687	4.40	100.0	85.26391596
0.535	83.52	2.68	17	33.5	391.7554492	0.4102	1.832	7	3.482	3.285023434	3.79	190.0	130.5851497
0.498	382.87	4.74	83	48.0	284.2381383	0.8952	1.477	15	3.034	0.166787368	2.77	72.0	94.7460461
0.681	236.78	2.41	15	195.6	465.6878032	6.9337	0.605	17	1.099	0.127667095	1.67	130.0	155.2292677
0.554	647.67	3.57	89	83.8	224.980939	3.4248	4.554	38	1.612	3.120179888	4.28	78.0	74.99364633
0.163	567.87	2.25	9	153.9	307.9904544	3.5395	3.464	23	4.687	3.213206803	2.25	170.0	102.6634848
0.877	433.67	3.30	62	21.1	442.7355829	4.5387	1.168	47	0.322	3.186493804	3.03	44.0	147.5785276
0.794	465.17	3.86	58	46.6	199.6105449	0.5228	0.528	39	4.505	2.449849832	0.38	25.0	66.5368483
0.209	305.99	1.49	31	149.1	48.92704948	2.3869	2.014	28	3.604	3.666298462	1.45	77.0	16.30901649
0.584	514.41	2.83	92	76.4	35.97773331	1.5450	2.155	14	0.553	2.8228622	2.14	61.0	11.99257777
0.794	444.91	0.20	30	190.8	183.5649631	8.3203	4.019	43	1.895	0.540597092	3.71	130.0	61.18832104
0.975	337.14	2.10	58	88.8	491.6435741	7.4788	2.398	31	3.326	0.985193418	4.46	38.0	163.8811914
0.166	175.78	0.23	83	82.1	369.4906652	2.5159	0.830	37	2.746	2.176639426	4.46	34.0	123.1635551
0.980	557.11	4.18	94	22.5	318.2828907	9.1889	3.038	25	3.481	3.139314541	4.01	153.0	106.0942969
0.687	358.37	1.67	27	55.6	86.36637325	0.1546	0.279	19	0.750	4.084614368	1.98	156.0	28.78879108
0.301	310.79	0.69	97	160.8	81.43442526	4.5913	4.799	15	1.090	0.899312727	0.52	197.0	27.14480842
0.028	275.99	3.17	67	145.5	7.741276118	2.8869	2.295	23	0.066	1.179950799	1.89	17.0	2.580425373
0.832	486.31	0.03	13	188.5	190.0912382	5.3541	0.073	12	3.560	0.464810586	2.99	110.0	63.36374605
0.682	660.13	3.00	80	157.2	494.420878	5.4699	4.845	47	4.539	2.696158411	1.07	184.0	164.8069593
0.425	643.18	3.95	38	159.1	412.7561787	3.9796	0.606	43	1.526	0.650606934	0.76	108.0	137.5853929
0.013	271.29	4.01	73	29.2	301.1282958	9.6074	3.947	31	0.290	2.79628509	0.01	122.0	100.3760986
0.682	695.57	1.41	64	191.7	75.79998924	1.8328	2.881	10	0.222	3.573945996	1.03	105.0	25.26666308
0.770	443.63	4.02	97	60.6	7.044924406	1.5465	2.768	44	0.414	4.160665904	2.93	71.0	2.348308135
0.160	393.63	0.39	39	77.9	368.2091072	2.1240	4.878	45	0.796	0.980915422	4.31	55.0	122.7363691
0.711	315.32	3.01	14	129.6	65.96897836	2.5301	3.513	48	3.892	3.863280899	3.59	2.0	21.98965945
0.895	451.34	4.08	3	61.4	493.5051284	1.2920	1.237	7	0.014	0.666952732	0.49	51.0	164.5017095
0.143	666.92	3.94	63	190.8	328.8784613	5.5604	4.340	7	1.526	2.930985076	1.47	81.0	109.6261538
0.685	122.42	1.58	5	163.8	186.839783	4.1023	0.430	6	3.208	3.773739977	1.39	38.0	62.27992768
0.347	170.66	3.75	52	88.5	108.0267925	8.8180	3.242	11	4.578	2.346538265	2.83	171.0	36.00893083
0.977	684.73	3.83	38	98.7	48.87702786	3.0101	3.441	12	4.630	4.023596098	0.98	91.0	16.29234262
0.061	628.03	0.57	40	37.8	348.686896	3.8817	3.705	36	1.736	0.26102057	3.45	117.0	116.2289653
0.905	50.21	1.54	11	40.1	212.7317241	2.4476	2.579	7	1.184	2.45880819	3.99	82.0	70.91057471
0.059	74.89	1.21	5	71.3	169.0800127	7.7051	0.563	23	1.686	2.096855521	2.96	181.0	56.36000422
0.763	233.38	2.24	31	72.0	85.15885477	9.0570	2.738	7	3.200	1.616462888	4.23	49.0	28.38628492
0.204	671.55	3.87	76	144.0	458.5010084	6.8535	3.698	27	0.853	1.264676605	0.81	23.0	152.8336695
0.868	233.11	3.15	86	144.5	234.0700811	0.2069	2.912	28	0.544	4.71471172	4.44	60.0	78.02336038
0.672	769.26	4.59	29	148.9	384.2887258	6.9541	0.355	34	0.992	1.797058105	0.98	29.0	128.0962419
0.249	374.49	1.32	25	148.0	396.8525517	4.6618	3.193	24	0.522	3.752768268	4.38	91.0	132.2841839
0.263	712.04	3.06	23	52.2	247.9128518	7.9838	4.751	50	3.870	0.891519284	4.43	55.0	82.63761725
0.621	348.70	3.08	19	59.1	334.7815781	9.5137	4.564	19	1.496	1.715945459	0.47	169.0	111.5938594
0.500	204.10	4.55	89	29.6	212.8167947	6.1210	1.933	41	0.157	4.77935961	3.04	112.0	70.93893158
0.476	596.95	1.69	43	131.4	165.6493264	6.3969	0.591	17	3.584	3.636570503	3.73	58.0	55.21644215
0.043	2.66	1.07	85	80.6	61.08426844	9.0183	1.585	7	0.859	4.719751534	3.05	158.0	20.36142281
0.934	360.41	1.43	13	158.4	234.3567291	6.3114	0.492	43	4.253	2.558327933	4.11	6.0	78.11890971
0.703	346.47	3.70	0	36.8	464.4969306	8.4547	4.872	41	1.072	4.674999336	4.18	87.0	154.8323102
0.473	216.63	2.87	18	71.3	204.5839702	9.5735	0.559	32	3.407	0.907689483	4.27	18.0	68.19465674
0.206	633.91	0.57	33	58.1	120.8226749	7.1547	0.122	33	4.902	1.305971708	3.78	61.0	40.27422496
0.996	752.37	0.08	49	75.0	12.4209907	0.1500	2.902	17	3.185	1.311782216	3.75	46.0	4.140330233
0.124	647.34	2.71	91	42.6	416.215943	8.5895	3.985	38	2.458	2.361918953	4.41	118.0	138.7386477
0.615	265.29	1.87	56	45.5	265.5903234	5.0365	1.120	38	0.367	2.786761668	4.18	119.0	88.5301078
0.708	259.39	2.39	40	138.7	349.1152922	2.7279	0.248	13	3.557	1.2395465	4.94	78.0	116.3717641
0.023	396.03	4.27	85	38.7	424.2470614	1.7275	4.680	19	2.836	4.37430533	1.73	125.0	141.4156871
0.416	663.88	4.39	74	0.4	456.8454292	5.0843	0.483	40	0.422	1.861449345	3.02	41.0	152.2818097
0.161	81.94	1.63	71	167.0	35.69563956	0.1057	0.145	10	0.617	2.972853158	3.35	28.0	11.89854652
0.951	192.68	4.06	56	85.0	157.9275086	0.7945	0.884	49	1.236	4.83109504	3.36	89.0	52.64250285
0.772	745.26	4.89	49	149.2	311.0123512	3.4272	0.963	48	4.882	1.390337238	4.95	25.0	103.6707837
0.915	40.57	3.63	80	89.7	51.75419246	3.4807	0.883	45	1.720	1.486770991	4.85	131.0	17.25139749
0.804	127.89	0.96	74	141.0	231.3534213	8.0893	0.032	8	0.036	3.114692183	0.25	94.0	77.11780711
0.660	139.34	0.26	88	68.3	45.66473	1.0691	1.548	41	2.785	0.158885841	2.16	16.0	15.22157667
0.212	192.19	1.07	62	160.6	436.2045995	4.1575	0.693	37	1.140	1.104283621	3.65	56.0	145.4015332
0.135	753.78	1.45	98	98.9	495.4790698	6.7081	0.946	49	0.751	1.406457531	4.28	56.0	165.1596899
0.139	205.57	3.81	52	95.1	411.3404944	3.3989	4.814	38	3.238	2.277090831	1.84	84.0	137.1134981
0.724	313.20	3.98	80	129.4	104.8093587	4.4178	3.993	43	0.425	2.364253485	4.07	150.0	34.93645289
0.576	148.45	3.07	34	117.0	239.1538042	5.4332	4.086	34	2.889	3.517708865	2.35	36.0	79.71793473
0.380	143.30	1.41	42	103.4	468.5877491	2.1674	0.797	13	0.027	0.477495461	3.97	159.0	156.1959164
0.991	273.94	2.10	80	82.9	391.2934276	9.5541	1.356	27	0.131	2.25463955	2.71	86.0	130.4311425
0.224	592.46	2.47	17	53.2	10.29763137	9.8928	2.103	29	0.524	1.66180903	4.65	111.0	3.432543791
0.119	51.02	1.68	47	21.9	227.6751203	3.3291	3.576	32	4.345	2.261130378	0.19	27.0	75.89170676
0.734	757.26	3.62	21	14.2	433.4435519	1.1223	3.420	11	0.732	4.428660057	3.95	9.0	144.481184
0.299	717.95	0.15	91	124.8	244.460548	7.9950	1.350	49	3.978	2.515920463	2.22	178.0	81.48684934
0.978	467.44	3.34	60	20.7	151.1998073	2.6496	1.464	8	1.844	2.352044923	0.55	194.0	50.39993578
0.434	718.82	4.68	14	91.1	88.77771985	2.0390	2.897	38	0.882	0.452139487	2.45	172.0	29.59257328
0.916	417.16	3.08	15	34.2	437.9005095	0.0293	2.237	22	0.112	4.935332831	4.41	67.0	145.9668365
0.077	379.84	1.37	78	87.9	464.8708748	2.7327	1.941	19	2.505	4.227222031	1.86	95.0	154.9569583
0.405	426.78	1.51	70	125.2	493.514163	7.7690	3.017	29	3.441	2.713740823	2.85	181.0	164.504721
0.304	749.83	0.33	10	199.2	185.0247956	2.5214	3.849	9	3.925	0.229328263	0.03	169.0	61.67493186
0.229	171.48	3.95	36	58.8	313.1713205	9.1830	0.189	49	1.823	4.633741521	0.90	85.0	104.3904402
0.027	69.90	4.62	13	118.3	206.2943831	3.5460	4.895	35	2.871	3.522554363	2.05	71.0	68.76479438
0.525	295.79	2.81	40	27.3	115.7427875	2.1380	1.593	14	0.700	0.966047479	3.32	14.0	38.58092915
0.892	130.21	4.30	51	163.7	381.2503018	9.9584	2.885	10	4.344	1.789535617	1.84	97.0	127.0834339
0.687	592.92	3.75	39	189.5	432.7155015	2.0536	3.788	22	2.694	2.07869347	3.49	189.0	144.2385005
0.566	565.03	1.47	19	142.6	415.9944276	9.8139	0.202	37	0.567	3.943472179	1.20	21.0	138.6648092
0.584	603.50	4.93	72	66.9	437.5979646	5.2908	1.183	13	4.099	0.252639833	3.55	65.0	145.8659882
0.462	551.58	1.67	97	91.4	139.7902182	1.0384	2.371	42	2.510	4.764334566	1.08	63.0	46.5967394
0.323	388.65	1.17	25	59.9	49.95723208	5.6794	3.872	45	4.904	1.50268861	3.82	188.0	16.65241069
0.030	568.64	1.20	82	27.2	96.57606728	5.1355	2.999	9	0.926	1.017475263	3.32	176.0	32.19202243
0.934	767.53	1.79	89	96.3	149.2074098	3.7738	2.026	38	2.851	2.888320417	0.09	193.0	49.73580326
0.458	41.35	3.03	43	150.6	411.2151269	0.1272	1.894	28	3.839	0.131355744	4.97	135.0	137.071709
0.671	50.97	2.99	31	76.2	164.3107148	2.3051	1.038	37	4.412	0.919188334	2.40	86.0	54.77023826
0.081	135.77	1.23	82	171.3	247.7729976	7.4247	2.531	22	2.343	2.548462114	1.99	77.0	82.5909992
0.305	316.85	1.48	42	120.2	27.78429329	9.3254	3.346	31	1.849	3.711105386	1.01	153.0	9.261431097
0.976	750.62	2.42	51	115.8	300.7863467	1.8944	1.012	35	4.853	1.370926756	1.24	91.0	100.2621156
0.052	346.34	2.62	95	115.6	13.19207065	2.4898	0.249	11	2.867	0.968506707	2.29	34.0	4.397356884
0.333	502.06	4.94	39	92.6	425.6720761	6.9434	3.060	7	1.386	3.622361899	3.04	145.0	141.890692
0.610	678.45	2.74	32	78.2	199.7422428	0.1199	3.106	41	4.876	3.79104754	3.47	12.0	66.58074759
0.351	332.85	3.35	47	41.5	153.7060495	4.8594	0.123	35	2.184	0.32476236	2.16	95.0	51.23534984
0.213	261.02	0.61	66	57.7	59.39526699	7.5086	1.495	19	4.491	2.38340314	2.82	191.0	19.79842233
0.238	761.38	3.43	9	12.0	373.4983897	4.5565	2.016	28	3.594	4.304126009	1.20	123.0	124.4994632
0.690	215.35	3.49	22	54.4	248.7630929	4.8458	0.480	21	1.102	0.796830973	4.99	117.0	82.92103098
0.920	411.46	1.16	7	119.0	198.9282673	4.6061	2.288	29	4.098	2.272803769	0.39	34.0	66.30942243
0.977	402.55	0.94	72	139.0	72.74847528	9.5661	3.854	47	2.006	2.462755487	3.14	36.0	24.24949176
0.394	504.94	4.93	96	112.3	192.7194236	0.9466	4.321	43	0.021	4.103773618	0.30	119.0	64.23980785
0.913	491.52	4.89	41	170.5	364.1390948	8.4977	2.691	19	2.719	1.152063746	0.84	193.0	121.3796983
0.255	382.76	3.87	20	177.4	229.7167675	8.0914	2.688	42	0.038	3.620362252	3.45	86.0	76.57225582
0.287	83.55	2.74	36	122.1	299.3744033	8.7606	1.366	13	4.449	3.151018643	0.42	66.0	99.79146775
0.803	747.32	1.65	53	78.8	230.8853955	6.8389	0.880	14	4.005	0.395006035	1.77	39.0	76.96179849
0.683	62.87	2.73	45	108.1	288.4547871	7.5355	1.423	20	3.966	0.871300103	3.95	116.0	96.1515957
0.901	617.21	1.97	10	107.4	348.1463068	7.8663	3.834	7	3.536	4.313649696	4.06	183.0	116.0487689
0.615	233.83	2.56	48	24.4	166.0911489	1.7710	0.086	11	3.074	0.310487461	0.23	62.0	55.36371631
0.523	339.44	4.86	1	183.5	187.1589545	5.7594	2.087	49	3.393	4.403433442	2.99	30.0	62.38631817
0.884	576.08	3.27	74	1.2	436.1531135	9.6694	4.472	41	1.000	4.618714881	2.84	98.0	145.3843712
0.252	733.96	4.01	92	114.7	295.6798013	7.3679	3.981	21	2.844	4.380756273	4.74	51.0	98.55993377
0.124	766.37	4.16	74	83.1	16.20583394	1.1497	4.559	48	4.851	3.394829717	0.43	115.0	5.401944648
0.570	333.09	4.59	92	17.8	103.9182724	4.4815	1.285	39	0.420	2.537738677	2.45	91.0	34.63942413
0.931	150.84	3.25	88	33.1	156.6843052	2.6760	1.954	42	1.408	1.911774892	0.93	183.0	52.22810173
0.323	120.72	2.95	19	191.8	6.477409864	9.8994	3.243	19	3.067	4.310036538	1.32	182.0	2.159136621
0.282	541.05	0.99	37	60.1	191.8309448	5.7413	3.242	27	4.598	1.78006287	2.66	183.0	63.94364828
0.776	450.74	4.59	59	146.7	17.75725106	8.4774	3.581	21	2.813	1.040934924	0.67	124.0	5.919083688
0.641	766.14	2.88	61	114.8	58.37093781	5.1278	2.495	8	4.270	0.859743543	1.21	143.0	19.45697927
0.198	171.05	2.96	97	54.2	215.5260879	0.2295	0.857	24	3.614	4.43992976	0.97	116.0	71.84202929
0.869	32.81	2.73	65	128.7	230.9750414	9.6526	1.752	33	2.754	1.18401266	3.06	189.0	76.99168047
0.146	640.50	1.38	95	195.2	451.9504011	2.8644	0.520	28	0.460	4.500594592	0.15	167.0	150.6501337
0.721	11.32	4.44	61	34.9	474.2834275	1.2124	0.566	45	1.694	1.201301281	4.05	200.0	158.0944758
0.896	83.38	3.11	74	74.6	267.7417138	0.9474	1.020	25	1.454	4.158691019	0.30	1.0	89.24723792
0.570	195.07	3.80	81	46.3	229.7830732	0.6297	0.674	35	1.087	2.607044016	1.84	188.0	76.59435773
0.735	642.33	4.92	15	40.2	89.67255799	4.1661	4.989	38	1.500	2.205062217	2.25	54.0	29.89085266
0.299	502.68	0.06	92	22.1	105.1481033	9.1929	4.449	49	2.011	1.948789276	3.65	137.0	35.04936778
0.772	483.45	4.47	10	85.1	51.00637122	1.0429	1.276	36	3.674	4.779847587	4.18	23.0	17.00212374
0.836	268.68	4.91	91	192.5	3.710309329	2.9242	4.032	26	2.375	1.920719473	1.07	149.0	1.236769776
0.169	519.77	1.26	16	170.1	227.8834242	0.8359	4.084	49	3.893	3.408376006	3.90	199.0	75.96114141
0.241	159.49	1.60	16	171.1	224.1648178	0.7263	1.171	45	3.041	4.488570506	4.63	160.0	74.72160592
0.630	494.25	2.67	78	22.6	320.3935583	4.2875	1.916	32	3.787	2.756664608	2.95	160.0	106.7978528
0.378	247.62	0.56	88	5.9	340.8495935	1.5120	3.031	15	3.264	1.200451322	0.01	27.0	113.6165312
0.172	599.49	4.26	22	164.6	382.3328133	0.7783	3.854	41	2.976	0.284403913	3.33	131.0	127.4442711
0.318	516.93	4.93	50	44.7	273.67381	5.0619	2.577	31	4.309	1.986217392	3.49	123.0	91.22460332
0.784	488.59	0.04	53	167.6	35.81943527	5.3993	4.404	44	2.540	3.71667854	3.36	170.0	11.93981176
0.668	48.66	1.90	39	159.0	105.0763195	3.4820	2.223	37	3.940	2.781634703	3.73	97.0	35.02543983
0.379	263.54	4.02	38	73.3	316.0156055	3.4351	0.833	22	4.822	3.634907957	0.74	111.0	105.3385352
0.313	174.17	2.45	17	145.1	363.2754703	3.1574	4.724	29	0.056	4.442692812	4.75	62.0	121.0918234
0.374	347.00	4.01	28	82.3	221.5148506	8.8703	1.491	17	0.291	2.825296659	3.06	98.0	73.83828352
0.786	369.84	3.28	55	12.1	284.2860665	3.8563	3.542	28	4.003	0.515688159	1.99	90.0	94.76202216
0.413	268.97	3.50	85	181.4	100.8262015	4.0466	2.023	13	1.802	1.629984459	0.44	141.0	33.60873384
0.840	195.93	3.93	59	192.0	195.2200022	8.3392	3.798	40	1.115	2.131710274	3.92	53.0	65.07333408
0.333	513.19	1.68	30	35.9	97.71189234	3.2565	3.198	20	1.810	2.002099216	4.84	67.0	32.57063078
0.290	41.38	2.19	4	120.6	141.750747	0.0006	2.158	13	2.875	2.732123591	2.48	63.0	47.25024901
0.051	771.23	2.24	63	141.3	187.7341826	0.7313	4.462	31	0.760	4.624617721	2.37	56.0	62.57806088
0.981	178.60	0.15	26	187.3	422.8003763	2.7541	1.529	24	1.392	4.415833255	1.61	75.0	140.9334588
0.946	389.00	3.69	99	16.1	399.8462245	1.9831	3.707	11	2.307	1.4055642	4.12	178.0	133.2820748
0.452	301.10	2.48	79	26.5	368.0632541	9.0568	0.987	28	1.968	1.327881743	0.26	112.0	122.6877514
