N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	X	Class
0.767	463.09	1.50	12	43.4	3.933765743	3.4187	3.099	14	0.687	3.955537567	205.5818	13.265542648	2334.3988499948
0.258	194.76	3.31	38	4.1	0.962845534	6.3061	2.396	40	2.436	1.568118493	409.0725	10.257734340	1079.3302321829
0.020	654.38	0.29	31	136.6	3.370985476	4.3754	2.793	19	4.158	0.263622507	292.0508	0.750002485	0.4218791937
0.278	243.43	3.28	95	47.1	4.113604108	3.6580	0.491	45	1.602	0.241692824	146.4075	14.273998495	2908.2848427857
0.228	333.90	3.54	98	15.6	0.245396652	0.3057	3.728	40	2.726	2.857183341	205.2652	19.257150383	7141.2800690195
0.815	368.11	0.75	30	15.3	1.799659752	4.9819	4.060	39	1.253	1.022260364	449.1139	10.194005257	1059.3380203629
0.482	243.75	3.07	35	130.2	4.200589659	0.1087	0.762	47	4.541	2.664475091	69.3091	4.297178922	79.3506174441
0.829	764.97	1.29	65	121.1	0.06547969	9.0353	3.689	49	4.719	0.005594043	466.2355	13.808157674	2632.7353977668
0.452	416.74	0.11	16	192.1	1.94987658	3.7490	3.018	25	2.547	2.148565955	359.8295	10.265651843	1081.8314271471
0.935	789.19	1.71	80	64.8	3.536321785	1.4314	4.409	7	2.258	3.598054188	206.6005	4.173808479	72.7105703021
0.619	716.35	3.90	42	5.2	4.832714691	3.5600	2.548	17	3.750	4.009553256	465.1370	2.821005170	22.4497570925
0.237	76.28	3.14	8	119.4	3.336205013	2.2115	3.834	37	0.131	3.805969964	212.9755	8.400774262	592.8679109541
0.997	696.40	4.77	32	114.3	4.975723954	3.2220	2.272	49	1.937	1.408180997	47.2799	2.361220680	13.1646626434
0.510	96.03	0.16	56	156.6	0.940458601	4.4555	2.640	21	1.316	0.915388121	267.9018	0.692599657	0.3322360969
0.305	247.36	4.38	46	116.8	0.838376929	2.5818	2.382	49	3.521	4.714793369	438.3977	11.575736634	1551.1218371147
0.743	619.27	3.77	77	139.9	0.561413664	5.0850	3.113	17	1.541	0.59602725	39.3486	6.390218993	260.9439457697
0.895	739.01	3.57	97	192.6	2.100332347	3.8480	0.482	22	0.480	4.976058695	123.4637	17.734335693	5577.5667301617
0.446	492.48	3.86	11	55.3	1.957512753	3.9875	4.048	13	0.449	2.419369915	296.2052	17.306799613	5183.8245684391
0.213	353.84	1.02	60	23.9	4.410452209	0.1554	0.986	44	1.471	0.563212592	426.9625	5.655501324	180.8894861656
0.978	202.35	4.72	91	14.7	2.44582561	0.5934	3.169	26	3.972	2.692567643	313.9499	16.009064358	4102.9653714441
0.180	189.29	1.32	15	115.5	2.591852828	2.1099	0.252	45	4.716	3.465606389	33.9443	17.255028872	5137.4436450875
0.466	444.77	4.80	52	51.0	1.107793658	4.8977	3.046	27	3.779	1.913680826	147.6133	8.330383331	578.0893373950
0.227	365.10	0.33	56	29.7	1.458946957	7.9277	4.949	49	1.447	2.996885026	106.3743	7.125281196	361.7479050879
0.498	347.16	1.37	30	49.0	1.603554502	5.0548	1.322	40	2.864	2.051957722	322.6140	0.247942964	0.0152424705
0.001	370.11	4.27	58	27.9	2.060782832	7.2110	3.086	10	4.885	3.606421341	122.9971	4.450416155	88.1458500621
0.528	374.17	4.36	14	35.6	4.607988211	7.4099	2.698	16	2.392	0.16453529	54.8065	10.760567553	1245.9641160924
0.871	153.23	2.11	43	27.4	0.955568232	4.9733	0.018	18	0.330	0.124123112	317.8135	15.419925809	3666.4591655126
0.972	422.81	2.84	46	1.1	3.510020556	1.3320	0.628	36	0.650	4.320890626	159.5174	0.656456999	0.2828908167
0.051	422.56	0.23	99	184.6	3.077800628	8.5304	2.241	35	0.185	1.859904757	429.0406	16.349055392	4369.9653737357
0.921	675.05	0.15	15	52.4	0.345538688	3.5938	0.862	21	0.756	1.68582969	2.6685	17.697337158	5542.7306507676
0.928	629.05	3.19	74	87.3	1.716158102	9.6902	3.094	47	2.932	3.118453364	39.8265	19.027813288	6889.1659061007
0.451	503.79	4.67	93	50.0	3.109423188	0.8928	2.006	35	0.383	1.059540159	465.8119	12.389034473	1901.5702932145
0.646	7.42	0.82	69	163.3	1.106139332	8.4044	0.070	40	4.093	2.680385649	65.1485	12.130489855	1784.9868331403
0.287	789.05	1.17	65	13.9	4.020370432	3.2851	2.238	49	4.657	1.326900072	412.9286	11.666356705	1587.8363985284
0.753	710.78	0.85	48	163.8	0.477418298	3.9550	4.259	7	4.914	1.92756799	74.2827	5.593761616	175.0297464242
0.422	4.14	4.61	47	98.6	1.842724845	7.3512	3.398	29	1.687	0.893966525	86.1253	2.100981896	9.2739965633
0.254	129.01	3.72	91	19.2	0.691454322	9.6690	3.443	43	2.759	0.489931088	116.9092	18.231953688	6060.3767999551
0.457	237.60	2.07	27	149.9	0.475918204	6.2477	3.964	21	2.257	0.521425021	91.5081	12.227754017	1828.2689372789
0.089	682.54	4.78	68	155.0	4.951503235	4.4128	0.529	18	2.272	3.050320054	197.4795	5.308944251	149.6320047758
0.958	369.83	3.59	7	163.3	2.421323037	1.6888	2.791	26	2.493	4.436250717	197.3857	2.167562986	10.1839246800
0.965	764.22	3.48	19	15.3	4.099471987	6.0746	0.513	13	3.911	2.769493389	175.4764	1.244847925	1.9290740528
0.285	263.64	3.67	69	35.3	3.522600353	3.9758	2.172	8	3.679	1.018171785	170.7442	10.988630236	1326.8770399863
0.637	565.95	0.94	93	31.9	0.41861901	7.6370	4.697	49	2.711	0.453411697	192.4916	6.123894197	229.6587708799
0.383	764.32	3.50	94	92.9	0.269769719	0.9400	0.102	13	4.694	2.337071235	402.9800	18.277065290	6105.4740499930
0.485	456.29	0.28	22	143.5	3.816943481	5.1330	4.164	12	1.809	4.441220316	81.8584	18.871619191	6720.9009210116
0.619	611.40	0.96	72	119.1	1.769207845	3.5378	2.710	15	0.675	1.279509397	8.6550	3.440938450	40.7409088106
0.462	191.04	2.77	24	46.1	2.543458162	0.8829	2.987	18	4.173	1.993623882	45.9296	12.065998477	1756.6684381317
0.722	682.74	3.48	78	122.7	1.669548895	9.3494	1.749	27	2.029	1.939381525	149.4276	17.896487449	5731.9632933687
0.385	583.18	0.78	11	38.1	1.034207753	7.4357	0.406	26	1.871	3.947406499	383.9071	17.798772402	5638.5852240107
0.362	226.58	4.60	55	134.4	0.042939846	6.2367	4.346	5	2.761	1.171472164	255.4156	0.685446704	0.3220483488
0.673	626.55	3.05	33	12.0	4.194241855	7.3473	4.804	5	3.996	3.059629268	321.4629	1.209423941	1.7690319797
0.343	626.42	3.42	65	145.5	1.067257199	9.6016	3.002	30	3.375	0.910992184	480.3547	16.269661940	4306.6104222976
0.160	385.30	3.57	30	166.6	2.82716018	6.6921	4.129	30	4.231	0.190308298	40.5958	16.916550679	4841.0040107281
0.342	253.30	1.64	55	155.5	4.623460879	4.6237	2.722	49	2.469	0.242318213	242.6279	18.049796598	5880.5363210448
0.278	310.37	1.89	16	22.0	2.075740645	3.8275	4.895	22	3.944	4.312486394	299.1406	12.278431630	1851.0949197579
0.969	214.68	2.60	65	152.3	1.340421812	5.6242	3.237	22	4.156	2.065994533	93.6108	5.144238463	136.1329565728
0.296	737.90	4.05	59	105.0	4.591195727	2.6924	4.431	42	1.079	2.235626945	363.9273	11.508034401	1524.0648762784
0.728	512.32	3.54	57	97.8	2.686118312	4.1818	2.404	41	3.616	1.990271652	228.5193	2.818961474	22.4010007921
0.472	495.15	4.32	68	49.2	4.577827284	8.2516	2.130	15	0.618	4.149703438	36.0960	19.246836189	7129.8115342629
0.122	188.33	0.33	26	126.6	2.126521665	9.4740	2.503	35	2.327	1.406982635	243.8807	4.408450827	85.6757673497
0.098	561.27	3.42	74	119.5	0.897490024	6.6065	1.052	47	4.963	0.78972662	38.1599	13.578527733	2503.5602697916
0.600	295.67	1.62	31	125.3	0.277951038	0.5865	1.249	14	4.478	4.419720523	456.1327	17.981998831	5814.5203559053
0.373	224.68	4.31	77	57.2	4.13250574	6.0754	3.732	46	3.145	2.477140977	271.1301	12.439259958	1924.7912319832
0.062	248.95	2.55	11	122.4	4.742341555	2.5015	0.234	17	2.998	0.599411115	271.0572	18.550736925	6383.8621382018
0.235	320.24	4.65	45	150.6	2.848595332	8.7308	1.126	22	0.367	3.546966142	127.6460	0.011262856	0.0000014287
0.775	638.55	0.95	45	150.1	2.122203779	5.5049	3.846	42	2.969	4.310537592	310.6229	4.001495937	64.0718318537
0.855	66.94	3.57	92	70.2	1.319568346	8.5794	2.479	9	4.994	4.186274608	15.4856	5.148306522	136.4561735158
0.039	593.35	4.93	29	65.9	4.079250462	6.0679	4.827	49	4.645	0.14445454	17.0205	3.498589738	42.8231937619
0.861	243.21	3.58	27	183.2	1.247056574	7.7930	1.095	43	2.222	4.404732813	128.5236	17.416146945	5282.7035611363
0.082	336.67	4.22	55	99.2	4.898085681	1.5569	4.054	34	0.394	1.197371956	498.3222	5.770745706	192.1745227556
0.675	664.61	4.09	48	104.3	0.017487094	9.3316	3.625	13	4.618	4.001318485	216.0097	8.998298751	728.5866746161
0.299	658.36	1.08	54	82.0	4.016718662	0.3330	1.845	47	4.348	3.70267532	403.0471	17.038153911	4946.1537379899
0.568	270.07	1.72	33	128.2	1.308820472	5.1139	3.213	48	0.011	2.462490652	473.5320	0.284654100	0.0230649401
0.119	79.83	4.01	36	131.1	4.989383411	9.3343	3.520	22	1.566	3.457743842	41.4186	17.017135499	4927.8714574513
0.760	529.40	2.88	83	95.3	1.11397772	0.0818	0.109	8	1.737	4.089504508	116.4117	12.813789031	2103.9368883562
0.292	775.36	3.92	42	53.4	0.347968095	8.6428	1.693	26	3.177	4.196094602	323.6865	11.328129649	1453.6994712544
0.239	42.53	4.64	25	175.9	3.31701658	1.6236	1.951	6	2.244	2.903370794	347.3176	7.306595705	390.0724084071
0.522	771.24	0.01	61	55.7	2.287411886	2.8607	4.798	17	2.149	4.494322756	14.0696	11.475504981	1511.1772867208
0.172	224.96	2.60	16	160.1	1.387998046	7.3109	3.863	14	0.239	3.227022899	387.7453	5.918596121	207.3271203153
0.076	618.70	3.70	85	180.3	0.318786601	7.6261	0.195	13	4.546	3.766375474	433.0098	5.509554465	167.2435748182
0.614	231.68	2.29	38	59.7	4.575102285	6.7623	1.068	33	4.812	1.267137543	310.0358	9.294806880	803.0102933711
0.820	503.81	4.98	8	148.0	3.591385866	2.9259	4.806	10	0.266	0.162847466	226.6916	9.818621218	946.5673461580
0.534	93.18	1.29	85	7.0	3.194114864	9.3554	2.874	17	0.639	2.702854966	312.9321	19.065627322	6930.3201677854
0.124	744.42	2.40	90	113.9	2.305036743	2.3529	1.382	7	0.747	1.1635262	462.1217	9.474131298	850.3901034577
0.928	42.51	4.39	22	60.5	0.591377044	6.8920	2.942	27	0.699	1.229840147	193.1880	14.542233250	3075.3412864832
0.490	583.72	0.23	41	188.5	4.575340212	5.6900	1.913	30	3.269	3.411922858	377.7111	17.474341061	5335.8353977567
0.538	712.33	1.07	29	84.5	2.623236742	1.4408	2.320	8	2.781	1.843130301	243.6342	14.757687447	3214.0669909241
0.152	382.02	1.82	29	61.2	1.280687966	9.0544	3.248	42	0.061	3.474157887	105.2744	2.467098519	15.0161804284
0.670	290.61	1.54	71	61.3	1.940572133	9.6625	3.757	12	4.777	0.215719098	255.2225	1.949458775	7.4087026847
0.594	367.11	1.82	74	26.5	0.079885567	1.5260	2.222	29	4.285	3.603582746	114.1524	3.697924353	50.5678009710
0.555	148.99	3.62	63	97.1	3.836753287	4.3797	3.560	36	0.615	0.835023308	355.3097	3.956470766	61.9332518085
0.383	705.19	4.86	98	128.1	1.932583489	9.4593	4.211	49	1.316	0.310275567	394.8504	9.991126920	997.3404373831
0.746	477.42	0.84	54	113.5	3.748754529	0.6273	0.207	44	1.161	2.82786301	359.2844	7.843400140	482.5175508397
0.036	98.16	0.02	93	14.6	2.582363524	9.4398	4.064	11	3.103	2.131867564	345.6328	14.462146173	3024.8109760678
0.496	525.21	0.64	19	108.8	1.089045788	3.4041	0.421	23	0.634	0.973739414	212.7392	12.688869022	2043.0017730761
0.242	57.33	2.06	19	98.9	4.749167241	2.0747	1.524	23	3.718	0.541070069	8.2710	0.483942099	0.1133392182
0.002	95.08	3.80	30	100.0	1.115771114	4.7284	0.779	24	0.793	0.806038785	89.8925	1.146979685	1.5089233437
0.168	679.62	1.72	18	129.5	1.131506764	2.8878	4.788	18	0.489	2.633829021	277.0614	14.586804102	3103.7051117645
0.198	492.19	4.98	2	93.0	4.398255181	4.4510	3.065	6	0.472	0.078333519	52.9883	16.544221020	4528.3394019587
0.653	605.02	3.16	22	11.7	1.72370815	1.4104	3.090	10	2.571	0.961240515	117.7187	0.482128093	0.1120694692
0.374	217.65	3.27	41	13.1	2.248175019	4.9010	0.714	13	4.185	4.005694749	203.0387	17.611740227	5462.6932373565
0.978	503.69	0.23	20	115.4	1.173327294	8.4021	0.050	43	0.877	3.467621631	269.0566	13.696721767	2569.5075672284
0.885	286.07	1.33	32	104.7	2.290733011	5.0227	2.456	38	1.329	2.696933408	311.0708	16.305998969	4335.5303585376
0.774	268.98	4.90	10	118.1	4.265256872	2.1186	3.038	36	1.631	1.883968842	80.0825	13.920689490	2697.6291078045
0.157	392.02	2.41	55	0.9	2.144267862	0.8363	3.213	23	2.777	0.353504475	482.6966	7.988199404	509.7376260660
0.483	89.36	2.84	36	100.2	1.27337285	5.9094	0.657	33	0.327	2.183270806	359.6417	2.600897389	17.5942053209
0.641	294.93	3.53	35	135.4	0.06242888	9.5349	4.424	31	3.460	1.808838504	334.4861	16.138136011	4203.0070070741
0.966	563.52	2.35	2	113.1	2.008149715	0.7314	2.069	22	2.512	2.014528854	437.8172	15.118792368	3455.8215479661
0.809	303.90	2.24	34	26.3	2.404509951	6.0194	0.115	50	2.305	4.149986317	168.9760	10.670738940	1215.0201629091
0.997	143.58	1.27	51	182.7	4.694577112	3.9211	4.087	13	2.365	1.985761119	194.9687	15.995875839	4092.8334607079
0.966	320.94	2.00	28	39.9	1.69888634	0.8233	2.348	23	1.918	1.327913352	366.0171	15.965306267	4069.4129464349
0.795	52.93	1.58	20	95.6	2.4649598	6.6245	2.250	24	3.532	4.579441166	492.3803	15.437579539	3679.0663881267
0.778	186.02	4.45	48	51.7	4.889656275	2.8093	4.573	14	0.272	0.142358371	397.3601	10.091243137	1027.6234599709
0.782	490.35	2.84	71	67.0	1.936342672	3.2924	4.524	5	2.930	4.769967702	339.9386	10.341675624	1106.0448421616
0.107	401.47	3.04	54	54.8	4.16504081	0.2432	0.849	50	2.449	0.519516431	434.5447	8.973127541	722.4894705810
0.467	157.48	1.00	85	149.2	3.929893844	1.5968	2.475	12	0.763	3.359819372	297.9517	6.470281167	270.8753342616
0.769	449.99	0.41	29	162.4	2.16897604	6.9781	0.572	14	4.141	3.383744108	433.5838	1.610693467	4.1786759304
0.269	78.79	0.03	43	21.9	2.11281636	9.6953	0.905	16	3.734	1.081850754	475.7432	12.226134646	1827.5426584259
0.437	45.03	3.92	19	162.4	4.866333015	9.4417	4.651	41	2.922	4.080309873	7.5894	16.384919302	4398.7868724605
0.864	416.26	3.79	19	114.6	4.758096182	1.5723	0.773	24	3.587	0.537665079	218.3191	1.947461856	7.3859587916
0.219	63.00	3.50	42	128.3	4.175523647	5.9215	1.101	26	1.447	1.707134298	353.1778	16.878360047	4808.2909714457
0.666	331.28	1.23	35	88.2	3.16606627	6.5365	1.906	33	2.813	4.967509857	285.7894	15.765083964	3918.2204262502
0.124	760.43	4.61	73	93.9	3.358822466	1.4935	2.180	9	3.456	1.1564171	308.6271	14.218522213	2874.5070780928
0.799	278.31	1.10	12	16.9	3.477323631	4.2275	1.766	32	1.385	0.849547174	192.9288	9.090161474	751.1294565944
0.697	434.41	3.26	9	175.9	2.687787448	6.6265	0.297	15	1.631	1.922062957	41.1220	18.968122848	6824.5349330106
0.181	149.32	1.91	53	143.7	4.593756163	0.1593	3.086	33	1.691	2.808146956	102.5754	16.596052025	4571.0330641814
0.133	56.11	3.16	80	91.1	0.105766271	2.6198	4.346	15	2.643	4.311460622	482.7040	6.621889311	290.3659926192
0.692	127.13	1.43	36	187.5	1.390640954	7.2287	3.424	15	3.369	0.38586071	157.5852	18.174963193	6003.7226340397
0.081	270.14	1.74	56	89.3	3.008036631	2.6691	1.183	20	1.540	2.243305521	369.4905	1.640977562	4.4188364527
0.632	296.74	2.21	7	103.3	1.513899085	2.5822	4.308	10	0.994	2.512985497	136.4451	0.449550226	0.0908520353
0.005	360.59	2.31	38	198.7	3.401251674	1.3172	4.423	41	2.631	4.633035725	43.3340	10.459757343	1144.3656892480
0.106	249.50	4.39	26	159.5	1.941279904	8.8554	1.633	28	1.958	3.521799541	160.6588	1.422288459	2.8771536664
0.927	276.87	1.67	58	133.9	2.919078345	8.6274	0.033	40	0.167	3.054678216	319.9529	18.734185395	6575.1314732861
0.230	608.82	4.00	8	25.8	3.819034241	4.6596	4.534	8	1.308	4.946086403	262.1519	8.574230258	630.3553258693
0.449	568.49	1.18	12	119.7	3.218829139	3.1391	2.272	8	3.943	2.504892956	202.3231	19.835327613	7804.0156897618
0.061	354.09	2.90	25	61.7	1.24014671	4.6781	2.420	25	3.100	1.316843546	453.8919	0.316820555	0.0318009469
0.782	15.78	4.21	56	112.1	4.136052293	0.8527	0.133	36	3.566	0.189083821	441.0767	3.147469021	31.1805945918
0.840	157.98	3.80	93	163.2	1.883950592	2.9257	3.669	37	2.596	1.727815559	410.9691	17.439762649	5304.2222138920
0.408	545.88	3.58	42	58.2	3.551524612	8.6760	3.999	36	4.905	0.379203032	167.0437	2.536240411	16.3144055582
0.124	139.32	1.97	92	65.2	0.661878563	3.3167	0.916	40	2.566	0.40079029	14.0714	4.075471251	67.6914008418
0.573	13.72	0.74	36	96.0	1.655152401	2.4175	4.230	14	2.945	4.267555246	13.3009	3.572185730	45.5829149174
0.795	341.15	1.15	94	98.1	1.607345012	9.0493	3.171	22	1.498	4.072838001	202.0051	5.016477225	126.2398688164
0.309	420.09	4.71	41	155.0	2.129651336	4.2224	1.044	24	1.699	1.610289041	134.4573	7.390047279	403.5911650438
0.798	357.51	4.70	66	14.9	0.282248247	5.5803	0.580	39	3.683	1.587938888	477.3491	16.569944347	4549.4945518220
0.962	119.22	3.42	67	184.0	4.797822297	2.2953	4.029	22	4.491	4.701028102	339.8549	0.635417172	0.2565528492
0.579	200.48	3.23	12	188.3	1.441849989	8.1511	1.643	33	2.239	3.605515461	100.0387	4.635179078	99.5862898699
0.808	162.69	2.13	77	67.0	3.119636143	2.3493	1.137	14	4.064	4.622084558	250.0509	7.295138109	388.2402470349
0.711	786.99	3.97	21	122.7	4.202076325	6.0003	1.787	44	0.667	0.32102478	487.9539	9.978938929	993.6949765226
0.330	613.31	1.25	23	112.1	0.286799389	4.4609	2.247	39	1.773	1.519443522	194.0206	10.425207682	1133.0632300793
0.067	437.02	2.67	42	112.3	4.708971678	9.9083	0.505	37	1.775	0.556408642	34.3114	7.347610026	396.6781639048
0.538	136.73	2.89	13	41.8	2.536746188	0.8277	4.348	8	3.169	3.88790241	349.0915	18.333720913	6162.4278546109
0.811	680.04	1.07	11	55.4	4.049862303	6.2627	2.854	40	1.653	2.596605162	42.8525	6.352212143	256.3155656531
0.845	578.39	0.88	2	195.0	3.802132016	6.8526	3.088	20	0.521	3.648089551	121.7408	5.056450440	129.2817626879
0.251	482.08	4.29	58	9.0	0.182235149	7.3929	4.867	42	2.290	4.739137596	253.4149	9.799613840	941.0807439893
0.796	405.13	4.55	66	137.6	0.260245781	7.1563	4.291	13	1.169	1.975830997	76.6027	10.284457556	1087.7877671137
0.522	655.79	2.43	53	82.6	4.298662976	5.7964	2.484	30	0.581	1.14981754	93.9716	15.282648438	3569.4053328535
0.821	141.78	1.43	5	181.6	2.743410995	6.4684	3.155	28	0.933	2.54287088	5.0719	12.016098826	1734.9640272325
0.428	477.90	0.78	52	108.6	0.511205132	8.4751	3.340	49	4.837	1.357685731	113.8436	1.429502469	2.9211558589
0.591	713.17	0.03	11	166.8	4.872969515	3.0260	3.204	22	3.659	0.845152251	297.3520	12.512657932	1959.0644158723
0.282	18.47	0.98	32	74.3	2.710438249	8.9121	2.753	29	4.265	3.146475686	321.3655	14.194208062	2859.7857695553
0.898	329.12	3.76	30	102.0	2.590340418	4.3781	0.245	25	2.760	3.345020174	206.2661	10.837159205	1272.7595383423
0.234	172.13	3.98	17	39.8	2.035354927	6.6689	1.751	12	4.381	4.361185781	359.5621	9.109961828	756.0485271468
0.497	388.39	3.76	21	95.3	4.646235667	2.6721	2.794	46	4.274	2.029711971	106.8111	16.443983010	4446.5282736147
0.560	468.21	1.99	37	113.5	2.768599606	2.6048	1.248	31	2.830	0.977608727	3.7391	12.096622648	1770.0779798156
0.058	687.49	4.08	43	148.2	0.513957143	9.9217	3.828	30	1.320	3.314335435	320.0927	0.548852576	0.1653358840
0.437	528.58	4.71	0	92.9	0.65463744	9.0267	3.897	50	1.073	1.051014976	437.6644	17.978315325	5810.9478778666
0.734	114.27	0.80	54	52.9	3.525797238	5.7965	4.506	23	3.936	0.266451912	124.8298	2.944826760	25.5375513400
0.722	19.54	4.82	29	176.1	1.672267938	7.4877	2.180	30	0.995	2.527234093	450.7788	11.001236559	1331.4489212187
0.644	75.92	1.99	94	146.1	0.647021527	7.3642	2.977	33	4.222	4.844136723	3.3387	10.773120816	1250.3298253787
0.529	95.81	1.65	96	24.3	3.908286777	4.9650	3.561	16	3.991	4.554419362	418.6751	12.943339200	2168.3979998032
0.585	398.36	1.31	32	55.6	0.319392194	1.2386	4.944	48	0.980	3.404805376	57.5540	5.495795708	165.9937521194
0.081	228.50	1.77	85	132.2	0.318841595	3.2487	1.083	49	3.853	2.102664701	264.5703	15.322394494	3597.3270119749
0.530	402.49	3.69	80	138.6	2.545068467	0.4583	0.760	12	1.785	2.223492466	357.8816	8.721655704	663.4326109586
0.420	136.72	2.55	43	79.8	4.373905155	5.6204	2.905	46	4.014	4.891498966	107.4594	14.723238572	3191.6116966930
0.687	186.43	4.10	77	135.4	1.967617419	8.1189	4.724	32	3.234	4.737399007	144.6328	17.877100733	5713.3556850405
0.964	437.41	0.98	34	103.6	3.841576185	4.6698	4.304	30	3.515	3.103762335	203.1521	18.434125544	6264.2289557307
0.526	571.26	0.60	76	81.9	4.435366479	2.1173	3.343	23	3.770	4.715940543	116.3783	0.854237841	0.6233563926
0.948	630.88	2.56	4	122.8	2.965513618	3.3014	3.033	5	3.015	0.777937179	67.4938	4.784944704	109.5546384525
0.955	485.72	2.40	81	169.6	4.093713485	0.7665	4.973	38	1.320	1.288739897	249.0012	19.123447323	6993.5639692907
0.436	323.20	2.61	2	172.5	2.556054989	4.6943	1.725	19	0.914	1.734619276	311.6087	9.651069169	898.9308492117
0.243	323.64	3.66	12	50.0	2.537548955	6.8884	3.170	24	2.107	4.292375574	119.2039	9.131273743	761.3670673350
0.709	95.32	3.79	42	43.0	0.440723951	2.6241	0.272	44	0.541	0.071802079	445.7788	9.483571985	852.9348021520
0.175	7.48	0.61	67	153.0	1.208912845	4.2429	0.551	28	0.235	2.425201053	53.6758	4.045062188	66.1874437144
0.931	433.74	0.63	26	89.2	1.247976903	6.5630	4.852	18	0.952	2.891454596	346.7493	14.458119239	3022.2849356982
0.192	607.20	4.37	52	183.9	2.387456041	5.3351	3.742	25	4.273	1.339574403	481.2170	11.695431773	1599.7376985559
0.248	29.72	0.71	51	143.9	4.884942667	5.9079	2.041	18	2.006	2.435510518	176.2576	2.655996203	18.7362360507
0.306	753.11	1.75	21	11.1	1.656212859	9.0710	2.174	39	3.528	1.510985267	275.9636	10.177809551	1054.2969740850
0.702	519.11	1.61	87	176.5	0.891831781	1.6376	3.823	8	4.375	2.574458906	75.4524	8.491281415	612.2371842999
0.917	789.89	1.00	48	170.9	2.325211748	7.3073	3.881	32	1.819	0.435970728	54.6713	12.507482290	1956.6344232371
0.601	605.86	0.82	90	183.7	2.145013984	1.7407	3.752	34	1.351	0.888642907	4.4482	12.093231362	1768.5896740352
0.429	251.89	1.58	88	66.1	0.029661817	4.2956	1.244	20	2.864	1.45435611	116.7819	3.721855840	51.5559320078
0.861	500.74	0.27	31	153.4	2.108618177	6.5629	0.598	13	1.834	2.902221215	374.2907	13.574808639	2501.5036935460
0.642	396.04	0.55	31	117.3	1.350020554	0.2355	4.625	48	1.099	2.429540761	121.4680	16.729061482	4681.8202074200
0.716	87.52	2.11	3	177.2	3.851971504	8.8394	2.479	36	4.883	1.967743285	247.3627	2.537022917	16.3295106565
0.856	319.95	3.83	46	143.3	3.367074087	8.2945	4.697	47	1.661	0.752323198	264.1667	18.045032507	5875.8811965587
0.282	187.98	0.23	100	101.3	0.289044793	4.0841	4.247	45	0.663	4.28877392	250.9793	4.305635309	79.8200004169
0.123	491.13	0.53	0	17.3	0.438870333	6.0724	3.014	16	2.764	3.763400277	107.7749	3.911779053	59.8581031719
0.127	798.63	4.80	50	61.5	4.540923976	4.1093	0.038	45	1.531	0.663585914	39.2662	13.302415531	2353.9190826578
0.131	595.48	1.86	86	79.8	0.506499194	7.2646	3.297	17	1.993	3.945589115	207.1628	13.873405467	2670.2334848773
0.672	475.44	1.49	60	13.8	3.416794784	4.7448	1.254	7	3.410	0.127347594	448.1870	12.617212929	2008.5853786149
0.925	556.03	4.59	82	134.7	1.416709703	6.1205	2.772	20	3.101	2.767056588	156.2289	3.111133406	30.1131302280
0.626	27.70	0.30	99	86.2	2.939979275	4.5630	3.439	6	2.326	3.490397029	179.2222	19.391540215	7291.8363903941
0.656	736.12	1.30	29	191.8	0.664607388	9.5557	4.993	16	3.606	1.879754277	231.0062	5.793326499	194.4392849244
0.483	475.46	0.60	10	95.6	0.791520862	7.2320	0.698	6	3.249	1.975575032	417.2606	18.662705293	6500.1562192196
0.736	164.83	0.37	59	169.1	4.468150886	1.4770	4.380	46	4.514	1.963112498	47.1146	19.142196603	7014.1543294416
0.970	112.05	4.57	38	192.4	1.888803658	0.6255	4.716	22	3.103	2.737374095	227.5173	13.886540350	2677.8249348642
0.166	215.26	4.98	53	53.9	1.470680861	2.2985	4.812	17	1.794	0.996007233	38.9023	16.724047079	4677.6114540871
0.947	198.15	4.79	89	76.1	1.743381104	4.8257	1.847	46	1.782	0.634050822	53.4020	15.293529613	3577.0349625118
0.360	77.82	0.85	20	158.2	4.914265411	1.6003	4.270	22	1.792	2.182573857	352.5164	6.925235673	332.1266097568
0.819	632.45	2.57	54	95.6	3.159138895	8.9876	1.022	25	0.189	2.772552225	390.4598	14.559937521	3086.5870805534
0.854	472.33	1.60	49	135.0	2.339612447	2.1675	1.413	5	4.236	4.598038663	18.8513	14.296959444	2922.3421068594
0.653	38.83	4.19	67	153.3	2.011572937	9.0324	2.590	47	3.320	4.669027015	110.4884	12.871028363	2132.2579484793
0.521	204.88	4.31	39	31.8	1.420753287	2.5686	3.786	34	3.720	2.636330463	160.0875	18.557356336	6390.6983879627
0.612	371.84	2.19	47	14.3	3.991298752	1.0927	0.702	44	3.930	2.465761619	334.3079	8.647203639	646.5871356714
0.785	775.83	4.20	64	155.4	1.700251025	9.9188	2.681	41	2.374	4.617263993	94.0786	8.175246597	546.3898015649
0.593	733.01	3.29	29	62.8	0.520277768	6.7559	1.208	33	2.296	3.166148429	458.1440	7.948905465	502.2523716166
0.895	23.98	2.49	54	160.5	3.585450712	1.8823	0.399	20	2.341	4.095332209	483.9460	9.767775209	931.9378897562
0.763	772.23	0.96	2	31.1	4.648978059	4.1181	1.566	44	2.445	4.905108836	247.3536	0.487716740	0.1160120197
0.549	355.40	4.65	47	0.5	0.356841251	7.1884	4.104	33	1.994	2.778898592	499.4584	13.639643852	2537.5177657765
