TrueSize	FrontLength	WorstCover	BestCover	AccBound	CovBound	CovMaxPhenFreq	CovMaxStateFreq	CovMinPhenFreq	CovMinStateFreq	Acc_CovRatio	Cov_AccRatio	Length_SS	FrontDiff	Diff_SS	BayesMaxCov	BayesMin	BayMax__BestCov	BestCov_BayMax	WorstCov_BayesMin	BayDiff_SS	phenotype
10000	6	92.3076	145.116	0.636095262	0.113008482	0.4884	0.2518521	0.5116	0.016465606	5.628739099	0.177659682	0.0006	52.8084	0.00528084	1230.045656	84.23804047	1084.929656	0.117976109	1.09579472	0.108492966	1
5000	8	48.5376	86.0224	0.564243732	0.139641675	0.5056	0.24852096	0.4944	0.015129369	4.04065427	0.247484673	0.0016	37.4848	0.00749696	628.2609869	37.39980038	542.2385869	0.136921442	1.297803718	0.108447717	1
10000	7	94.0974	148.2323	0.63479687	0.117343659	0.4941	0.2489313	0.4941	0.015581551	5.40972453	0.184852296	0.0007	54.1349	0.00541349	1229.969553	76.98844421	1081.737253	0.120517048	1.222227582	0.108173725	1
5000	6	52.2288	85.2522	0.612638735	0.135697416	0.4978	0.2511936	0.4978	0.015785678	4.51474136	0.221496631	0.0012	33.0234	0.00660468	625.2208704	39.29055243	539.9686704	0.136355333	1.329296657	0.107993734	1
5000	8	47.5968	90.4138	0.526432912	0.150585813	0.5042	0.2495	0.5042	0.01639634	3.495899796	0.286049389	0.0016	42.817	0.0085634	628.9895	41.33517428	538.5757	0.14374453	1.151484198	0.10771514	1
5000	13	9.1764	69.4852	0.132062655	0.10698504	0.4902	0.24790272	0.4902	0.003739271	1.234403009	0.8101082	0.0026	60.3088	0.01206176	607.6095667	9.164954104	538.1243667	0.114358305	1.001248877	0.107624873	1
5000	9	18.7644	71.157	0.263704203	0.113822608	0.4938	0.24670728	0.5062	0.007654568	2.316799875	0.431629858	0.0018	52.3926	0.01047852	609.1202743	19.37371281	537.9632743	0.116819293	0.968549508	0.107592655	1
10000	7	93.4439	163.265	0.572344961	0.133357566	0.5003	0.24740507	0.5003	0.015375643	4.291807205	0.233002079	0.0007	69.8211	0.00698211	1237.767565	76.92434143	1074.502565	0.131902794	1.214750731	0.107450257	1
10000	9	97.5492	158.6994	0.614679073	0.127500182	0.4977	0.24764622	0.5023	0.015658639	4.821005453	0.207425611	0.0009	61.1502	0.00611502	1232.535237	78.65334399	1073.835837	0.128758509	1.240242246	0.107383584	1
5000	7	90.972	109.5718	0.830250119	0.172670453	0.5054	0.25580228	0.4946	0.032281286	4.808292941	0.207974017	0.0014	18.5998	0.00371996	646.4123616	79.83162065	536.8405616	0.169507588	1.139548455	0.107368112	1
5000	7	16.932	69.54	0.243485764	0.11352728	0.502	0.2414738	0.502	0.008001278	2.144733529	0.466258389	0.0014	52.608	0.0105216	606.099238	20.08320692	536.559238	0.114733687	0.843092444	0.107311848	1
2000	4	39	48.0375	0.81186573	0.190596637	0.5125	0.256194	0.5125	0.033884191	4.259601538	0.234763743	0.002	9.0375	0.00451875	262.59885	34.73129585	214.56135	0.182931113	1.122906562	0.107280675	1
2000	6	22.9595	44.296	0.518319939	0.182817711	0.5115	0.25293675	0.5115	0.017243266	2.835173556	0.352712093	0.003	21.3365	0.01066825	258.7542953	17.63986119	214.4582953	0.171189429	1.301569199	0.107229148	1
10000	6	100.386	158.937	0.631608751	0.125847133	0.493	0.24939867	0.493	0.016140603	5.01885691	0.199248558	0.0006	58.551	0.0058551	1229.535443	79.57317145	1070.598443	0.129265895	1.261555851	0.107059844	1
10000	5	173.8152	209.9424	0.827918515	0.168771802	0.5048	0.2536632	0.5048	0.031871749	4.905550019	0.20385074	0.0005	36.1272	0.00361272	1280.491834	160.8885908	1070.549434	0.163954501	1.080345096	0.107054943	1
10000	7	171.9116	206.6356	0.831955384	0.157780989	0.4988	0.2556818	0.4988	0.031902006	5.272849349	0.189650782	0.0007	34.724	0.0034724	1275.340818	159.1272048	1068.705218	0.162023827	1.080340726	0.106870522	1
5000	10	23.8196	70.83	0.336292531	0.114089203	0.4932	0.2453168	0.4932	0.008185836	2.947628015	0.339255834	0.002	47.0104	0.00940208	604.9512288	20.18627095	534.1212288	0.117083819	1.179990106	0.106824246	1
5000	6	46.0368	88.4912	0.520241561	0.14400727	0.4996	0.2491398	0.4996	0.01537767	3.612606236	0.276808469	0.0012	42.4544	0.00849088	622.3512204	38.41341961	533.8600204	0.142188522	1.198456177	0.106772004	1
5000	6	50.8614	79.157	0.642538247	0.126619393	0.4938	0.24779328	0.5062	0.015525662	5.074564255	0.197061255	0.0012	28.2956	0.00565912	611.8016083	39.2954496	532.6446083	0.129383445	1.294333072	0.106528922	1
5000	5	50.8434	97.6548	0.520644147	0.153870734	0.5034	0.25040012	0.4966	0.015824105	3.383646341	0.295539161	0.001	46.8114	0.00936228	630.257102	39.29125187	532.602302	0.154944386	1.294013237	0.10652046	1
5000	6	54.0564	94.026	0.574909068	0.152633168	0.5052	0.24789816	0.4948	0.015958255	3.7666064	0.265490974	0.0012	39.9696	0.00799392	626.1907522	39.48072334	532.1647522	0.150155523	1.369184641	0.10643295	1
10000	7	93.3534	152.5752	0.61185173	0.126243861	0.4981	0.24378816	0.4981	0.015422858	4.846585987	0.206330807	0.0007	59.2218	0.00592218	1214.308825	76.82125676	1061.733625	0.125647773	1.215202718	0.106173362	1
10000	4	178.9284	212.4124	0.842363252	0.165505959	0.5012	0.2541056	0.4988	0.032122219	5.089624912	0.196478133	0.0004	33.484	0.0033484	1273.577267	160.22563	1061.164867	0.16678407	1.116727704	0.106116487	1
10000	6	176.4195	224.6785	0.785208643	0.180801792	0.5055	0.25421763	0.4945	0.030261323	4.342925105	0.230259555	0.0006	48.259	0.0048259	1285.07012	149.642242	1060.39162	0.174837541	1.178941839	0.106039162	1
2000	7	21.78	38.48	0.566008316	0.140704988	0.484	0.258819	0.516	0.015890026	4.022659934	0.248591732	0.0035	16.7	0.00835	250.536792	16.39850695	212.056792	0.153590216	1.328169697	0.106028396	1
2000	12	18.648	42.936	0.43432085	0.16776069	0.504	0.25296675	0.496	0.014563842	2.58893099	0.386259813	0.006	24.288	0.012144	254.990484	14.4473314	212.054484	0.168382754	1.290757406	0.106027242	1
10000	6	174.265	220.6702	0.789707899	0.174626418	0.5021	0.25406598	0.5021	0.032082151	4.522270513	0.22112786	0.0006	46.4052	0.00464052	1275.665286	161.0844777	1054.995086	0.172984405	1.081823665	0.105499509	1
10000	7	177.4896	209.0448	0.849050538	0.169673051	0.5056	0.24989745	0.5056	0.032800813	5.004038851	0.199838576	0.0007	31.5552	0.00315552	1263.481507	165.8409084	1054.436707	0.165451412	1.070240158	0.105443671	1
5000	7	21.855	80.9048	0.270132304	0.125452315	0.4914	0.24722808	0.5086	0.015386779	2.153266793	0.464410636	0.0014	59.0498	0.01180996	607.4393926	39.128578	526.5345926	0.133189913	0.55854317	0.105306919	1
5000	7	50.1566	91.1004	0.550563993	0.150058211	0.4966	0.24868488	0.5034	0.015186247	3.669002776	0.272553623	0.0014	40.9438	0.00818876	617.484557	38.22378266	526.384157	0.147534702	1.312183057	0.105276831	1
2000	9	23.046	44.506	0.517817822	0.180547329	0.501	0.254514	0.499	0.016233348	2.86804476	0.348669593	0.0045	21.46	0.01073	255.023028	16.20088124	210.517028	0.174517573	1.422515212	0.105258514	1
2000	11	18.828	45.747	0.411567972	0.18768231	0.523	0.2447745	0.477	0.014208861	2.192896985	0.456017773	0.0055	26.919	0.0134595	256.034127	13.55525297	210.287127	0.1786754	1.388981824	0.105143564	1
10000	6	175.1798	214.6177	0.816241158	0.172436645	0.5063	0.24999516	0.4937	0.030499252	4.733571336	0.211256983	0.0006	39.4379	0.00394379	1265.725495	150.574808	1051.107795	0.169561015	1.163407095	0.10511078	1
5000	9	49.3332	96.3486	0.512028198	0.158899682	0.5034	0.24697536	0.4966	0.01564625	3.222336191	0.310333851	0.0018	47.0154	0.00940308	621.6369811	38.84963802	525.2883811	0.154991744	1.269849669	0.105057676	1
5000	5	99.6096	105.7784	0.941681856	0.154696902	0.4812	0.26211264	0.4812	0.032317781	6.087270299	0.164277246	0.001	6.1688	0.00123376	630.6430118	77.75657999	524.8646118	0.167731027	1.281043997	0.104972922	1
5000	7	47.376	92.648	0.511354805	0.153990373	0.504	0.24492576	0.496	0.01560181	3.320693333	0.30114193	0.0014	45.272	0.0090544	617.2129152	38.69248883	524.5649152	0.150107034	1.224423691	0.104912983	1
2000	5	23.406	42.49	0.550859026	0.16895304	0.502	0.250444	0.502	0.015513674	3.260426838	0.306708308	0.0025	19.084	0.009542	251.445776	15.57572849	208.955776	0.168982755	1.50272265	0.104477888	1
2000	7	23.1475	49.6825	0.465908519	0.198188944	0.5075	0.2546225	0.5075	0.016321611	2.350830017	0.425381671	0.0035	26.535	0.0132675	258.4418375	16.56643563	208.7593375	0.192238612	1.397252886	0.104379669	1
2000	6	40.12	53.2905	0.752854636	0.201636078	0.4985	0.262769	0.4985	0.032195702	3.733729807	0.2678287	0.003	13.1705	0.00658525	261.980693	32.09911497	208.690193	0.203413845	1.249878697	0.104345097	1
10000	5	170.9169	207.6276	0.823189692	0.162003065	0.5017	0.24924064	0.5017	0.031950046	5.081321697	0.196799191	0.0005	36.7107	0.00367107	1250.440291	160.2933788	1042.812691	0.166043594	1.066275484	0.104281269	1
5000	4	99.396	122.592	0.810787001	0.188431459	0.498	0.25826708	0.498	0.032900749	4.302821851	0.232405625	0.0008	23.196	0.0046392	643.0850292	81.9228649	520.4930292	0.19063109	1.213287647	0.104098606	1
5000	8	88.6336	111.9892	0.791447747	0.180050072	0.5036	0.25110096	0.4964	0.031736426	4.395709147	0.227494579	0.0016	23.3556	0.00467112	632.2722173	78.76980913	520.2830173	0.177121811	1.125222988	0.104056603	1
5000	8	88.4976	118.1008	0.749339547	0.193893687	0.5056	0.25250264	0.5056	0.031696454	3.864692853	0.258752775	0.0016	29.6032	0.00592064	638.3266739	80.12863461	520.2258739	0.185016238	1.104444128	0.104045175	1
10000	7	172.0082	219.2039	0.78469498	0.168851673	0.4911	0.25648818	0.4911	0.031821613	4.647244341	0.215181283	0.0007	47.1957	0.00471957	1259.613452	156.2759397	1040.409552	0.174024737	1.100669754	0.104040955	1
5000	8	51.02	83.403	0.611728595	0.129226235	0.4898	0.246372	0.4898	0.016132737	4.733780204	0.211247662	0.0016	32.383	0.0064766	603.365028	39.50907392	519.962028	0.138229755	1.291348921	0.103992406	1
10000	6	185.7816	217.309	0.854919032	0.176629611	0.5059	0.248248	0.5059	0.031161875	4.840179559	0.206603905	0.0006	31.5274	0.00315274	1255.886632	157.6479271	1038.577632	0.173032338	1.178458883	0.103857763	1
2000	8	23.0175	47.7845	0.481693855	0.196818578	0.5115	0.24969	0.4885	0.016696554	2.447400343	0.408596821	0.004	24.767	0.0123835	255.43287	16.31253283	207.64837	0.187072635	1.411031643	0.103824185	1
2000	9	22.528	48.928	0.460431655	0.198146828	0.512	0.25049125	0.488	0.014754523	2.32368925	0.430350143	0.0045	26.4	0.0132	256.50304	14.40041459	207.57504	0.190750176	1.564399404	0.10378752	1
10000	6	170.7882	209.5228	0.815129427	0.165955656	0.4962	0.2511443	0.4962	0.031816037	4.911730309	0.20359424	0.0006	38.7346	0.00387346	1246.178017	157.8711734	1036.655217	0.168132319	1.081820046	0.103665522	1
10000	7	179.8416	215.6376	0.833999265	0.168514586	0.4968	0.2520533	0.5032	0.031700447	4.949122131	0.202056036	0.0007	35.796	0.0035796	1252.200794	159.51665	1036.563194	0.172206886	1.127415853	0.103656319	1
10000	7	179.6444	213.4604	0.841581858	0.169890273	0.5018	0.24897434	0.4982	0.031810892	4.953678892	0.20187017	0.0007	33.816	0.0033816	1249.353238	158.4818659	1035.892838	0.170856723	1.133532843	0.103589284	1
10000	4	180.074	209.039	0.861437339	0.169120068	0.503	0.2474523	0.497	0.031989888	5.093643519	0.196323122	0.0004	28.965	0.0028965	1244.685069	158.9897449	1035.646069	0.167945294	1.132613931	0.103564607	1
10000	7	169.9726	208.0898	0.816823314	0.16474664	0.4911	0.25295714	0.4911	0.031906105	4.958057512	0.201691892	0.0007	38.1172	0.00381172	1242.272515	156.690883	1034.182715	0.167507369	1.084763815	0.103418271	1
5000	6	49.698	94.512	0.525837989	0.152558788	0.502	0.2433444	0.498	0.016523711	3.446789235	0.290125079	0.0012	44.814	0.0089628	610.794444	41.14404105	516.282444	0.154736182	1.207902742	0.103256489	1
5000	8	49.6112	90.2096	0.549954772	0.14568508	0.4912	0.24670128	0.5088	0.016591523	3.77495604	0.264903747	0.0016	40.5984	0.00811968	605.8983437	42.20883504	515.6887437	0.148885702	1.175374775	0.103137749	1
10000	4	170.9774	212.472	0.804705561	0.169102057	0.5014	0.24765342	0.4986	0.032022411	4.758697644	0.210141529	0.0004	41.4946	0.00414946	1241.734248	159.6637418	1029.262248	0.171109076	1.070859283	0.102926225	1
5000	9	50.367	83.464	0.603457778	0.133443332	0.489	0.24458016	0.511	0.015885559	4.522202576	0.221131182	0.0018	33.097	0.0066194	597.9984912	40.58760362	514.5344912	0.139572259	1.2409454	0.102906898	1
10000	7	175.086	206.7652	0.846786597	0.160686037	0.4932	0.25054568	0.5068	0.031622867	5.269820668	0.189759778	0.0007	31.6792	0.00316792	1235.691294	160.2646921	1028.926094	0.167327553	1.092480182	0.102892609	1
2000	10	23.04	50.656	0.454832596	0.192860624	0.488	0.262654	0.488	0.016475442	2.358348674	0.42402551	0.005	27.616	0.013808	256.350304	16.08003159	205.694304	0.197604603	1.432833006	0.102847152	1
5000	6	92.5888	116.548	0.794426331	0.183093812	0.4968	0.2538042	0.4968	0.031878979	4.338903216	0.230472991	0.0012	23.9592	0.00479184	630.4496328	79.18738398	513.9016328	0.184864887	1.169236757	0.102780327	1
5000	9	49.5684	93.6166	0.529483019	0.150844499	0.4942	0.24581508	0.4942	0.016329155	3.510124818	0.284890154	0.0018	44.0482	0.00880964	607.4090627	40.34934299	513.7924627	0.15412447	1.22848097	0.102758493	1
10000	4	177.6726	208.2804	0.853045222	0.168337266	0.5019	0.24586632	0.4981	0.03140567	5.067476984	0.197336861	0.0004	30.6078	0.00306078	1234.00306	156.4316438	1025.72266	0.168784346	1.135784267	0.102572266	1
5000	9	91.368	118.3572	0.771968245	0.179776571	0.4924	0.25632448	0.4924	0.030862198	4.294042546	0.232880785	0.0018	26.9892	0.00539784	631.0708698	75.98273046	512.7136698	0.187549776	1.202483768	0.102542734	1
2000	12	18.696	44.668	0.41855467	0.168769931	0.492	0.25334325	0.508	0.014514554	2.48003106	0.403220756	0.006	25.972	0.012986	249.289758	14.74678672	204.621758	0.179181048	1.267801613	0.102310879	1
5000	10	95.342	122.318	0.779460096	0.185522009	0.494	0.25657956	0.506	0.033079853	4.201442727	0.238013479	0.002	26.976	0.0053952	633.7515132	83.69202898	511.4335132	0.193006245	1.139200485	0.102286703	1
5000	4	87.8352	120.4088	0.729474922	0.191609029	0.5048	0.25030008	0.4952	0.031865471	3.80710098	0.262667054	0.0008	32.5736	0.00651472	631.7574019	78.89890569	511.3486019	0.190593414	1.113262589	0.10226972	1
5000	5	99.2486	112.3678	0.883247692	0.174114358	0.4962	0.2513962	0.4962	0.032872164	5.072802171	0.197129706	0.001	13.1192	0.00262384	623.7139722	81.55583782	511.3461722	0.180159184	1.216940475	0.102269234	1
2000	11	23.368	45.556	0.512951093	0.176878038	0.492	0.253967	0.492	0.017011952	2.900027038	0.344824371	0.0055	22.188	0.011094	249.903528	16.73976109	204.347528	0.182294345	1.395957796	0.102173764	1
2000	7	37.1625	50.714	0.732785819	0.20147469	0.5045	0.2527435	0.5045	0.031640109	3.637111045	0.274943489	0.0035	13.5515	0.00677575	255.0181915	31.92486983	204.3041915	0.198864245	1.164061129	0.102152096	1
10000	4	175.296	231.068	0.758633822	0.188155705	0.502	0.24934536	0.502	0.032795544	4.031946962	0.248019136	0.0004	55.772	0.0055772	1251.713707	164.6336321	1020.645707	0.184601318	1.064764214	0.102064571	1
10000	5	172.4118	218.2364	0.790023113	0.174556108	0.4983	0.24860132	0.5017	0.031749245	4.525897844	0.220950634	0.0005	45.8246	0.00458246	1238.780378	159.2859647	1020.543978	0.176170372	1.082404218	0.102054398	1
5000	4	90.18	120.741	0.746887967	0.194198227	0.499	0.25218368	0.499	0.031137795	3.846008161	0.260009849	0.0008	30.561	0.0061122	629.1982816	77.68879899	508.4572816	0.191896583	1.160785096	0.101691456	1
10000	6	173.223	214.7695	0.806553072	0.169407373	0.4935	0.24954714	0.4935	0.032265512	4.761026984	0.210038717	0.0006	41.5465	0.00415465	1231.515136	159.2303018	1016.745636	0.174394527	1.087877106	0.101674564	1
10000	7	174.615	222.2577	0.785642072	0.176920468	0.4989	0.248193	0.5011	0.032278783	4.440651112	0.225192201	0.0007	47.6427	0.00476427	1238.234877	161.7489808	1015.977177	0.17949559	1.079543124	0.101597718	1
5000	6	97.617	121.7398	0.801849518	0.192401047	0.5006	0.2515884	0.4994	0.031814336	4.16759436	0.239946577	0.0012	24.1228	0.00482456	629.7257652	79.44039791	507.9859652	0.19332193	1.228808044	0.101597193	1
2000	11	22.2975	55.1645	0.404200165	0.214510556	0.5045	0.256032	0.5045	0.016943925	1.884290319	0.530703783	0.0055	32.867	0.0164335	258.336288	17.09642011	203.171788	0.213537558	1.304220407	0.101585894	1
5000	4	86.5944	123.0256	0.703873015	0.200033299	0.5064	0.24909552	0.4936	0.03183909	3.518779209	0.28418947	0.0008	36.4312	0.00728624	630.7098566	78.57887491	507.6842566	0.195058946	1.102006107	0.101536851	1
5000	5	100.2562	128.9058	0.777747782	0.214876736	0.5038	0.25248024	0.4962	0.033226771	3.619506688	0.276280744	0.001	28.6496	0.00572992	635.9977246	82.43561873	507.0919246	0.202682801	1.216175745	0.101418385	1
2000	5	40.014	62.76	0.637571702	0.235267656	0.506	0.262386	0.506	0.033989015	2.709984499	0.369005801	0.0025	22.746	0.011373	265.534632	34.39688325	202.774632	0.236353351	1.163303074	0.101387316	1
5000	6	97.2392	108.6472	0.894999595	0.168537457	0.4936	0.24926328	0.5064	0.031676246	5.310389802	0.188310093	0.0012	11.408	0.0022816	615.181775	80.20425602	506.534575	0.176609913	1.212394514	0.101306915	1
10000	5	172.776	225.4592	0.76632934	0.183829352	0.4992	0.2479234	0.4992	0.031632432	4.168699568	0.239882962	0.0005	52.6832	0.00526832	1237.633613	157.909101	1012.174413	0.182169584	1.094148462	0.101217441	1
2000	5	39.6325	60.66	0.653354764	0.252056844	0.5225	0.251685	0.5225	0.032097331	2.592092937	0.385788637	0.0025	21.0275	0.01051375	263.010825	33.54171124	202.350825	0.230636895	1.181588492	0.101175413	1
5000	4	90.8412	127.4784	0.712600723	0.204463218	0.5036	0.25147624	0.5036	0.030406383	3.485226976	0.286925359	0.0008	36.6372	0.00732744	633.2171723	76.56327329	505.7387723	0.201318608	1.186485323	0.101147754	1
2000	5	44.548	59.482	0.74893245	0.246320637	0.518	0.2522475	0.482	0.03429165	3.040477891	0.328895666	0.0025	14.934	0.007467	261.32841	33.05715058	201.84641	0.227613982	1.347605562	0.100923205	1
10000	5	176.0764	231.5372	0.760467001	0.188006664	0.5012	0.24735646	0.5012	0.032045046	4.044893868	0.247225275	0.0005	55.4608	0.00554608	1239.750578	160.6097727	1008.213378	0.186761115	1.096299416	0.100821338	1
2000	6	38.454	60.962	0.630786392	0.212439278	0.493	0.2659875	0.507	0.030519563	2.969255019	0.336784814	0.003	22.508	0.011254	262.263675	30.94683729	201.301675	0.232445458	1.24258255	0.100650838	1
2000	8	24.25	43.47	0.557855993	0.169493508	0.485	0.25199775	0.515	0.015627913	3.291311857	0.303830218	0.004	19.22	0.00961	244.4378175	16.09674996	200.9678175	0.177836639	1.506515294	0.100483909	1
5000	6	89.8484	112.8812	0.795955394	0.184181208	0.4964	0.24790432	0.5036	0.030013594	4.32158851	0.231396395	0.0012	23.0328	0.00460656	615.2985222	75.57423071	502.4173222	0.183457616	1.188876144	0.100483464	1
2000	8	19.055	42.255	0.45095255	0.158701245	0.485	0.250698	0.485	0.016028263	2.841518665	0.351924488	0.004	23.2	0.0116	243.17706	15.54741501	200.92206	0.173762278	1.225605671	0.10046103	1
2000	7	24.206	49.65	0.487532729	0.211591732	0.506	0.24740625	0.506	0.016163749	2.304119937	0.434005185	0.0035	25.444	0.012722	250.375125	16.35771426	200.725125	0.198302447	1.479791101	0.100362563	1
10000	4	170.292	211.4168	0.805479981	0.16786881	0.4936	0.24606098	0.5064	0.032021448	4.798270619	0.20840842	0.0004	41.1248	0.00411248	1214.556997	162.1566151	1003.140197	0.174069064	1.050169923	0.10031402	1
2000	4	42.911	56.466	0.759944037	0.232882136	0.517	0.248576	0.483	0.034653543	3.2632131	0.306446429	0.002	13.555	0.0067775	257.027584	33.47532219	200.561584	0.219688483	1.281869664	0.100280792	1
2000	7	24.096	52.98	0.454813137	0.208599102	0.502	0.251968	0.498	0.01700548	2.180321641	0.458647927	0.0035	28.884	0.014442	252.975872	16.9374578	199.995872	0.209427087	1.422645611	0.099997936	1
10000	5	168.3315	214.8925	0.783328874	0.174582671	0.4945	0.2453617	0.4945	0.031072303	4.486864994	0.222872763	0.0005	46.561	0.0046561	1213.313607	153.6525365	998.4211065	0.177112083	1.095533493	0.099842111	1
5000	6	47.3942	88.5432	0.535266401	0.14573976	0.4886	0.24047772	0.5114	0.015973173	3.672754792	0.272275188	0.0012	41.149	0.0082298	587.48707	40.84340346	498.94387	0.150715147	1.160388116	0.099788774	1
5000	6	96.525	120.19	0.80310342	0.192245557	0.495	0.24917564	0.505	0.032336222	4.177487535	0.239378332	0.0012	23.665	0.004733	616.709709	81.6489615	496.519709	0.1948891	1.182195073	0.099303942	1
5000	3	94.57	121.89	0.775863483	0.192897498	0.49	0.25230172	0.51	0.032307644	4.022154209	0.248622989	0.0006	27.32	0.005464	618.139214	82.3844914	496.249214	0.19718859	1.147910224	0.099249843	1
2000	8	21.362	45.9095	0.465306745	0.174620925	0.4855	0.25094475	0.5145	0.015918134	2.66466774	0.37528131	0.004	24.5475	0.01227375	243.6673523	16.37976017	197.7578523	0.188410551	1.3041705	0.098878926	1
