N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
0.980	380.75	1.17	80	110.9	297.4486982	7.4611	4.774	32	1.927	2.669097796	2.93	31.0	104.1495661
0.183	168.75	4.91	28	102.8	74.38075771	0.7943	4.329	10	1.474	2.195795289	1.10	150.0	29.7935859
0.914	589.95	1.97	55	198.5	72.52150015	4.3715	2.835	32	0.052	1.755033668	0.93	41.0	29.17383338
0.354	150.37	4.86	15	170.0	259.029114	7.8767	1.575	19	3.442	3.963355238	2.77	144.0	91.34303799
0.565	268.58	1.01	26	60.2	440.0563359	1.6228	1.974	37	0.520	0.216956748	1.79	77.0	151.6854453
0.034	751.99	3.15	78	8.5	490.3817307	9.0979	2.586	19	3.114	1.290276007	4.34	157.0	168.4605769
0.496	282.63	4.50	89	50.9	247.2647852	4.9518	2.420	20	1.970	2.345117076	2.46	10.0	87.42159505
0.380	243.54	0.65	27	40.1	189.2283784	4.2880	1.969	46	2.777	0.868134983	3.43	123.0	68.07612615
0.040	332.17	2.72	32	21.5	237.060352	6.6658	2.333	46	2.032	3.605732871	0.67	28.0	84.02011735
0.597	787.26	1.44	80	10.5	205.731792	5.0657	1.107	39	4.898	2.403280364	4.08	128.0	73.57726399
0.009	224.50	2.69	63	59.5	445.7361341	0.1109	1.070	44	0.565	4.904172368	0.57	175.0	153.5787114
0.128	604.06	3.74	86	116.9	204.0164583	3.9340	3.029	18	4.960	4.78687254	2.18	31.0	73.00548611
0.669	348.90	2.06	85	66.0	430.8345867	5.3636	4.770	35	2.370	1.488180519	3.12	83.0	148.6115289
0.858	196.26	1.89	25	69.6	469.7546339	6.6879	1.149	26	3.751	0.086053571	2.47	87.0	161.584878
0.400	370.06	4.06	67	85.1	91.98116418	3.3041	0.354	26	0.644	3.708324229	1.12	23.0	35.66038806
0.367	652.87	3.04	39	131.4	353.0896352	7.9589	2.480	7	4.439	3.058956563	4.71	141.0	122.6965451
0.399	283.27	0.05	33	8.5	216.8847074	6.1019	1.735	38	0.479	3.052424598	3.76	82.0	77.29490248
0.726	407.84	4.52	23	172.9	423.4783892	3.4540	1.182	9	1.136	3.876804347	1.58	47.0	146.1594631
0.259	10.41	4.82	31	30.7	365.3269247	9.2733	1.682	18	4.122	3.742552409	0.29	120.0	126.7756416
0.294	389.09	4.53	17	138.5	111.9701696	7.7412	0.120	20	3.447	4.085707444	4.94	7.0	42.32338985
0.725	281.29	4.56	21	183.7	482.3283651	8.0090	2.691	40	3.880	4.3153422	3.43	14.0	165.7761217
0.502	442.56	4.45	99	174.7	156.4052097	9.2626	2.782	27	4.187	4.107756207	2.52	9.0	57.13506991
0.171	237.67	2.47	35	84.3	148.3068993	3.7380	0.548	43	3.767	4.114534412	1.46	121.0	54.43563311
0.506	573.06	3.35	32	131.0	166.167642	3.8329	1.133	42	4.817	0.317295792	0.16	98.0	60.389214
0.971	471.47	4.94	24	197.2	321.549597	1.6782	3.524	12	2.702	0.751227408	0.35	196.0	112.183199
0.220	232.20	0.43	9	129.1	291.2077663	0.3852	4.349	26	1.361	1.602619413	3.57	82.0	102.0692554
0.651	76.74	3.50	35	66.9	210.027259	1.1031	1.395	9	4.623	2.894619952	1.82	168.0	75.00908634
0.803	655.73	1.25	85	69.7	93.02686786	5.4610	3.547	22	4.684	2.747234919	2.60	154.0	36.00895595
0.144	269.57	4.56	33	137.1	119.2256804	7.6422	1.503	20	2.393	3.944435496	4.34	168.0	44.74189345
0.708	89.73	1.88	84	190.6	186.3276158	0.7104	0.134	43	2.592	0.844319185	4.55	164.0	67.10920528
0.228	528.79	3.10	44	155.5	14.14940196	3.1706	4.950	25	2.477	3.367319672	3.13	65.0	9.716467319
0.132	245.60	4.01	3	178.6	273.2763426	7.4412	1.956	43	1.723	1.109271563	4.95	91.0	96.09211421
0.772	719.03	5.00	77	56.4	26.31652076	9.3300	0.332	8	0.047	3.616013177	0.75	89.0	13.77217359
0.314	293.56	0.15	1	44.7	89.43141643	1.8637	1.159	18	4.098	4.938228554	1.58	194.0	34.81047214
0.984	775.50	4.46	66	90.8	233.7461037	9.8846	0.161	6	3.719	2.809900055	3.07	10.0	82.9153679
0.280	659.02	2.74	95	58.5	235.1040233	2.8901	1.719	20	0.288	0.530599863	0.67	28.0	83.36800776
0.174	747.77	2.79	43	54.2	236.5134205	6.2492	1.155	13	0.166	4.083202173	2.77	54.0	83.83780682
0.991	674.87	1.03	75	185.8	255.6518844	1.0311	0.096	6	3.793	2.686537905	3.54	147.0	90.2172948
0.729	297.39	0.01	34	168.0	247.3941763	2.7599	3.603	6	4.632	3.007821207	0.66	173.0	87.46472543
0.134	525.75	2.29	16	140.1	344.6327406	4.4434	4.424	13	0.542	1.293756209	2.70	129.0	119.8775802
0.626	743.34	4.67	52	174.5	188.2157501	0.9566	2.353	46	1.366	1.963622278	3.93	49.0	67.73858338
0.914	466.88	3.82	84	25.0	184.4348869	1.1494	2.183	12	1.931	1.571545105	3.95	93.0	66.47829565
0.387	506.30	3.41	95	99.5	223.809858	1.2906	2.035	42	2.502	0.704964953	0.35	154.0	79.603286
0.522	152.57	2.74	29	187.9	92.30105344	7.7945	0.758	50	3.842	4.064738492	0.19	176.0	35.76701781
0.419	81.14	3.87	18	118.8	330.3632651	5.2977	2.275	41	1.921	4.392305366	4.49	139.0	115.1210884
0.534	305.36	4.81	13	193.2	64.12868746	4.8669	3.368	45	2.714	3.735694232	2.20	128.0	26.37622915
0.243	482.86	2.22	58	108.0	155.2147845	8.5961	1.445	20	2.082	4.534467433	4.85	192.0	56.7382615
0.462	750.69	4.85	57	99.4	449.7434994	5.0892	3.731	45	2.325	2.089309116	4.84	133.0	154.9144998
0.902	702.16	0.16	80	165.9	481.3944466	5.0347	0.831	24	0.707	0.214910643	0.22	172.0	165.4648155
0.601	463.08	4.93	3	133.4	78.39622576	8.2296	4.362	21	2.008	1.705765627	0.86	114.0	31.13207525
0.475	685.14	3.42	90	16.6	399.4610735	5.2618	3.565	48	0.513	0.98713935	4.84	95.0	138.1536912
0.322	695.44	2.72	97	24.2	229.5172235	7.5849	3.765	12	1.644	2.755597095	2.06	91.0	81.50574118
0.234	733.00	4.66	14	1.5	474.8883974	7.4234	4.995	42	0.113	4.616199858	1.93	82.0	163.2961325
0.372	460.74	4.74	15	13.2	447.1011335	0.8123	0.526	31	3.620	1.536768442	2.29	49.0	154.0337112
0.578	120.77	2.46	20	198.9	79.98663918	0.5712	4.952	14	1.697	3.291265504	0.12	71.0	31.66221306
0.136	378.00	1.36	44	98.9	241.6135272	3.4043	2.452	18	4.116	0.573701531	2.21	31.0	85.53784239
0.038	182.95	1.75	16	21.2	66.6983311	0.9607	3.034	33	0.024	2.291306377	4.63	104.0	27.23277703
0.790	309.63	1.11	35	57.1	421.7593748	6.2325	0.953	24	0.512	1.163621133	0.32	199.0	145.5864583
0.631	291.13	1.06	48	90.0	212.0799374	8.6800	0.800	8	1.016	4.42915624	0.96	58.0	75.69331246
0.636	33.36	1.64	53	192.0	244.833866	3.4654	4.742	12	1.941	1.887085868	2.51	1.0	86.61128867
0.478	789.84	1.52	98	174.9	253.9666641	0.1340	4.787	14	0.062	4.471510553	2.78	112.0	89.65555469
0.079	329.61	1.96	72	199.5	168.2432114	8.7418	0.605	21	0.353	4.088149331	0.56	63.0	61.08107047
0.558	59.17	3.15	18	74.6	63.6770512	6.3647	3.771	24	2.924	1.824760672	3.48	68.0	26.22568373
0.879	694.62	4.10	59	110.6	10.26364952	6.9437	4.695	9	2.672	3.620625747	2.44	72.0	8.421216506
0.220	80.80	2.12	81	111.9	197.5798823	7.4034	2.632	40	0.196	2.112285734	0.85	120.0	70.85996076
0.638	475.73	4.76	91	18.4	240.8854757	8.2119	1.975	9	0.427	3.704592147	2.27	143.0	85.29515858
0.324	358.41	3.14	39	148.2	111.5611153	8.7544	2.982	47	4.814	1.821259143	4.05	91.0	42.18703843
0.176	602.40	0.77	73	183.1	1.076632603	5.7265	4.639	20	0.317	3.940404233	4.93	43.0	5.358877534
0.400	397.62	0.81	82	70.5	485.2326918	7.2904	3.659	37	1.077	2.277514884	0.75	70.0	166.7442306
0.394	91.92	1.06	50	58.8	385.3710789	5.8433	2.596	37	4.758	2.120550243	2.91	86.0	133.4570263
0.277	171.59	1.90	71	146.1	75.7309371	3.9045	0.157	16	1.553	4.464481135	3.89	169.0	30.2436457
0.630	400.28	1.52	15	91.6	352.8053958	5.6207	0.903	46	2.621	1.861772283	1.70	21.0	122.6017986
0.771	480.23	0.28	70	39.7	39.00858651	0.1556	1.839	33	2.893	4.773801455	2.15	84.0	18.00286217
0.020	34.12	3.07	66	72.1	187.4207143	7.1409	1.148	8	0.883	2.649183437	1.07	174.0	67.47357144
0.958	53.15	1.05	36	188.2	471.8157112	6.5991	0.066	45	0.749	2.296647338	2.87	49.0	162.2719037
0.810	737.88	2.67	36	52.6	116.0176695	5.0707	1.719	26	1.722	3.595312946	1.16	102.0	43.6725565
0.824	569.12	3.57	14	64.9	452.4989363	9.1820	3.784	35	3.008	3.953250815	3.10	161.0	155.8329788
0.232	345.86	4.54	27	111.7	387.7338323	3.3073	3.854	24	1.899	4.130704172	2.17	165.0	134.2446108
0.847	242.74	2.08	91	43.5	91.7554388	0.1059	1.854	26	4.545	1.024390409	1.21	167.0	35.58514627
0.267	353.15	3.30	67	25.8	204.1269859	1.8701	3.033	41	4.424	1.507997383	1.49	94.0	73.04232862
0.296	606.30	2.77	82	18.4	366.4887064	5.9000	3.249	9	4.313	1.554570934	3.90	46.0	127.1629021
0.879	526.14	1.27	63	58.4	466.0498417	4.1531	1.297	25	1.025	4.442299759	1.89	152.0	160.3499472
0.865	521.05	2.64	97	161.8	22.68796402	0.6979	1.995	8	1.680	2.772216237	4.34	103.0	12.56265467
0.212	317.12	3.87	55	7.5	94.95501309	9.1706	4.022	48	2.723	0.292488075	0.52	117.0	36.65167103
0.172	114.17	3.53	15	18.2	204.0260846	3.6471	4.485	34	4.516	3.150958519	0.11	68.0	73.00869486
0.736	516.47	3.98	54	177.8	436.6729979	2.6625	4.518	40	1.482	4.821568996	1.40	176.0	150.557666
0.268	646.45	2.30	8	97.7	23.52025124	3.6712	0.890	32	2.050	4.131745123	4.84	128.0	12.84008375
0.442	264.61	1.62	98	138.1	184.343726	6.9772	0.944	20	1.195	3.649246599	0.65	8.0	66.44790868
0.270	776.32	4.47	36	113.6	151.2829028	5.5498	1.746	36	2.464	0.71475951	1.00	176.0	55.42763427
0.275	294.43	4.30	41	77.9	318.1611936	2.5247	2.112	24	1.644	3.006348275	1.96	136.0	111.0537312
0.943	468.14	0.66	52	29.8	116.2869128	9.5357	2.156	24	1.826	2.99947346	2.38	68.0	43.76230427
0.963	101.49	2.44	38	164.6	477.8572443	6.9314	2.083	15	4.142	3.6657201	4.81	141.0	164.2857481
0.940	404.02	3.05	46	176.6	98.9499699	5.3286	1.955	8	3.938	0.695190951	1.25	180.0	37.9833233
0.454	398.07	1.92	96	64.1	473.6159636	8.9662	3.031	33	3.640	0.230746607	2.63	96.0	162.8719879
0.203	160.95	4.05	5	142.9	15.8298917	7.8570	3.961	50	3.138	2.257065754	4.25	124.0	10.27663057
0.875	139.53	0.25	26	98.4	92.85524812	7.2974	1.869	42	2.042	1.156969466	4.26	144.0	35.95174937
0.809	568.92	3.76	20	47.9	335.9374342	6.3493	3.159	26	3.090	4.230121779	2.78	34.0	116.9791447
0.342	263.70	2.79	23	70.9	16.47232825	8.5913	2.324	20	0.177	3.927111185	4.41	1.0	10.49077608
0.970	733.56	2.26	75	109.2	401.8964854	7.5037	0.208	37	4.506	2.44546004	3.07	60.0	138.9654951
0.165	55.07	0.06	47	82.2	418.2208705	1.1284	2.363	18	3.608	4.983161541	3.75	28.0	144.4069568
0.743	217.10	4.11	54	198.0	172.7746009	4.1218	2.849	38	3.140	2.428824447	4.68	104.0	62.59153364
0.989	560.65	1.09	95	19.8	61.75191103	2.0896	4.439	6	2.283	3.090363323	4.27	56.0	25.58397034
0.722	531.73	2.33	67	32.7	108.6713006	4.7047	2.272	7	4.370	3.303198749	0.62	103.0	41.22376685
0.698	361.52	3.63	4	40.6	70.24161579	9.5544	2.643	33	1.887	4.558321012	2.87	14.0	28.41387193
0.948	649.80	3.34	71	186.1	197.4255254	9.5914	0.916	12	2.094	3.128420585	2.11	160.0	70.80850845
0.990	656.76	2.21	1	19.6	190.3889559	5.9270	2.973	12	3.954	0.268223934	0.18	29.0	68.46298529
0.715	545.94	0.78	10	138.0	144.5086526	5.6231	2.445	7	3.796	3.289102376	0.17	160.0	53.16955087
0.621	254.34	4.11	50	193.2	492.5567163	3.1179	1.705	22	0.151	3.62826471	1.95	171.0	169.1855721
0.981	419.72	3.49	56	130.4	212.1949821	9.3245	0.557	44	4.241	2.992823965	2.75	111.0	75.73166069
0.441	63.15	4.37	0	192.8	110.5774756	6.9136	3.138	34	4.612	4.508700262	2.08	85.0	41.85915852
0.004	180.58	4.33	50	136.9	12.77750904	9.8462	2.207	46	2.461	2.610916791	3.64	92.0	9.259169681
0.849	447.26	1.09	15	151.1	473.2106313	4.1218	0.747	22	0.030	1.128352125	4.38	165.0	162.7368771
0.268	92.79	2.24	45	99.2	448.8372299	8.0587	0.372	29	2.005	0.796496533	2.05	191.0	154.61241
0.792	798.73	2.08	35	98.1	264.7566046	3.8758	4.403	24	3.110	4.445935905	4.40	143.0	93.25220152
0.529	473.77	1.67	35	70.6	192.7939037	4.7695	1.038	37	2.157	0.11202608	0.02	196.0	69.26463457
0.143	489.21	2.81	11	97.8	234.8923946	1.6201	1.470	23	2.993	0.965041711	3.73	101.0	83.29746487
0.531	68.64	2.37	8	36.4	415.1564551	6.3580	3.354	33	1.630	0.812628288	1.24	0.0	143.385485
0.408	102.33	2.67	15	113.5	330.5805026	8.7375	3.292	44	1.212	4.181848247	3.15	32.0	115.1935009
0.427	371.12	0.05	39	131.8	452.6452014	9.4876	2.198	18	3.051	4.558780404	1.38	160.0	155.8817338
0.560	740.41	0.70	47	192.2	310.7139221	1.1549	1.466	45	4.989	3.938062033	3.45	123.0	108.5713074
0.658	43.55	0.51	19	79.7	95.23678042	6.3288	4.485	9	4.625	0.749997581	4.80	123.0	36.74559347
0.924	49.55	2.89	62	171.1	81.77098987	1.2393	4.906	49	2.548	2.749657425	3.03	84.0	32.25699662
0.263	33.76	2.06	44	116.6	217.4913134	3.8532	2.165	47	2.763	0.936422531	4.47	139.0	77.49710447
0.990	606.70	3.38	8	95.4	352.1899196	0.6103	1.140	14	0.029	2.811965325	2.86	88.0	122.3966399
0.584	407.74	0.82	67	27.0	342.790327	4.7341	3.171	38	2.508	2.499057075	0.22	6.0	119.2634423
0.574	101.68	4.75	22	93.6	379.7560357	0.8693	0.267	29	3.389	4.607743087	1.61	90.0	131.5853452
0.661	141.60	3.47	9	75.6	166.8427901	0.9139	1.318	42	4.712	0.630599319	1.06	180.0	60.61426336
0.965	231.30	2.34	46	164.3	82.53016493	5.6792	3.276	41	2.084	1.206824712	2.15	88.0	32.51005498
0.092	721.33	1.02	98	86.2	461.2883872	7.7251	0.468	34	3.373	2.25828947	2.69	179.0	158.7627957
0.974	745.07	0.14	32	89.4	152.9304405	2.7774	2.780	47	1.254	2.143593877	0.32	75.0	55.97681349
0.828	17.16	3.78	65	34.9	180.9987106	4.6926	3.788	27	0.530	0.050330579	2.52	98.0	65.33290354
0.358	64.21	2.08	82	69.3	420.8572559	6.0302	0.359	40	0.470	2.559485877	1.67	36.0	145.285752
0.191	205.48	4.32	96	46.5	125.6619505	5.5657	3.013	21	0.338	1.648956373	3.13	149.0	46.88731682
0.198	650.85	1.17	90	132.2	168.594508	1.0044	3.175	34	2.613	2.638105425	2.50	113.0	61.19816932
0.353	621.12	2.53	63	180.2	113.2223319	2.1714	0.287	9	4.334	4.837434281	2.42	26.0	42.7407773
0.597	136.34	2.60	94	48.0	181.3318437	2.9117	3.975	23	3.522	0.422393057	2.47	0.0	65.44394791
0.139	518.92	2.97	96	108.7	62.42436497	6.8160	0.174	21	1.330	3.64548032	4.97	173.0	25.80812166
0.678	87.66	3.44	80	35.3	81.85049397	6.6344	4.311	18	1.764	1.009845119	3.63	187.0	32.28349799
0.202	232.21	4.61	81	31.1	101.1052963	1.9199	4.402	43	3.803	0.192550396	1.32	20.0	38.70176543
0.064	429.12	2.30	79	10.5	474.423405	3.7879	3.783	43	1.318	4.661145832	2.78	10.0	163.141135
0.357	342.16	0.59	81	125.3	171.8359943	9.1402	2.084	14	1.997	0.402623103	0.15	62.0	62.27866477
0.610	546.58	4.88	82	16.4	8.985779509	2.4357	1.682	45	1.672	3.25087982	3.78	177.0	7.995259836
0.702	263.14	0.28	9	174.6	184.3920101	5.7232	3.515	47	0.053	1.797090841	2.55	58.0	66.46400337
0.441	798.23	1.45	74	159.2	29.85371291	2.6968	3.159	38	0.869	4.141073728	3.17	158.0	14.95123764
0.950	786.88	2.71	97	112.5	287.2254464	8.0926	1.684	50	2.346	1.772044007	3.25	161.0	100.7418155
0.646	471.75	1.49	97	160.9	449.1515825	1.4430	2.343	20	4.608	4.305194965	4.92	186.0	154.7171942
0.530	314.98	1.31	23	148.9	431.2236499	0.3996	0.144	30	1.715	4.484329354	3.92	177.0	148.7412166
0.894	635.46	4.85	47	78.9	430.0347408	1.2022	1.623	11	0.020	2.543018369	0.08	5.0	148.3449136
0.854	169.00	0.52	88	115.9	366.3452587	5.6971	1.910	24	1.267	0.805010129	2.83	186.0	127.1150862
0.045	759.03	4.98	25	140.0	299.0783745	8.0802	0.164	45	0.596	1.730837886	1.26	51.0	104.6927915
0.308	240.78	1.54	27	128.9	203.6001181	7.8387	1.638	25	2.755	1.084185225	2.84	140.0	72.86670604
0.298	568.00	4.75	31	159.2	284.8227356	2.7234	4.113	32	3.156	0.022526102	0.84	173.0	99.94091187
0.134	279.09	2.12	66	16.5	453.8713176	1.9702	0.754	7	0.579	0.486922946	0.91	188.0	156.2904392
0.524	35.31	0.22	42	111.0	474.4309451	9.1997	4.704	39	1.225	1.991999251	2.34	34.0	163.1436484
0.496	191.01	1.13	44	86.3	210.2774647	5.1809	2.381	7	3.007	3.766654623	0.36	69.0	75.09248825
0.756	446.00	3.43	9	55.8	270.5800211	8.7905	4.228	7	1.270	3.113370938	2.43	173.0	95.19334035
0.761	634.92	3.27	58	34.3	0.928140537	3.8934	0.137	38	2.244	4.499253047	4.72	101.0	5.309380179
0.911	142.28	3.37	82	113.4	428.8981197	3.1818	0.221	5	3.169	0.750832226	2.86	183.0	147.9660399
0.543	572.56	3.01	41	169.2	107.2553362	7.8931	3.379	26	0.947	1.529317373	3.24	180.0	40.75177873
0.243	221.77	0.82	35	70.0	338.10526	5.3893	0.363	36	0.536	4.237290756	3.82	178.0	117.7017533
0.864	357.89	0.84	56	81.5	154.8757227	9.8381	3.003	46	1.567	0.652030578	4.51	157.0	56.62524091
0.636	4.19	3.03	59	42.4	164.2754718	3.0235	2.921	12	1.012	4.125898205	4.75	49.0	59.75849061
0.625	701.45	2.28	96	77.4	214.6490721	3.2175	1.203	35	1.918	1.599391351	2.66	112.0	76.54969071
0.762	756.93	2.87	68	148.9	62.72997301	7.1254	4.041	15	2.765	2.679934347	0.88	176.0	25.909991
0.082	512.32	3.54	37	2.7	23.22338993	7.0871	1.389	32	1.693	1.042248443	4.82	45.0	12.74112998
0.524	515.34	1.34	50	58.7	447.8153477	7.6687	2.719	32	3.059	2.217822696	4.60	125.0	154.2717826
0.937	147.73	1.72	55	56.0	414.0725913	8.2865	2.676	16	1.664	4.992309796	3.99	73.0	143.0241971
0.046	363.45	4.82	12	62.6	139.2363276	9.5014	0.950	10	0.369	3.073539902	0.87	108.0	51.41210919
0.264	195.68	3.68	44	112.8	217.0564874	5.6757	4.474	16	0.717	4.086798484	2.63	53.0	77.35216245
0.684	357.75	2.13	63	199.8	402.0128966	9.2938	4.502	31	1.271	4.705569637	4.78	131.0	139.0042989
0.999	392.89	2.45	24	0.9	68.27997819	1.7518	1.259	31	1.201	0.162398262	0.35	114.0	27.75999273
0.522	365.05	4.53	66	151.7	8.860476378	4.0990	2.472	12	1.599	4.216362779	2.40	83.0	7.953492126
0.691	398.12	1.66	9	172.4	18.2337826	4.2006	2.122	11	2.366	3.368629694	2.57	187.0	11.07792753
0.120	474.41	0.77	96	114.1	487.6985426	3.3025	4.872	19	3.333	4.58084517	3.43	45.0	167.5661809
0.532	600.77	3.94	28	3.6	46.70665924	7.0881	1.393	29	0.587	0.4129892	1.66	115.0	20.56888641
0.283	355.33	2.36	40	189.8	433.4355491	7.7984	3.501	33	4.358	3.773068103	0.58	23.0	149.4785164
0.195	284.24	0.63	13	179.7	182.190843	5.6778	0.335	10	1.002	4.618048772	0.92	165.0	65.730281
0.003	738.67	1.49	71	198.1	31.83757212	0.5099	4.387	41	3.765	3.776832716	3.45	57.0	15.61252404
0.283	77.86	3.89	80	162.2	163.8395166	3.7136	4.169	38	2.402	3.554435595	4.71	68.0	59.61317219
0.894	193.24	0.44	44	116.0	453.3199201	9.5379	0.527	18	1.988	3.897521401	0.51	194.0	156.10664
0.291	391.34	3.65	51	92.9	311.2102974	3.7994	0.010	44	0.115	0.191802581	0.95	64.0	108.7367658
0.568	150.97	4.64	94	115.8	54.34145952	9.6912	2.664	6	2.818	4.877608621	0.22	107.0	23.11381984
0.921	789.85	1.90	81	149.9	286.7335003	6.7957	3.922	25	0.865	1.959867929	3.90	153.0	100.5778334
0.595	687.40	1.21	45	147.7	415.1170664	5.6519	4.778	46	1.921	1.582050576	0.99	166.0	143.3723555
0.961	502.20	3.83	65	152.4	408.8047981	2.1153	3.853	10	2.822	2.43342209	3.84	119.0	141.268266
0.751	289.63	1.57	64	159.1	24.22242007	9.5698	1.536	27	2.832	0.560904335	1.68	109.0	13.07414002
0.244	573.49	2.09	98	64.4	461.0742257	0.8369	2.046	17	1.478	2.739613705	4.34	156.0	158.6914086
0.173	486.57	4.34	16	11.2	73.77380483	4.0668	4.254	24	3.651	0.174830397	3.29	150.0	29.59126828
0.088	712.30	0.04	59	130.1	447.9328946	9.5673	4.551	14	4.556	3.654450119	1.79	3.0	154.3109649
0.829	108.42	4.82	53	173.7	486.2081187	7.3849	0.408	39	4.819	3.390320157	2.16	81.0	167.0693729
0.142	587.07	2.74	23	77.0	8.250653258	8.8238	4.978	46	1.565	1.327883053	3.46	64.0	7.750217753
0.182	744.17	4.17	49	75.4	302.0944053	2.2346	3.218	45	1.068	3.297220111	3.60	116.0	105.6981351
0.480	337.77	0.18	17	1.9	488.5438083	3.0488	4.672	29	0.491	0.374973267	4.54	151.0	167.8479361
0.857	355.81	2.96	15	8.2	45.73484805	1.4239	4.058	44	0.475	1.798960479	0.39	38.0	20.24494935
0.408	336.38	0.78	43	22.0	367.5085124	6.4191	0.192	39	2.950	4.223021252	2.78	179.0	127.5028375
0.523	1.94	1.82	82	0.7	69.26256654	7.6264	3.830	43	1.643	4.628839425	2.03	59.0	28.08752218
0.268	102.87	0.30	98	181.8	88.60086351	1.9891	2.737	40	2.660	3.701267996	0.35	87.0	34.53362117
0.530	84.68	3.01	40	57.0	314.5805027	0.7276	4.344	33	1.680	1.094964095	1.08	10.0	109.8601676
0.554	518.11	2.59	19	53.1	300.5766619	4.9664	0.869	11	3.817	1.482988487	2.08	52.0	105.1922206
0.028	325.42	3.25	81	79.1	252.2119799	7.7010	3.604	33	0.985	3.75928882	2.85	137.0	89.07065996
0.360	585.85	4.11	7	153.3	273.9473163	0.9524	2.796	39	4.794	1.239006787	2.01	4.0	96.31577211
0.920	768.03	0.22	26	192.7	5.199734768	6.6108	4.338	40	1.441	3.859561562	0.62	163.0	6.733244923
0.135	683.15	2.79	37	93.5	219.7016956	3.0675	1.453	6	2.566	2.013930755	1.86	68.0	78.23389854
0.395	561.52	3.11	13	89.6	403.2018174	4.7206	0.945	13	2.121	0.937288508	2.40	162.0	139.4006058
0.233	517.92	3.24	97	21.3	251.8454291	9.7926	1.130	41	0.017	2.098012208	3.44	18.0	88.94847636
0.166	706.32	1.70	33	172.6	144.7418112	1.5808	1.357	9	1.714	2.152486554	3.20	184.0	53.24727039
0.143	532.24	3.72	12	119.7	313.6159031	6.7538	4.457	50	1.012	1.849677937	1.85	125.0	109.5386344
0.436	149.81	4.98	39	25.9	186.8754718	9.3785	2.325	28	4.794	4.305722121	0.10	181.0	67.29182394
0.869	307.05	1.72	6	189.3	413.1260852	8.3519	3.982	26	0.028	0.887036389	4.02	134.0	142.7086951
0.353	175.89	0.97	52	155.5	452.6965398	1.1994	4.058	29	2.316	2.112571024	1.44	169.0	155.8988466
0.877	54.70	2.49	32	73.3	97.64160526	1.3441	2.948	12	2.702	2.424633076	2.40	95.0	37.54720175
0.783	79.10	4.16	83	164.6	158.1568892	8.4584	3.724	40	4.036	3.839034681	3.73	128.0	57.71896307
0.068	556.00	0.57	24	131.7	178.2983279	1.4298	3.183	49	0.515	2.65776449	4.83	32.0	64.43277598
0.242	234.27	4.99	8	95.4	121.6824508	2.5750	0.233	8	4.062	0.837230584	3.02	34.0	45.56081694
0.547	532.39	1.09	59	70.7	382.4502038	6.3357	2.196	36	3.600	0.138579522	1.90	110.0	132.4834013
0.846	335.43	4.81	44	44.7	396.4783242	5.5427	1.054	31	4.196	0.061828168	4.15	16.0	137.1594414
0.779	354.00	3.46	96	29.9	328.3996513	3.7194	2.629	41	2.039	2.832547008	1.37	84.0	114.4665504
0.104	445.06	1.01	91	77.3	428.8100426	9.3001	0.189	16	2.903	2.997283324	3.66	19.0	147.9366809
0.405	54.52	3.71	14	145.1	123.3046801	7.2487	0.081	20	0.478	3.542988079	0.44	189.0	46.10156002
0.338	727.20	4.28	93	177.0	362.6236656	8.9146	0.105	24	3.125	4.974609068	1.19	127.0	125.8745552
0.536	516.35	2.68	26	115.2	303.6739227	6.6525	2.049	12	3.248	3.916634466	4.13	155.0	106.2246409
0.190	729.81	0.06	28	149.6	465.4669003	0.9086	0.433	9	2.239	1.354610745	4.51	121.0	160.1556334
0.118	590.29	0.79	81	101.4	302.0554991	0.9362	3.859	35	4.629	4.735371724	4.78	24.0	105.6851664
0.004	403.05	2.07	68	10.4	80.55829338	7.5955	4.916	49	1.683	0.254548515	1.44	108.0	31.85276446
0.697	457.32	0.78	18	110.8	58.1877816	7.1935	4.668	27	4.950	0.657229041	4.16	97.0	24.3959272
0.056	504.15	4.93	81	144.4	47.78688403	2.8165	1.313	14	2.869	2.075650293	4.67	138.0	20.92896134
0.482	38.16	3.45	95	50.2	224.5354912	2.0349	3.835	37	2.611	2.801672481	3.17	41.0	79.84516372
0.267	170.77	0.18	44	109.1	32.20502784	2.2618	0.441	14	4.150	0.877897066	1.33	133.0	15.73500928
0.515	330.00	3.27	49	152.0	214.2490683	2.6115	1.897	30	2.506	1.424168563	3.00	5.0	76.41635609
0.160	536.02	4.31	55	104.9	146.7619058	2.7847	4.845	25	2.458	0.625848125	1.03	111.0	53.92063528
0.497	102.08	1.65	43	162.1	299.7571269	1.6334	0.662	28	1.228	0.021169347	4.29	196.0	104.9190423
0.855	728.39	2.97	97	118.0	72.79054389	9.8758	1.509	24	0.593	0.269675483	4.65	26.0	29.26351463
0.116	133.85	4.35	73	146.8	239.7920586	5.2737	0.728	28	1.362	3.291533244	0.16	152.0	84.93068619
0.505	30.43	2.97	73	64.0	280.8706678	5.8524	3.424	13	4.438	4.420602474	0.43	31.0	98.62355593
0.704	39.73	3.33	39	144.0	19.44846638	4.7569	4.160	13	2.907	1.307867465	0.74	116.0	11.48282213
0.647	504.87	2.86	10	119.6	47.92745506	0.2218	3.201	46	0.605	0.307541162	4.40	112.0	20.97581835
0.536	381.60	0.17	57	17.0	258.2821348	7.8328	1.514	26	4.262	3.160057935	3.35	13.0	91.09404494
