N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	X	Class
0.573	201.05	0.34	26	33.8	1.573367084	4.5390	3.965	17	3.127	1.554376892	28.5693	61.21	3746.67
0.961	99.09	4.94	70	52.6	4.439033652	9.8386	2.318	7	3.867	0.503658604	497.0888	94.94	9013.63
0.775	671.17	0.80	65	77.9	1.905042797	4.4673	3.675	12	2.169	1.20010667	132.4274	19.74	389.86
0.498	458.62	3.52	11	96.4	0.757599194	6.1017	3.911	23	0.431	0.884688627	434.2734	99.19	9838.64
0.855	333.50	3.16	69	160.3	2.892177628	5.1373	3.559	44	1.290	1.528810241	139.6966	93.58	8758.05
0.708	289.37	0.76	11	13.9	1.485283748	6.2111	1.345	25	2.597	2.370188606	228.8941	16.59	275.10
0.136	730.68	3.60	44	40.1	2.113881033	3.3676	4.785	50	3.513	0.12693894	260.6561	32.34	1045.97
0.390	532.27	4.72	99	192.3	4.247268064	3.6018	4.139	50	0.853	1.365838674	284.8624	83.16	6915.78
0.769	582.51	4.08	93	187.9	4.37161832	0.7446	1.770	29	4.914	3.938598133	415.9766	59.52	3542.05
0.921	184.16	4.00	88	13.9	4.150353332	3.9866	2.758	22	4.170	4.009143499	277.7559	94.00	8836.77
0.333	743.06	0.28	42	139.3	3.258743481	2.0334	3.326	39	4.695	2.383518665	114.4254	14.98	224.45
0.093	236.27	3.73	34	123.0	4.751106271	7.7469	3.074	48	2.370	3.019073721	162.4550	22.82	520.75
0.645	784.33	4.84	73	11.2	4.78476431	7.2528	1.264	28	4.747	2.387344331	387.7366	74.64	5570.96
0.592	93.46	3.34	95	89.4	3.732438521	9.1955	3.116	20	4.112	2.174789638	231.6267	26.61	708.17
0.732	194.90	2.38	41	176.3	2.680937872	9.2540	3.660	31	4.544	4.47423273	283.8755	25.68	659.71
0.958	635.66	0.15	23	46.2	0.903691584	0.5417	2.953	44	4.389	1.919734643	450.3289	79.87	6379.98
0.788	51.62	0.77	58	154.9	0.009235684	8.3278	1.843	22	0.856	0.432509208	245.2724	36.92	1363.03
0.172	664.36	2.14	52	103.5	3.710577227	1.6321	4.965	11	0.265	4.171168848	295.2528	76.60	5867.24
0.316	781.73	3.48	41	38.9	4.920007124	2.6066	1.618	40	2.729	3.337868337	437.0079	40.70	1656.69
0.809	211.42	0.03	51	195.6	1.158869881	1.1200	0.820	42	0.188	3.352330216	41.3149	94.93	9012.59
0.266	649.82	4.57	67	101.2	4.869451315	3.4848	3.273	24	2.284	4.565841386	202.8508	79.79	6365.90
0.846	433.83	1.59	46	93.6	2.166244509	5.0010	0.140	29	0.100	2.066257537	496.7709	30.90	954.77
0.372	455.86	4.95	57	32.6	1.418971782	3.6276	4.670	17	3.422	3.796022767	217.0660	42.15	1776.52
0.932	413.73	4.53	88	182.3	3.769437421	8.8243	1.706	26	3.724	3.649933441	147.2900	34.34	1179.10
0.575	642.09	2.11	16	11.5	2.81131035	8.4154	0.264	23	1.362	4.79279929	186.6969	9.06	82.09
0.462	308.40	1.72	79	58.8	0.33530646	9.5362	0.145	29	1.908	4.726790169	50.1847	2.68	7.16
0.473	142.91	0.47	24	40.6	4.297729032	1.7225	1.899	12	2.204	1.688016001	482.2460	2.47	6.11
0.505	363.36	4.70	50	50.2	0.301917773	4.1435	4.294	35	3.290	3.027018485	291.5724	51.59	2661.10
0.486	441.26	3.18	56	162.1	1.405514061	1.5617	0.572	28	2.424	4.581991997	426.4374	2.51	6.31
0.115	360.26	0.19	62	26.3	2.8803122	1.1257	2.739	6	0.215	3.185782683	160.0110	28.82	830.78
0.411	736.76	2.82	59	174.7	1.648715925	3.6797	4.205	31	2.140	3.956646855	94.2787	78.60	6177.75
0.956	448.19	2.96	14	196.7	4.911762304	2.2431	0.558	17	1.868	2.245936183	349.5788	71.54	5118.41
0.320	106.27	3.15	10	97.5	3.555535814	0.9349	0.972	28	4.343	2.978117577	59.8464	26.20	686.19
0.512	519.40	3.34	61	124.6	0.387809723	2.4091	2.488	9	2.252	4.33137558	89.3823	30.13	908.06
0.372	338.55	1.66	59	38.0	0.244320387	5.8890	3.228	35	3.004	1.57522621	341.7889	26.66	710.60
0.045	687.28	0.74	89	74.3	1.487036983	6.5947	1.251	5	0.367	3.604094641	10.7548	25.81	666.03
0.481	678.37	1.85	13	53.9	0.297338552	9.8149	3.247	10	0.299	2.509583364	198.5916	4.12	16.98
0.589	409.48	1.51	15	130.2	2.602125805	0.6917	4.664	36	2.817	1.801909354	181.4158	8.30	68.86
0.814	531.72	0.33	49	107.2	3.885521793	3.3319	3.538	21	2.815	3.32201079	250.6373	86.05	7404.83
0.808	179.65	3.14	89	147.1	0.578195746	3.7356	2.264	33	1.311	1.754966293	104.9981	18.18	330.46
0.056	163.81	3.75	35	59.9	0.6756056	5.7377	2.107	16	1.217	1.776346675	390.2309	19.86	394.22
0.168	4.29	2.16	16	75.3	4.176156761	8.6947	2.703	19	3.682	0.072961103	131.3114	76.88	5911.13
0.867	99.27	2.82	65	38.7	1.695580534	3.0257	3.219	46	4.823	3.024541636	256.4596	81.64	6665.59
0.992	299.07	4.72	58	117.1	4.074957935	5.3519	1.034	5	0.488	0.257978462	248.7057	19.66	386.33
0.110	124.07	3.01	14	14.3	4.102282933	2.9826	1.294	40	3.623	2.89002578	306.7404	85.13	7247.49
0.264	39.48	1.33	32	188.2	1.140474151	9.4113	3.335	47	3.487	2.981378005	50.6596	17.93	321.62
0.303	344.19	3.61	20	180.9	3.184119928	1.2260	0.449	18	2.874	4.901797052	178.6626	42.94	1843.94
0.125	440.99	4.61	82	189.5	2.419012382	8.9870	2.197	5	3.558	4.160739245	19.6344	61.23	3749.63
0.724	424.40	1.92	30	44.9	0.976973717	7.0189	2.645	9	4.050	4.850753836	302.6822	22.84	521.81
0.986	52.26	1.07	55	181.3	2.732878164	3.7261	4.794	40	0.270	1.267519606	201.6680	82.06	6734.39
0.455	674.11	0.99	98	78.4	1.637161613	3.3422	3.684	21	3.457	2.824177016	48.0635	1.78	3.18
0.013	31.07	4.26	47	17.6	1.938565914	0.7996	1.779	25	2.954	0.783683602	309.8807	95.61	9140.56
0.926	291.73	1.76	27	189.1	1.942011858	5.5836	2.173	10	1.870	4.671248667	298.7842	58.10	3375.14
0.287	647.23	0.58	83	69.3	0.402446719	4.0191	1.730	36	0.832	0.889898391	218.1192	52.98	2807.13
0.085	548.88	0.22	11	113.0	0.929543643	2.6428	3.623	44	4.313	3.56397188	47.0251	26.76	716.34
0.187	797.78	1.26	7	166.8	1.530420953	7.9913	0.126	15	2.464	0.489414273	319.1464	3.39	11.49
0.234	543.99	3.72	40	123.5	0.150147864	7.3184	4.216	25	2.371	3.749376311	282.3983	14.30	204.62
0.759	695.50	1.49	27	117.2	1.160317579	6.9951	3.031	45	0.481	0.068670542	250.9755	76.96	5922.19
0.979	662.10	0.25	99	92.7	2.212718055	0.6586	4.118	38	2.513	4.47456948	49.3827	46.26	2140.29
0.907	781.54	1.73	28	166.0	2.19259475	1.1613	2.566	47	1.585	3.524672529	498.0877	42.16	1777.55
0.449	673.55	1.48	26	140.9	1.25062288	4.9235	4.882	35	1.679	3.454983644	155.9270	23.58	555.83
0.636	655.91	1.35	18	144.6	0.161793012	5.9298	2.678	9	3.590	0.525001344	382.1918	29.12	847.96
0.525	37.67	4.33	31	116.1	3.592430584	9.5077	2.907	34	3.489	1.581123764	132.8931	49.01	2401.51
0.521	635.43	4.99	54	87.5	3.050721485	9.9568	4.048	6	0.473	2.192329113	393.5318	41.99	1763.25
0.708	561.65	1.63	43	188.4	2.129500979	5.0147	2.602	49	0.675	3.790083404	334.2581	4.14	17.15
0.948	163.55	2.89	85	76.3	2.272676166	3.1542	1.548	9	4.573	3.801277706	473.2503	99.04	9808.60
0.484	761.06	3.38	87	182.7	3.511302904	4.2138	4.088	17	3.253	0.989139008	16.2573	6.94	48.14
0.225	79.59	1.30	76	118.3	1.105468259	6.2090	3.336	42	4.429	4.930982416	349.2127	63.08	3979.06
0.276	152.57	4.71	21	156.8	3.520669843	4.0698	2.687	39	2.142	1.029049726	292.3780	24.65	607.49
0.124	503.06	2.98	85	57.7	2.553484252	7.3109	3.216	15	4.676	4.337078893	197.5720	19.93	397.36
0.177	397.88	1.41	1	37.3	4.235217711	7.5497	0.651	29	2.548	3.214073478	344.7242	53.90	2904.79
0.394	163.19	2.13	57	71.7	2.83931193	4.7132	1.917	16	4.983	0.726050306	97.0786	40.10	1608.30
0.441	458.78	0.94	36	154.0	3.336120746	6.8158	4.515	16	3.532	2.860987854	151.9078	66.74	4454.66
0.480	526.86	1.37	28	103.9	2.199434901	1.9459	0.815	48	2.941	0.648582984	316.8515	86.41	7466.18
0.992	590.20	2.28	71	92.7	1.717655601	1.5522	4.132	16	1.252	2.075697331	191.7324	82.19	6754.60
0.993	272.56	4.02	96	173.3	3.437520462	0.2959	1.560	8	1.506	3.519781271	417.0812	38.26	1463.63
0.995	230.04	1.17	7	68.7	3.710893033	7.1086	0.933	25	2.750	3.107582098	280.0655	88.71	7869.00
0.118	732.31	2.12	26	144.3	4.596706512	6.4021	4.482	40	3.392	2.150066979	149.5605	74.82	5598.34
0.376	792.77	2.51	60	163.8	0.273925821	5.7888	0.422	30	3.579	4.228181899	0.3617	1.25	1.56
0.556	91.32	2.50	1	155.9	1.267611263	5.4476	2.480	17	2.049	0.072357861	0.5728	54.78	3001.29
0.222	315.52	4.59	24	143.4	3.240018759	9.0662	2.898	16	3.684	1.418523211	368.6443	32.09	1029.69
0.953	399.33	4.95	97	181.1	3.907974338	0.3754	3.548	12	2.714	4.162617866	119.2195	32.57	1061.06
0.683	521.06	4.40	94	95.9	3.764420456	3.6981	1.190	49	0.330	2.493614664	40.4362	37.30	1391.27
0.004	35.44	4.23	80	86.7	4.611365299	6.5735	1.090	10	0.958	1.432771067	70.2327	42.38	1796.16
0.817	465.48	1.14	20	24.0	2.141607281	8.8519	2.699	50	1.459	1.150295075	362.1104	45.23	2046.18
0.703	39.34	2.47	86	77.6	4.887914129	6.3351	1.787	27	3.109	2.698557377	128.2147	75.31	5670.98
0.856	710.00	2.39	12	105.9	1.597596963	8.5803	4.188	18	4.567	2.176896416	24.9641	44.84	2011.05
0.205	367.74	2.39	6	24.2	2.313113196	0.8413	0.341	7	1.595	2.339632774	437.9306	97.97	9598.53
0.652	282.10	3.37	55	14.8	1.544557815	6.0641	0.891	12	1.418	1.384222401	331.8701	42.34	1792.32
0.339	74.07	0.66	43	93.7	0.165659423	5.1676	2.949	18	3.532	2.844409807	308.8692	32.33	1045.49
0.319	12.73	0.10	24	69.9	2.298194841	8.3988	1.429	35	3.318	0.523089875	32.1207	76.49	5850.93
0.653	59.88	4.58	49	44.0	1.527975409	2.5025	3.486	48	0.425	0.450761667	371.1596	58.55	3428.55
0.746	409.19	4.93	25	154.7	3.255812828	7.1316	0.669	21	4.006	1.588731384	203.7725	27.17	738.00
0.913	380.28	4.65	75	123.1	1.158100111	9.6404	4.480	28	1.917	2.631122781	26.1225	29.95	896.88
0.753	37.13	4.30	21	150.0	2.870266353	6.8992	2.117	5	4.371	0.526701533	354.4242	44.29	1961.86
0.516	105.15	4.24	33	195.2	4.64236342	1.7232	3.417	20	4.229	3.582516187	241.0277	26.80	718.17
0.780	554.41	3.17	35	83.6	3.004551557	2.1057	1.318	10	3.449	0.222400076	292.2203	72.15	5205.91
0.563	466.66	4.17	99	145.4	4.485963512	3.6922	4.902	33	2.620	2.80935474	248.7739	98.68	9738.21
0.137	159.62	4.70	87	30.9	3.296400666	6.9431	4.143	6	4.791	0.625116854	335.9897	7.60	57.71
0.919	537.54	3.37	60	167.5	3.534271301	8.4127	2.827	39	4.150	2.505492962	411.7454	47.52	2258.38
0.662	709.30	0.87	70	117.2	4.572094582	7.7700	3.382	12	4.812	2.632505242	375.5188	85.15	7250.14
0.161	245.77	0.50	7	103.1	1.42461337	2.7858	0.353	43	3.809	0.135911746	227.9698	66.05	4362.20
0.506	670.63	2.89	20	172.2	4.875411336	1.9788	3.951	44	2.515	0.080582437	16.2324	85.44	7299.75
0.548	678.91	3.39	76	141.6	2.665939853	7.9118	1.169	30	3.052	4.712140835	477.5776	11.27	126.96
0.166	56.93	1.25	35	61.0	1.025782001	8.6971	3.420	31	2.042	4.483598111	164.1985	19.33	373.73
0.330	736.51	1.26	20	42.6	1.415792776	9.0482	4.091	13	3.613	1.795120067	102.3124	21.91	479.98
0.755	690.16	2.16	79	141.8	0.21116108	5.0414	1.007	19	3.485	3.821548899	377.5122	58.55	3427.72
0.874	457.19	0.88	63	42.6	1.494129453	9.5841	0.631	13	3.374	3.920075669	364.6378	4.12	16.99
0.496	661.93	1.15	32	138.6	1.441137075	4.0567	2.452	11	1.625	0.65985214	148.5020	10.37	107.46
0.604	462.43	2.90	7	89.8	1.459251621	1.3449	4.788	40	3.808	2.566190081	300.9890	63.82	4072.94
0.159	126.07	1.62	19	151.7	4.154172163	9.5889	2.327	29	3.220	2.063212862	50.2279	72.07	5194.39
0.812	788.87	0.30	22	43.7	3.387141362	1.3486	4.349	42	2.631	4.270235108	178.1717	70.94	5032.08
0.226	164.93	3.62	6	152.4	0.203824437	3.0240	3.370	39	3.193	2.250481638	207.6716	93.16	8678.31
0.607	296.63	4.43	84	133.2	1.940299192	6.0396	3.630	26	4.790	0.322395629	300.2511	51.84	2687.84
0.060	280.93	3.83	53	99.5	4.561429181	6.9112	3.041	11	3.187	1.771513218	407.1502	67.11	4503.16
0.085	645.15	2.68	86	184.9	2.870143775	9.0714	1.937	39	4.393	3.379183258	361.7227	96.71	9352.04
0.879	117.72	1.77	62	135.2	3.384303303	7.6994	2.102	15	4.484	2.970999325	247.4927	20.92	437.85
0.275	628.46	2.00	38	61.9	0.428407263	5.6160	1.308	26	4.313	0.31537393	482.5538	10.04	100.72
0.560	295.57	1.83	1	157.1	3.048669163	3.1407	2.036	19	2.103	3.221071069	359.3006	85.11	7243.27
0.190	312.32	0.20	40	189.2	2.104337765	9.7621	0.890	16	1.335	1.883770748	385.4526	90.30	8153.81
0.620	386.90	3.99	84	20.9	3.215622919	6.7395	3.806	34	1.376	1.006295027	279.1919	0.35	0.13
0.049	684.62	4.33	71	139.0	0.801925754	8.2890	4.592	46	1.853	4.824722315	165.4875	35.19	1238.32
0.902	633.79	1.99	31	159.8	4.982374152	6.9678	2.360	18	4.735	4.005452333	404.2946	65.43	4280.76
0.754	560.04	4.77	39	111.5	4.877761194	4.5886	3.846	21	0.872	2.831467642	455.6104	70.60	4984.66
0.977	755.77	3.03	32	112.3	1.098672074	8.6851	4.689	30	4.413	2.653207348	173.5078	29.97	898.24
0.224	316.15	4.48	35	105.3	1.422599584	0.2517	4.862	29	3.357	1.656206065	428.5619	51.59	2661.03
0.052	568.42	0.80	56	21.6	1.465027487	3.9758	2.464	42	0.772	4.936411363	29.5552	39.75	1580.16
0.730	562.53	0.16	37	95.0	0.252515709	5.3157	1.406	20	2.610	1.428720712	494.1481	44.52	1982.14
0.152	757.42	2.17	77	126.7	0.362887745	2.9863	0.136	48	4.909	0.721277753	487.4315	51.60	2662.48
0.989	417.61	3.92	84	147.4	1.221260547	5.3490	1.812	13	3.577	4.396764356	281.8835	12.41	154.05
0.717	117.33	3.05	11	17.6	3.454526743	5.2549	2.759	46	4.115	2.562827964	210.6108	86.73	7521.49
0.488	286.52	2.23	82	137.0	0.076451242	2.9598	1.704	13	0.058	0.455585395	112.1747	32.50	1056.57
0.339	215.71	4.70	44	103.8	2.92596394	8.3166	4.788	16	3.421	2.087578298	309.7781	20.30	412.06
0.869	71.28	0.12	15	106.4	3.018133427	1.0452	2.079	35	4.889	2.016254547	53.6601	12.75	162.59
0.326	437.99	3.45	100	43.0	2.12484341	2.8425	2.386	36	4.533	0.548313848	267.2128	14.42	207.89
0.713	766.55	4.15	27	90.6	2.156248278	7.0630	2.385	9	0.812	1.97991625	465.0999	52.33	2738.49
0.417	123.95	1.89	53	174.1	4.804470514	1.7253	3.017	12	4.214	1.931371732	134.5286	55.17	3043.92
0.934	399.41	0.56	11	39.3	3.624770072	2.8287	1.493	29	2.929	3.76578461	453.2699	35.40	1253.13
0.284	445.39	2.99	40	96.1	3.526643939	2.6133	1.376	10	4.990	0.062563284	496.6277	96.42	9297.27
0.097	638.71	2.58	95	192.4	0.003064746	3.0916	1.396	30	2.433	4.235843829	368.6168	5.05	25.54
0.823	164.46	4.09	88	165.6	1.576386917	3.3184	4.558	16	4.797	1.09504154	39.5486	5.50	30.30
0.238	180.46	3.01	86	48.7	4.150669928	0.7890	1.938	22	3.633	0.00444992	144.3643	17.03	290.08
0.187	4.70	4.02	50	67.7	4.688676325	8.7366	3.614	22	2.737	1.078614758	77.1787	70.08	4910.98
0.400	139.14	1.02	32	162.7	3.639533195	6.1768	4.313	13	4.844	3.141176779	198.2499	16.59	275.32
0.335	335.78	0.28	6	158.2	3.213745976	5.0461	1.823	8	1.924	3.386893416	267.7222	6.15	37.79
0.532	125.08	3.89	80	25.6	1.041979072	9.0518	2.183	35	2.379	3.76382307	448.2345	0.26	0.07
0.412	536.05	1.09	34	123.1	2.637768302	2.2383	3.590	28	3.541	1.924094539	411.2216	58.87	3466.19
0.964	135.54	3.85	30	187.7	2.326160005	4.8555	0.162	47	4.623	4.300989521	389.6886	92.17	8495.69
0.668	766.67	3.04	82	41.5	1.04805775	8.1073	4.483	13	1.085	3.258373244	149.6944	35.57	1265.20
0.206	412.01	4.65	65	98.4	3.461872188	6.7348	2.050	47	4.777	3.169036189	461.1949	48.04	2308.18
0.910	638.75	4.14	44	41.7	1.263005217	5.8795	4.699	30	3.102	1.045532203	270.6882	92.77	8605.54
0.238	297.57	1.75	32	193.2	0.356407278	8.2760	0.726	49	3.400	3.052521467	238.8198	95.48	9116.52
0.581	575.21	3.22	75	188.5	0.674109916	6.5069	1.684	26	4.631	4.9414307	309.7587	49.92	2492.17
0.971	526.42	3.13	4	0.1	2.911102117	3.3754	4.117	50	1.048	4.400210681	499.8393	80.39	6462.37
0.492	257.08	3.42	88	194.9	0.060294308	4.1672	3.319	48	0.746	0.278069988	428.5938	53.14	2823.81
0.905	658.83	4.42	25	167.7	3.494847339	2.7185	4.186	12	2.356	4.109709311	306.3193	24.61	605.74
0.944	267.13	1.17	12	124.1	0.356233482	6.9411	0.936	39	2.830	1.954584385	325.7535	33.84	1145.21
0.670	550.21	1.73	84	77.3	3.950492516	4.7842	1.166	50	2.922	2.719170766	12.8438	13.49	181.91
0.207	414.22	1.01	69	66.5	3.931114379	0.1618	2.625	42	4.448	4.595084996	476.0459	0.58	0.34
0.309	514.20	0.76	84	3.1	2.292589129	3.5168	3.562	15	4.710	2.801595099	307.4027	83.10	6906.30
0.859	67.31	1.22	11	106.5	4.666636499	1.0944	1.249	47	3.491	0.941122244	468.8613	20.09	403.66
0.253	603.08	4.49	67	79.9	0.095135708	9.5110	2.823	34	3.212	0.567605724	353.2957	77.12	5946.77
0.025	172.40	4.02	76	137.5	3.02155554	0.2475	3.308	33	3.807	4.236431505	96.9154	70.52	4973.55
0.403	74.64	1.80	92	55.4	1.308616679	8.1105	1.263	48	2.996	0.036367518	409.9056	99.75	9950.77
0.044	253.29	4.68	20	86.2	3.159485189	1.0129	4.812	17	2.735	0.442420985	270.8713	26.23	688.09
0.102	511.70	1.09	93	108.3	4.150966825	7.9702	1.220	19	1.641	3.459486437	477.5866	30.52	931.45
0.959	546.59	2.50	61	18.4	1.354088068	4.4058	2.286	10	2.763	0.442531745	461.9591	78.88	6222.41
0.292	337.39	0.68	38	187.8	0.020227593	9.3623	1.356	31	2.588	1.760733729	18.5710	84.88	7204.55
0.289	43.71	2.63	4	158.0	3.49270953	1.8553	3.970	17	0.378	1.666982807	225.5609	51.83	2686.15
0.348	146.08	3.50	86	104.5	4.670213372	0.2777	2.753	15	4.187	1.8416371	248.7472	68.22	4653.51
0.300	279.79	0.23	90	114.1	2.240457772	2.8676	0.505	25	0.501	1.680081958	52.5917	61.97	3840.16
0.464	489.92	4.13	65	182.9	0.172131082	4.2921	0.129	16	4.290	2.019165525	418.8578	44.95	2020.88
0.679	541.17	3.83	26	54.3	1.356571037	2.2482	3.462	24	4.706	2.148318977	409.0622	32.66	1066.74
0.269	126.59	0.07	42	19.3	1.138022592	7.3594	4.508	14	0.022	0.9131479	134.3762	78.91	6227.36
0.661	615.32	3.21	3	182.4	4.206515534	6.7828	0.663	20	2.694	0.589973836	159.0761	33.26	1106.48
0.057	487.79	3.49	79	39.4	3.425860204	2.3576	0.250	30	2.337	0.988121311	268.5635	64.82	4201.90
0.809	226.81	1.90	72	91.9	0.857445898	0.1465	3.209	32	4.915	1.09526332	290.9804	86.68	7513.62
0.190	489.54	1.18	80	84.1	1.618747311	2.4475	1.054	44	0.644	2.12861392	228.0111	20.89	436.19
0.004	536.17	1.18	70	34.8	1.448450315	3.8241	4.263	42	1.039	0.15252531	214.6309	30.62	937.61
0.740	241.97	4.11	28	99.4	2.055109222	8.1062	0.154	23	1.732	0.756467917	391.8144	63.30	4006.54
0.404	66.28	4.05	45	6.1	2.45471955	1.5563	3.518	5	4.188	1.568677475	79.4058	15.26	232.95
0.976	177.53	0.31	22	142.6	2.183997924	0.8437	2.141	23	3.923	1.002769739	1.8865	51.53	2655.46
0.265	383.37	4.21	40	83.9	0.961005075	8.1393	1.395	17	2.869	4.925779188	273.3002	98.52	9706.28
0.962	639.90	0.04	21	61.2	0.23357972	4.0332	1.910	41	4.413	0.439692038	259.4190	24.57	603.52
0.082	555.42	3.95	32	143.4	0.003666632	2.8874	4.837	37	1.280	1.937250326	426.2599	99.09	9819.51
0.153	29.08	1.23	59	123.6	3.838851658	7.2727	0.778	48	0.175	1.52844527	422.0223	56.25	3163.58
0.930	649.37	4.63	42	160.2	2.692585785	5.1990	1.766	12	4.670	0.789290812	235.2925	90.18	8131.89
0.043	502.38	0.88	62	22.0	2.774987477	5.8081	3.167	28	3.739	0.807412972	268.5743	1.91	3.66
0.977	260.40	2.78	10	77.6	0.448940374	7.1648	0.100	40	1.779	2.895948763	373.2472	58.53	3425.48
0.250	228.03	1.16	25	153.0	2.316790787	0.3161	4.542	26	4.037	0.840246014	115.9722	79.85	6375.57
0.914	774.76	0.90	20	136.2	1.667575886	6.3923	3.773	44	1.042	3.037143408	364.5530	7.48	55.94
0.157	521.99	1.77	2	78.7	3.637148191	3.0565	0.265	28	4.560	1.617431386	73.3442	56.43	3184.57
0.077	57.83	0.59	41	167.6	0.813109471	1.3486	3.077	6	4.578	1.984480067	426.4602	29.95	896.74
0.791	605.49	3.85	2	64.8	4.930008348	9.5704	3.576	27	0.417	3.037207722	335.2926	38.14	1454.80
0.718	258.46	2.92	23	118.5	3.131261967	5.2528	4.405	49	3.675	3.392350389	186.2520	94.76	8980.24
0.256	608.83	3.08	66	76.4	4.440743149	7.9657	0.213	18	2.388	2.520019169	44.9084	45.88	2105.14
0.551	218.59	4.81	75	115.3	0.259837734	6.9349	2.561	26	2.306	4.788021403	231.2758	74.26	5514.78
0.464	169.20	0.71	40	169.1	3.697160593	3.3076	0.885	46	0.381	2.991163449	92.9385	72.93	5318.56
0.001	725.20	3.25	97	122.7	2.27374229	3.2698	2.380	49	2.276	4.329043071	131.4664	88.90	7902.98
0.170	687.53	4.18	63	59.6	4.236138798	0.2246	2.908	21	4.461	3.477878977	376.6221	67.39	4540.90
0.657	386.85	3.26	70	66.3	4.459648031	2.0750	4.527	46	2.847	0.753303073	123.9745	76.73	5887.82
0.248	384.08	2.20	53	178.5	4.840039293	2.0607	3.355	44	0.308	2.758668847	11.9707	78.03	6088.31
0.076	319.59	1.37	97	78.0	3.181682834	1.1239	1.568	40	4.300	0.627405031	52.6074	22.35	499.53
0.579	319.49	1.26	16	6.6	0.320426117	7.4675	4.068	9	1.070	1.70293781	453.9693	63.33	4011.16
0.849	257.50	2.34	93	49.2	0.856548472	4.4412	0.154	34	4.443	1.443784178	431.6525	71.07	5050.49
0.851	530.10	0.61	47	199.7	3.590260707	5.2730	4.420	44	4.075	0.619128895	247.4338	83.49	6969.96
0.483	195.96	3.30	11	77.9	1.444698258	8.4180	2.205	34	0.856	3.885609799	164.2285	28.72	825.12
0.741	181.31	4.29	15	156.7	0.772128527	2.7826	2.466	45	3.464	2.003207264	31.4113	16.74	280.07
0.443	124.94	1.01	94	114.5	2.856708458	3.9848	1.700	25	0.361	3.8545661	148.3188	8.00	64.06
0.958	34.08	3.63	0	107.6	2.857033865	7.7445	0.161	9	4.010	2.182994193	289.9241	78.72	6196.71
0.226	49.16	2.91	15	150.6	4.123607873	2.3204	4.888	23	2.403	1.615212626	432.9201	54.73	2995.29
0.091	214.74	4.45	34	104.3	0.921070507	8.3230	0.634	5	0.895	1.560592614	264.0303	83.87	7034.61
0.324	704.41	0.48	86	155.8	2.062811387	1.8792	0.722	40	2.052	2.276955987	82.2632	67.26	4523.63
0.976	46.63	3.27	75	69.3	3.781913874	1.6896	1.853	33	1.485	3.101895928	353.6183	28.75	826.71
0.248	272.34	4.29	23	165.2	1.846869435	1.3023	1.044	47	4.027	4.155118133	422.9054	54.90	3013.65
0.976	595.11	4.69	27	4.8	2.697200675	0.8243	2.476	46	3.483	4.553981797	374.3300	12.19	148.62
0.282	557.79	1.75	6	147.8	4.442924955	4.3178	3.364	34	3.238	4.821347474	387.3297	20.35	414.24
0.167	44.38	2.80	21	197.0	1.594179235	7.2333	4.906	39	3.454	1.961996773	154.3960	2.39	5.72
0.538	763.98	2.03	84	153.3	4.284194034	5.1197	0.295	14	2.748	1.78007654	359.7175	0.88	0.77
0.011	6.84	1.93	50	185.8	0.844271339	0.5898	3.630	15	2.877	4.213193657	401.1567	83.33	6944.48
0.102	243.96	1.69	94	75.0	2.092490214	2.5748	0.588	18	0.607	0.193650016	23.6877	55.40	3069.17
0.014	628.99	1.10	36	135.7	2.613314011	1.3283	0.695	8	2.447	4.712524399	392.9060	10.28	105.63
0.223	344.81	2.81	53	111.4	1.400675883	4.8038	2.081	31	2.696	4.47372377	473.3882	6.06	36.67
0.318	274.37	0.75	90	138.3	3.390738694	9.4284	1.719	47	0.157	1.942026364	351.0251	34.31	1177.49
0.684	284.72	1.01	58	79.0	0.563256586	0.6363	4.454	42	0.156	2.38581216	7.5188	90.87	8256.92
0.891	754.19	2.53	7	136.8	4.585909077	8.5626	2.095	23	0.815	4.424661714	67.1242	30.38	922.91
0.876	181.88	2.66	47	145.6	2.366671672	0.9918	3.816	29	0.422	4.674479042	474.6420	5.09	25.95
0.713	687.95	0.91	2	133.4	1.90791742	4.1178	2.794	24	1.758	0.806801215	226.3055	93.79	8796.32
0.472	57.10	3.16	33	66.0	4.112898491	3.3209	0.288	27	4.504	0.052488392	496.1172	42.95	1844.53
0.099	611.46	2.04	96	184.8	3.96559767	1.4823	2.304	25	0.481	4.271491547	37.3155	86.83	7539.49
0.815	492.43	0.34	88	108.9	4.045128027	3.5665	0.745	45	4.298	2.618652696	7.8178	16.07	258.25
0.918	449.35	3.39	6	45.5	0.299873288	7.0516	3.172	13	0.396	1.356936675	217.3371	84.45	7132.26
0.411	495.00	3.80	47	177.1	1.295071779	2.8370	1.746	45	3.826	4.041877999	379.3933	72.59	5269.94
0.608	588.79	3.71	94	174.4	4.544572668	7.4572	2.023	32	0.851	3.37597101	9.5439	15.96	254.71
0.477	755.60	3.75	4	61.1	0.326951946	1.6409	0.838	10	0.209	3.906867565	465.2954	21.63	467.77
0.481	104.90	2.48	59	164.5	0.615028056	6.3416	3.506	20	3.866	4.359084012	182.8900	91.34	8343.46
0.577	703.78	4.82	67	58.8	0.761755277	6.9262	3.745	16	3.331	3.22347799	278.7185	3.36	11.29
0.286	521.87	1.06	4	52.9	3.904240596	3.5138	2.363	19	4.349	1.50487482	228.2841	44.15	1949.12
