N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	X1	X2	Class
0.576	95.94	4.33	13	79.1	4.232872173	6.5665	4.734	13	4.711	4.018159072	3.66	131.0	479.40
0.531	665.72	1.31	67	108.6	3.725650958	9.9982	3.309	21	4.897	0.917672318	2.21	123.0	272.22
0.392	34.05	3.93	38	62.8	1.16333266	2.6754	1.868	20	1.973	1.351705752	1.92	51.0	97.73
0.212	296.07	0.20	39	66.5	0.174722623	7.2713	0.997	30	1.750	0.840828331	3.15	125.0	393.13
0.712	154.91	3.99	13	150.7	3.894559619	8.1688	2.034	19	2.497	3.358106793	0.24	102.0	24.05
0.260	701.26	0.73	8	178.9	2.796687308	6.3588	0.831	33	3.908	2.020534636	4.78	140.0	668.83
0.073	146.64	3.51	96	114.5	2.025303852	0.8281	2.332	29	3.309	4.417125673	3.73	67.0	249.76
0.844	390.86	0.39	27	111.3	3.595692488	5.8937	3.724	21	2.929	2.167949943	4.29	16.0	68.71
0.879	683.13	2.47	74	172.0	4.280408404	2.9923	3.622	49	2.509	2.089982884	2.38	161.0	382.99
0.887	167.66	2.37	79	108.4	3.231636954	4.6670	1.508	9	3.444	0.195331403	1.87	17.0	31.72
0.696	102.02	4.78	52	169.4	4.132320427	0.1899	1.230	11	1.474	1.810872024	0.78	165.0	128.15
0.537	550.71	2.84	59	30.6	3.270857176	1.3304	3.880	40	3.400	2.312806082	2.34	173.0	405.49
0.212	354.47	2.04	86	159.2	2.43225563	5.5513	3.262	42	3.289	0.467569699	2.72	5.0	13.62
0.031	374.55	4.59	18	101.3	0.794129208	2.0262	2.350	46	2.147	3.911037683	3.08	103.0	317.40
0.150	13.11	1.47	60	72.8	2.263342697	5.0595	2.910	31	2.348	1.739263783	1.81	151.0	273.97
0.390	620.29	3.95	49	195.5	3.513228593	2.6593	4.826	43	2.801	3.649269929	2.79	131.0	364.97
0.778	129.96	4.11	64	80.6	3.120555627	9.9364	2.622	36	2.498	1.079979525	3.65	64.0	233.85
0.678	510.72	2.86	10	137.4	1.985357063	9.5964	2.987	38	3.977	1.589920762	4.21	62.0	261.26
0.529	437.84	0.20	60	57.2	2.803006262	0.7158	4.987	40	2.168	3.159817058	0.61	44.0	26.86
0.591	737.52	1.62	62	27.4	2.315235883	9.9466	2.580	39	1.452	4.346003366	1.15	144.0	165.74
0.322	302.46	3.75	35	49.9	2.774168294	3.6197	4.154	31	2.489	3.847892201	2.64	179.0	472.56
0.435	334.41	2.75	96	186.7	2.168815636	5.5231	3.911	35	2.510	3.496113106	1.99	38.0	75.46
0.073	595.09	3.83	53	159.9	3.811406652	2.2736	0.271	33	0.694	3.957064961	4.09	37.0	151.15
0.050	123.14	3.06	53	170.1	0.154937047	0.8747	4.085	34	1.958	3.823179884	1.43	28.0	40.11
0.713	493.24	2.27	20	44.4	2.486404913	3.7107	0.876	48	4.621	3.548674481	2.89	70.0	202.16
0.075	207.70	0.04	10	103.5	2.032658732	9.0888	0.536	29	4.867	2.110170688	4.65	196.0	911.87
0.498	95.23	2.26	77	108.1	0.637003932	3.7262	0.308	45	2.668	4.86474979	3.49	13.0	45.34
0.313	74.01	2.46	38	20.1	2.686785806	3.3584	1.059	25	4.535	3.975124025	0.26	189.0	49.07
0.149	436.18	3.44	67	129.1	3.211774612	9.0814	1.719	32	2.216	3.830183438	0.55	130.0	72.12
0.313	608.99	1.38	68	25.6	3.814786051	8.3306	3.805	10	1.505	0.50704817	2.18	132.0	288.20
0.068	25.08	3.17	79	111.6	0.087076701	0.1431	0.724	16	0.438	3.729878487	3.10	129.0	400.33
0.849	74.65	0.44	55	99.8	0.471474219	4.5539	3.310	5	0.819	3.813592384	1.08	73.0	78.66
0.618	406.23	1.53	70	59.6	0.931047656	0.8763	3.977	42	4.585	4.430109205	2.21	185.0	408.20
0.385	111.15	1.63	25	173.5	4.881423554	2.8053	4.364	22	2.919	0.855375899	1.75	179.0	312.41
0.697	633.86	4.19	94	73.7	2.044529564	1.0491	2.626	29	0.494	2.563577315	3.76	176.0	662.37
0.639	661.78	0.17	29	132.3	2.582484437	4.8638	0.809	21	3.345	3.645821817	3.34	55.0	183.84
0.025	175.25	1.93	49	86.2	3.170106558	8.3054	1.513	11	0.199	0.998360968	2.65	199.0	528.00
0.784	586.75	4.68	28	176.4	0.665230658	5.9080	0.272	35	1.359	3.237213035	1.17	27.0	31.54
0.502	527.12	4.67	6	12.4	4.633750828	3.5260	2.036	21	2.318	4.959143987	2.53	186.0	470.36
0.427	389.83	3.33	76	24.5	4.338253954	4.2274	4.886	29	0.479	1.108384064	4.92	193.0	949.40
0.801	399.83	0.47	54	95.2	3.047616048	4.8088	3.910	49	3.698	0.088828193	3.76	65.0	244.71
0.311	490.13	0.20	73	68.4	3.867073474	5.3869	4.047	24	3.151	3.391373751	4.43	41.0	181.72
0.882	49.46	2.92	91	68.9	0.180839267	3.3376	2.356	49	4.129	2.394699623	4.93	180.0	888.27
0.256	156.19	0.72	83	146.7	3.587874502	2.9171	0.230	25	1.775	1.853871076	0.92	173.0	159.40
0.634	678.93	2.24	73	81.4	4.943946038	0.9598	1.745	19	3.174	3.430411528	4.94	139.0	686.06
0.696	578.97	0.39	70	65.5	4.031242312	3.5236	0.851	41	0.802	4.478069085	2.16	159.0	343.48
0.211	74.85	1.53	50	189.8	2.097625555	3.1886	1.690	29	2.662	3.807748856	0.85	118.0	99.95
0.625	717.36	4.48	49	121.4	0.422668941	7.1350	1.602	34	2.513	4.234686851	2.34	188.0	440.38
0.332	394.34	4.17	74	151.3	1.257497006	2.2837	0.482	49	2.276	4.662154206	0.77	80.0	61.83
0.042	737.15	1.52	11	95.7	3.91613392	8.2969	4.155	43	2.393	4.50150072	1.82	154.0	280.26
0.179	727.43	4.85	26	117.3	4.747368333	3.6576	2.116	48	2.455	4.382760142	4.10	16.0	65.62
0.213	243.69	2.79	46	95.3	4.904802925	5.2299	0.415	21	1.954	1.047562076	1.29	0.0	0.00
0.686	696.28	0.17	54	182.1	3.270301451	0.1452	1.477	36	3.068	4.478780762	3.91	124.0	484.27
0.318	151.61	4.43	92	126.1	0.442148819	8.3593	1.280	32	0.104	4.138759796	1.97	94.0	185.03
0.395	247.40	0.25	30	28.1	0.142755988	1.4180	2.779	15	2.430	1.667939823	0.58	154.0	89.22
0.528	63.45	3.19	75	73.2	4.037066486	5.1752	2.658	22	0.597	4.208355146	2.49	62.0	154.57
0.028	110.55	3.54	28	70.8	4.150750562	8.8207	0.161	6	2.249	2.731639018	4.19	1.0	4.19
0.157	190.28	1.78	79	129.8	0.984734187	7.6943	2.707	25	3.255	0.975101015	4.64	175.0	811.25
0.977	9.56	2.00	7	15.6	3.6953245	8.0595	0.452	50	0.711	0.050965087	4.75	52.0	247.05
0.576	190.13	0.30	86	94.9	4.347350949	2.3268	2.921	11	3.700	1.415112314	3.87	145.0	561.70
0.801	680.78	2.34	61	134.4	1.035082965	6.3300	3.310	47	0.168	1.926407508	0.87	120.0	104.84
0.087	143.98	2.50	20	179.0	0.873370123	9.7353	1.720	39	3.496	0.409847034	0.66	184.0	122.29
0.161	652.05	2.89	46	14.9	4.89156179	9.2692	0.511	39	2.728	0.143635029	2.15	12.0	25.79
0.618	534.35	4.29	51	79.2	2.088039273	0.6869	3.624	32	3.399	4.158419193	2.68	77.0	206.70
0.921	556.29	1.85	32	140.7	0.078417781	9.1876	1.071	34	1.844	4.397834426	3.59	41.0	147.28
0.747	417.46	0.38	96	73.8	4.384764747	7.5592	2.264	17	2.918	1.720735008	4.32	107.0	462.09
0.302	289.76	3.61	8	85.3	0.056861725	3.6921	4.130	41	3.762	2.067581479	3.22	87.0	279.92
0.207	10.37	3.58	7	184.7	2.924728821	5.8302	0.571	25	2.264	0.871505039	2.04	43.0	87.53
0.161	297.73	1.34	89	87.5	0.727293768	0.1435	2.069	8	1.658	3.47380495	2.75	101.0	277.47
0.928	580.03	1.92	76	192.2	0.056423913	4.5257	0.659	29	3.454	0.088003964	3.87	102.0	394.45
0.586	696.72	3.19	63	150.2	3.255023035	8.0188	4.000	40	1.982	3.233782732	2.92	24.0	69.98
0.001	515.66	3.72	47	163.8	3.13609553	1.4303	1.786	32	4.414	4.983159647	3.10	105.0	325.92
0.154	727.82	4.69	18	103.6	2.334848764	7.7878	2.023	37	0.616	4.857626433	2.89	139.0	401.04
0.572	534.09	4.57	25	96.0	0.85234286	2.7948	2.641	13	4.844	4.537352077	1.50	108.0	162.06
0.703	413.15	3.95	7	179.8	0.43822818	1.1709	2.486	34	1.241	1.952362395	3.51	86.0	301.87
0.895	292.87	1.71	78	125.5	2.60439998	5.7568	3.073	48	3.160	0.615083952	1.41	141.0	198.48
0.205	440.22	3.11	53	25.2	3.676930478	8.1360	2.306	32	3.747	2.47913743	1.53	35.0	53.70
0.377	569.20	2.37	23	55.5	2.484142781	8.7321	2.699	48	3.006	4.422139286	1.97	103.0	202.44
0.254	539.94	0.51	34	102.5	1.728886691	7.9915	4.968	18	0.003	4.483289783	4.63	120.0	555.39
0.801	295.04	2.87	100	170.5	1.581532502	0.9624	2.460	41	3.997	2.373825778	0.39	63.0	24.57
0.768	24.66	2.30	61	174.1	0.807427395	9.5743	1.361	31	2.171	3.943306901	2.06	102.0	210.13
0.238	270.22	0.93	100	83.3	0.48530294	5.8177	1.040	42	4.112	2.132517013	4.80	109.0	522.81
0.470	351.28	3.92	100	176.5	3.929914732	6.4482	4.781	30	0.398	4.943465871	3.85	108.0	416.32
0.263	335.97	0.97	88	194.7	1.30039055	5.2453	3.677	13	0.499	4.509617628	4.60	69.0	317.53
0.937	184.93	4.38	53	102.6	1.438784137	1.7998	4.700	9	0.152	2.42352179	1.21	52.0	62.70
0.633	491.76	0.76	47	54.4	1.157602214	0.0317	2.075	6	0.892	3.354326758	2.82	152.0	429.07
0.678	189.42	3.75	9	96.0	1.911393033	9.2499	0.877	13	3.246	0.604962212	2.40	197.0	473.65
0.205	308.62	3.76	12	117.6	3.857635928	7.2695	0.796	6	4.322	0.579308633	2.13	80.0	170.56
0.355	446.66	4.04	56	27.8	1.376149497	6.8031	0.984	16	2.764	3.610182676	0.56	27.0	15.07
0.134	776.56	3.19	47	22.3	1.093168509	3.3176	0.137	26	4.431	2.580845704	4.07	74.0	300.86
0.722	346.22	4.36	32	17.1	0.787397934	4.1429	0.462	20	0.892	1.768086017	4.80	79.0	379.15
0.360	23.67	3.93	3	190.0	4.309180878	5.2926	4.753	15	3.704	3.223177225	4.47	25.0	111.68
0.805	351.64	2.41	39	107.0	2.763227785	7.5005	2.501	42	0.263	1.459321349	3.72	104.0	387.10
0.868	668.26	2.47	94	193.3	2.303900869	3.3268	3.556	35	3.357	2.532454953	4.24	59.0	250.16
0.106	40.44	4.34	10	90.0	3.397047556	1.2500	0.901	36	1.448	1.511084642	2.89	118.0	340.83
0.004	727.19	3.08	78	170.9	3.479551845	9.8391	1.196	24	1.425	0.031072459	4.08	34.0	138.87
0.647	764.05	2.24	89	154.9	4.984713861	3.5239	2.511	39	0.794	3.91786481	3.65	148.0	540.83
0.797	306.12	2.55	87	177.5	2.614818212	9.1856	4.851	31	4.678	1.304836721	0.15	126.0	19.41
0.286	39.95	0.37	44	180.2	3.313423643	5.2339	3.613	18	1.356	4.045424119	3.19	107.0	341.19
0.525	756.02	4.91	41	51.1	2.556977676	2.3187	4.090	38	3.026	4.113427438	2.34	73.0	170.74
0.072	221.52	3.83	6	169.7	4.471246852	8.3943	4.177	26	1.354	4.956216368	0.64	127.0	81.40
0.598	386.41	2.67	66	142.8	3.000006009	3.7396	0.733	38	1.190	1.796751163	4.10	95.0	389.12
0.506	645.80	2.55	29	33.2	4.764458578	0.8540	4.663	32	2.516	4.750563653	3.10	190.0	589.49
0.160	772.62	4.80	52	115.1	2.872365724	9.8492	0.925	35	0.400	3.033285995	1.85	150.0	278.13
0.404	577.81	3.54	100	151.3	2.17566231	5.4766	3.845	49	1.467	3.43910264	4.98	189.0	940.44
0.580	513.07	4.81	3	95.4	1.00923476	4.5582	4.212	31	1.785	2.381517746	3.71	36.0	133.62
0.921	761.15	4.89	75	153.0	0.752262723	7.7070	4.831	35	3.524	3.410447212	0.03	195.0	6.34
0.974	388.33	4.17	29	147.5	4.572555421	9.1305	0.799	44	4.395	2.50819185	3.70	162.0	599.01
0.137	112.01	3.24	71	95.2	1.422440964	6.1237	4.387	39	4.126	4.38369672	3.23	143.0	462.10
0.432	29.91	5.00	66	191.2	0.25329635	4.4239	4.154	40	0.465	1.031631373	0.12	59.0	6.89
0.718	439.10	2.89	81	129.3	3.025567491	7.2271	3.312	10	1.947	3.247384864	2.38	60.0	142.62
0.461	569.36	0.94	76	15.5	4.608306941	6.8611	4.025	16	3.741	0.736703877	3.25	69.0	224.50
0.159	90.97	1.97	25	80.3	3.836153914	2.4939	1.780	38	3.386	2.90596025	0.14	104.0	14.90
0.133	323.60	0.84	34	71.2	4.698819637	0.6986	3.668	11	2.403	4.425450293	3.02	110.0	331.83
0.099	89.58	3.49	13	117.4	0.912565552	2.2971	0.526	43	4.042	3.279890349	3.66	134.0	490.62
0.740	365.68	1.90	61	150.8	1.764009878	5.5452	3.453	23	3.764	3.839249774	3.52	39.0	137.28
0.941	767.58	1.03	16	76.0	0.599497511	5.0925	2.286	31	0.062	2.196058452	3.21	41.0	131.53
0.201	708.83	2.69	10	118.7	2.495303887	6.8644	0.014	13	2.801	2.782406586	2.21	53.0	117.15
0.524	421.37	2.36	90	123.4	3.179270729	2.5037	4.872	14	2.754	2.246639529	3.93	174.0	683.41
0.926	248.99	3.09	31	184.9	2.285168328	0.8660	2.970	27	4.159	0.541004671	2.56	170.0	434.89
0.781	91.60	0.90	15	7.1	4.79036238	0.7699	0.626	14	3.830	1.785455912	2.62	76.0	199.47
0.946	790.39	2.17	54	155.4	4.567494385	5.5947	0.873	44	3.357	3.080337825	4.77	199.0	949.58
0.628	715.42	0.26	83	70.5	1.947157334	8.5076	3.535	50	0.513	0.941194254	4.84	50.0	242.13
0.493	523.04	4.88	98	18.6	0.347401976	2.5423	2.347	25	2.501	1.383959286	1.21	11.0	13.30
0.101	453.32	1.91	71	3.2	3.044207851	2.4498	2.571	21	4.604	3.692894359	2.83	119.0	336.59
0.569	332.05	4.92	71	196.3	4.512780904	6.4697	4.955	25	2.940	3.77975766	3.54	163.0	576.90
0.301	708.10	1.70	90	75.5	2.897019551	9.9894	4.969	23	1.204	2.727835122	4.73	193.0	912.89
0.785	463.24	2.12	4	19.3	3.953252986	1.3006	0.517	31	4.477	0.209101766	1.17	161.0	187.98
0.611	716.99	3.53	91	51.0	4.185019324	2.3516	3.644	26	1.430	4.273327881	2.74	57.0	156.23
0.950	519.58	3.80	55	109.4	4.941823208	8.3282	2.541	29	0.934	3.303149482	4.75	65.0	308.69
0.900	371.67	2.80	53	152.0	2.674279385	2.3231	4.283	13	0.344	0.174364493	2.39	101.0	241.13
0.364	277.25	2.79	99	89.5	3.216117311	5.1773	0.982	16	0.298	3.827150484	3.45	190.0	655.40
0.232	317.84	0.39	80	89.7	1.950915572	4.5662	2.539	25	3.640	0.05996256	1.06	2.0	2.11
0.375	60.02	3.30	37	74.5	2.258272871	7.1063	3.685	15	2.330	2.543738174	1.56	22.0	34.33
0.974	739.97	2.42	37	125.2	4.455775406	9.7135	1.465	36	2.986	4.712250646	1.68	79.0	132.39
0.813	90.18	3.87	38	85.3	3.916451311	3.5652	4.000	32	4.354	1.322183477	1.96	162.0	318.11
0.391	184.04	3.56	54	8.6	3.257386162	6.4882	3.253	26	3.969	2.030730055	2.94	159.0	467.34
0.596	417.09	2.94	45	128.7	2.722891948	6.4935	1.240	32	3.913	0.45493586	3.36	44.0	147.92
0.821	390.96	4.87	52	148.6	1.912687027	0.5847	4.737	8	0.400	3.795024901	1.48	167.0	246.40
0.255	337.13	4.80	33	83.2	4.935202148	8.3751	1.143	45	2.518	1.968042451	3.63	103.0	373.81
0.420	262.76	1.42	78	199.3	0.050995306	0.0217	3.088	12	4.260	1.062336019	0.41	175.0	70.90
0.327	651.22	0.04	39	14.6	1.02395262	1.6413	4.491	14	3.430	1.548227624	2.78	97.0	269.30
0.221	278.93	3.70	1	12.6	2.484341467	7.4899	2.246	35	1.397	3.682794732	2.82	143.0	403.43
0.230	203.65	0.65	75	116.9	0.052506356	1.2509	1.994	6	4.936	2.639675368	4.97	11.0	54.71
0.157	798.74	2.08	66	149.6	1.040244026	6.4233	3.603	13	4.989	0.203992721	4.77	73.0	348.53
0.768	424.76	3.55	72	16.9	0.99332617	7.9098	0.964	9	4.277	4.322544239	1.91	27.0	51.67
0.513	234.75	0.26	92	151.1	4.720753756	7.2620	0.580	6	3.802	1.930565727	2.75	25.0	68.68
0.163	451.32	3.56	12	194.0	1.864305314	7.8283	2.617	50	2.842	4.812091284	3.91	25.0	97.81
0.170	400.62	3.09	39	139.7	3.421420097	7.0532	1.395	45	3.860	4.48141177	3.44	180.0	618.52
0.028	258.07	3.80	93	17.7	4.954147524	0.8596	2.447	44	0.391	3.623750358	0.15	51.0	7.67
0.155	639.20	1.87	52	53.0	2.666278248	9.6554	4.102	37	1.454	1.573902414	3.38	0.0	0.00
0.136	422.83	2.05	28	164.6	1.727368648	4.8651	4.222	14	1.977	0.077379432	1.79	138.0	247.39
0.183	425.62	2.87	62	28.4	4.863266859	9.5451	3.308	34	1.259	1.524492291	2.43	126.0	306.37
0.061	611.68	0.16	5	161.9	4.130969809	1.2216	0.440	48	3.030	1.487787795	2.49	171.0	426.41
0.431	593.95	3.96	13	181.7	1.477609929	2.4676	2.379	27	2.174	4.716724058	3.03	112.0	338.86
0.407	369.97	0.84	7	93.2	2.518485253	6.7484	4.573	18	2.179	0.034454255	0.52	151.0	78.00
0.738	654.64	3.19	85	188.2	0.419862421	3.9647	2.330	41	0.567	3.678002486	0.43	63.0	26.82
0.794	494.35	2.43	56	157.1	3.837981179	0.1763	2.569	48	0.647	0.526250711	1.79	47.0	84.01
0.165	693.05	0.14	100	50.8	1.035976882	4.1499	2.197	40	3.019	4.454403841	2.20	200.0	440.58
0.631	288.43	1.65	94	56.8	1.517098487	6.2839	4.945	13	0.975	4.039844841	4.73	162.0	765.57
0.183	94.96	2.97	57	56.7	3.952245634	2.6671	2.857	28	3.528	4.373159362	3.05	7.0	21.38
0.163	701.56	4.83	74	71.8	3.943673528	3.0253	3.483	20	3.229	2.351796276	4.09	33.0	135.04
1.000	201.63	1.88	51	114.9	4.55159747	3.3244	1.369	38	4.494	0.641930819	0.66	172.0	113.04
0.423	794.07	4.60	10	23.4	3.293440859	1.9373	1.087	22	1.707	1.929692249	2.77	111.0	307.73
0.373	433.56	2.81	2	168.1	1.849057955	0.1933	1.013	13	3.627	2.061481262	4.81	45.0	216.33
0.462	628.37	3.75	68	120.0	3.13004863	3.4444	3.687	20	0.536	4.129933407	4.82	59.0	284.48
0.284	346.83	4.88	15	98.9	1.449896314	0.1811	3.549	46	0.088	3.95737949	1.15	91.0	104.21
0.146	139.65	4.80	68	193.7	0.035020664	3.3406	2.012	15	2.257	3.198678695	0.48	120.0	58.11
0.409	539.41	4.61	52	7.6	1.163285005	6.9494	2.715	16	2.520	0.711147273	2.40	30.0	72.13
0.236	165.96	0.99	23	46.9	1.637849883	0.9963	3.998	38	1.266	0.322919135	1.42	185.0	261.79
0.568	413.97	0.77	74	83.9	0.819846863	0.0587	1.485	29	0.541	0.115774141	2.89	0.0	0.00
0.776	186.04	3.02	11	116.0	0.982910582	3.6142	3.327	32	0.392	1.609703676	4.33	82.0	355.46
0.577	55.50	0.83	54	102.7	0.270560151	7.4193	0.169	44	3.968	0.42173238	4.87	140.0	681.56
0.080	787.28	0.67	1	48.0	0.686726195	7.7414	2.373	26	0.779	2.103584864	4.71	43.0	202.68
0.032	644.13	0.25	64	139.1	0.319163972	7.5416	3.973	18	3.063	2.101682853	3.23	160.0	516.18
0.440	126.41	2.44	42	147.9	3.363721938	6.3953	1.882	14	2.523	4.097019356	3.37	82.0	276.36
0.766	308.27	4.31	3	196.7	3.244308701	0.4174	1.295	28	3.122	1.987198761	3.43	2.0	6.85
0.572	204.95	1.52	87	100.0	4.404138164	2.3820	3.982	41	4.313	1.693468025	2.08	88.0	182.77
0.880	671.14	0.10	98	99.9	0.672406397	0.0812	3.355	26	1.674	2.674744361	3.90	178.0	694.52
0.300	167.69	2.09	8	83.4	3.83809525	7.4677	4.333	24	0.692	2.179789502	3.02	191.0	576.65
0.771	513.18	3.17	89	179.9	1.02771388	5.5273	2.166	7	0.144	0.589798608	1.18	26.0	30.71
0.883	753.37	1.02	27	97.2	0.990868603	1.9779	0.465	24	1.827	3.436320067	3.88	41.0	159.00
0.969	280.37	2.68	77	46.1	1.25375402	0.3919	2.209	12	3.863	1.544920051	1.58	135.0	213.34
0.040	530.29	1.24	85	162.3	1.415644547	4.9507	3.876	35	2.460	2.059326066	0.13	161.0	21.31
0.385	699.20	2.37	61	143.0	2.733930624	5.7938	3.728	35	2.972	0.891088415	0.88	149.0	131.00
0.680	89.87	3.73	17	152.0	1.224465608	0.1214	0.899	25	1.469	4.960460478	0.30	161.0	48.04
0.509	95.40	2.51	76	149.0	4.088059613	7.7254	4.737	25	2.514	4.578022584	2.56	111.0	284.70
0.076	129.96	3.11	34	163.0	2.206661771	6.9651	4.291	20	0.932	2.681390833	4.51	94.0	423.60
0.683	549.90	0.10	86	86.5	3.188755025	6.5366	2.231	48	0.021	0.504575798	4.00	31.0	123.96
0.017	285.72	3.07	91	23.6	0.413869695	0.5860	3.443	5	1.178	2.898813826	2.31	134.0	309.41
0.662	239.88	1.89	2	14.3	0.034584495	7.1906	2.676	15	2.298	2.965278704	1.11	77.0	85.36
0.001	100.74	4.11	77	38.6	2.245008843	8.1596	3.681	28	1.055	2.370879235	4.42	39.0	172.56
0.638	632.75	0.86	57	165.4	1.009099498	4.6194	0.375	41	0.298	3.57708956	3.24	171.0	553.51
0.549	119.68	1.20	96	115.0	3.698916335	9.1653	3.398	20	1.496	3.348075493	0.06	166.0	9.39
0.011	313.45	4.05	8	64.9	4.682166956	4.6939	4.690	50	1.586	2.584366337	2.73	200.0	545.26
0.259	407.57	4.22	38	162.0	1.02818396	7.1411	0.461	19	1.328	2.374940168	2.42	71.0	171.96
0.573	378.04	3.12	32	82.3	3.173725802	7.5542	2.475	35	4.563	3.93994265	2.67	7.0	18.69
0.120	57.56	2.60	48	85.5	4.210553873	1.9172	1.003	34	2.698	2.822439741	3.15	99.0	312.11
0.939	242.65	4.75	89	91.3	3.367918355	7.2181	2.786	32	0.744	4.921304137	1.62	112.0	181.82
0.909	428.99	1.65	6	36.2	2.15912982	2.6402	4.631	35	4.690	4.029088231	3.88	147.0	570.39
0.074	7.75	4.85	8	164.7	1.535790631	8.0272	1.894	24	2.559	0.391431283	3.63	172.0	624.54
0.165	478.50	1.61	23	108.3	4.957273484	6.0436	1.261	37	3.943	1.961267259	0.54	33.0	17.89
0.742	323.75	2.08	36	192.2	3.278012797	3.6151	3.764	49	1.837	1.469676751	4.48	193.0	864.01
0.450	184.59	0.88	97	71.1	2.577598565	8.1658	3.343	12	2.426	0.774809198	2.61	97.0	253.08
0.147	105.58	3.22	84	130.8	4.885510533	4.2121	2.721	17	2.534	1.548190116	1.25	152.0	190.39
0.374	789.27	1.74	57	90.3	3.128804357	8.9161	3.406	23	2.221	1.162418282	2.19	185.0	405.69
0.623	789.70	3.80	17	4.1	0.381488748	9.3125	3.109	28	2.954	3.919856496	4.86	28.0	136.01
0.213	388.12	0.58	62	183.5	0.003926903	3.5072	1.586	24	0.456	4.072562384	1.87	200.0	374.18
0.006	133.41	0.34	17	160.1	0.888313578	3.6518	1.118	43	1.355	4.386624193	4.37	175.0	764.91
0.289	80.25	3.24	94	49.4	1.944239279	0.4839	3.094	35	4.939	3.821970958	3.23	175.0	564.57
0.289	668.50	0.27	98	62.4	4.39067696	6.8210	2.799	8	4.503	3.031558614	4.40	181.0	797.11
0.044	776.39	4.15	99	149.6	3.884356751	8.4220	4.421	22	4.813	4.158054807	3.38	98.0	331.29
0.085	735.95	2.21	37	26.6	2.708686352	9.4381	3.126	41	1.191	0.550542409	3.35	98.0	328.35
0.496	53.70	4.51	60	118.9	0.987033638	8.7886	2.220	24	3.079	4.120813478	3.57	27.0	96.49
0.666	211.36	1.97	7	155.1	4.158545524	0.7201	1.295	15	3.358	3.343904723	1.91	167.0	319.21
0.868	231.83	4.24	46	158.7	3.531540424	3.6321	0.363	7	4.063	3.881091597	3.77	123.0	463.42
0.665	436.37	3.19	51	167.1	3.907573325	9.5127	1.179	46	2.585	2.030376066	3.72	41.0	152.55
0.601	108.48	1.76	27	11.7	1.874092085	1.3008	4.051	22	3.353	1.193338036	1.01	175.0	176.07
0.292	141.97	3.67	90	70.7	1.225869482	6.0606	2.742	6	4.455	3.916188462	3.87	2.0	7.73
0.088	692.78	3.09	25	89.9	2.070284266	9.4354	3.059	26	3.820	3.383295841	2.31	29.0	67.13
0.135	334.96	3.24	26	37.7	4.407201965	1.9684	1.219	37	4.872	1.939476272	4.44	139.0	617.70
0.766	261.97	1.93	89	163.1	3.52027725	4.8447	4.423	15	2.151	2.301481682	0.71	72.0	51.01
0.995	162.09	4.66	86	158.1	0.083010863	7.1071	4.407	16	4.075	3.835054337	4.09	161.0	658.51
0.866	508.27	1.28	49	153.8	4.400187116	3.2433	3.180	14	4.490	2.733047365	2.34	117.0	273.34
0.532	46.61	2.95	68	15.7	0.626960965	9.2994	0.685	10	4.709	0.061379557	0.95	152.0	144.51
0.160	639.05	4.86	24	129.0	3.684015607	8.3936	2.257	26	2.765	2.386906931	3.44	175.0	602.26
0.600	129.57	1.30	96	11.0	0.033975391	9.0036	3.117	25	3.483	0.430661527	4.55	172.0	782.86
0.011	195.84	1.26	40	66.1	2.118534723	3.3478	2.643	12	2.540	4.04785422	2.33	7.0	16.29
0.868	200.44	0.23	47	177.3	0.632017781	0.3992	0.700	32	2.937	4.696604797	4.00	193.0	771.37
0.925	249.41	0.81	14	113.0	2.347838894	5.4669	1.902	36	1.771	0.172889194	3.45	58.0	200.01
0.772	789.40	3.57	22	2.6	4.66967219	5.7683	1.303	46	1.452	1.395904699	3.33	130.0	433.09
0.580	377.97	0.56	91	166.8	0.783029853	2.2057	3.440	50	3.882	0.012222171	2.91	127.0	369.91
0.827	592.63	4.59	59	63.9	2.127907507	9.7063	2.599	37	0.684	1.02830344	3.03	145.0	439.65
0.089	717.15	3.61	44	48.8	4.519216597	0.0723	4.750	26	2.850	2.213263134	4.76	180.0	856.56
0.025	445.34	1.43	72	55.1	3.058576655	3.6992	3.381	14	4.744	0.37070003	2.06	78.0	160.51
0.137	743.74	4.83	54	125.8	3.746051576	4.5816	0.880	35	3.560	0.125682535	3.82	16.0	61.18
0.770	500.50	0.92	60	72.4	4.989070767	0.3985	2.168	21	2.726	1.532811396	3.92	169.0	662.67
0.226	647.60	3.75	16	168.5	4.705580708	7.1296	4.517	35	1.582	3.259258365	2.36	99.0	233.96
0.768	135.73	4.16	82	187.8	0.259210865	5.0303	1.552	37	0.322	0.662257555	0.50	105.0	52.87
0.769	620.60	4.93	72	153.6	0.281675073	9.4450	4.126	12	0.039	3.439038006	3.26	39.0	127.16
0.009	640.00	4.67	91	138.8	2.757697404	1.8954	3.408	44	4.540	3.13496621	2.62	195.0	511.17
0.298	562.09	2.73	26	65.2	4.353243286	2.5922	0.192	48	1.461	1.431391953	4.26	130.0	553.40
0.337	430.36	2.70	11	185.4	2.345321771	5.2438	2.117	35	3.360	0.842858354	3.65	24.0	87.52
0.516	675.81	1.99	83	123.3	2.862903423	9.2591	1.249	12	0.423	3.903797744	1.04	102.0	106.34
